"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type","prevprev_pitch_type"
"8",15,"1","0",4,"2","2",1,0,0,0,2,0,1,0.111,0,-1,0,1,0,0,"3","1"
"1",9,"1","1",2,"1","1",2,1,0,0,1,2.9,0,0,0,-1,12,11,9,11,"1","1"
"1",17,"1","1",6,"2","2",0,0,0,0,0,2.87,4,0.093,0,-1,12,6,0,0,"7","7"
"8",25,"1","0",6,"0","2",0,1,0,0,1,3.15,3,0.2,0,1,17,5,0,0,"1","1"
"1",25,"1","1",6,"1","2",2,1,0,0,-1,3.71,30,0.187,13,-1,9,3,0,0,"8","1"
"7",20,"1","1",6,"1","1",1,0,0,0,3,2.85,22,0.269,2,-1,11,6,0,0,"1","10"
"7",23,"1","1",8,"1","2",0,0,0,0,-1,3.05,93,0.257,38,-1,13,7,0,0,"7","7"
"1",17,"1","1",4,"1","2",2,0,0,0,-1,2.31,2,0.217,1,-1,11,8,0,0,"7","1"
"1",17,"1","0",5,"2","2",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,"1","8"
"1",22,"1","0",5,"1","2",1,1,0,0,5,1.82,40,0.239,12,-1,9,6,0,0,"8","10"
"7",24,"1","1",7,"1","1",0,0,0,0,0,0,4,0.273,2,-1,0,0,0,0,"1","7"
"7",21,"1","1",6,"1","1",1,0,0,0,6,4.15,5,0.297,2,-1,1,0,0,0,"1","7"
"8",13,"1","0",4,"1","2",1,0,0,0,5,4.15,7,0.219,4,-1,1,0,0,0,"8","1"
"7",27,"1","1",7,"0","2",1,0,0,0,-1,3.71,6,0.203,2,-1,9,3,0,0,"1","7"
"1",27,"1","0",8,"1","1",0,0,0,0,3,1.76,18,0.292,0,-1,8,5,0,0,"10","1"
"8",8,"1","0",2,"3","2",2,0,0,0,-1,3,11,0.158,3,-1,6,1,0,0,"1","1"
"1",26,"1","1",8,"2","2",1,0,0,0,7,3.64,27,0.227,4,1,9,3,0,0,"7","1"
"1",1,"1","0",1,"0","2",0,0,0,0,1,4.05,17,0.319,5,-1,5,4,0,0,"10","1"
"7",8,"1","1",2,"1","1",0,0,0,0,-4,3.05,23,0.289,2,1,8,2,0,0,"1","1"
"1",25,"1","0",6,"0","2",0,1,0,0,1,3.15,3,0.2,0,1,17,5,0,0,"8","1"
"1",17,"1","1",5,"1","1",0,0,0,0,-3,0.66,2,0.1,1,-1,0,1,0,0,"1","7"
"1",3,"1","0",1,"1","1",2,0,0,0,0,3.05,34,0.264,4,1,8,2,0,0,"1","1"
"8",21,"1","1",5,"1","1",1,1,1,0,1,2.33,21,0.259,7,1,1,1,0,0,"7","7"
"1",18,"1","1",5,"0","2",0,0,0,0,2,0,0,0,0,-1,0,1,0,0,"7","1"
"1",4,"1","1",1,"2","2",2,1,0,0,0,1.26,6,0.303,0,-1,1,3,0,0,"7","1"
"8",15,"1","0",4,"1","2",0,0,0,0,-3,2.82,51,0.264,15,-1,19,7,0,0,"7","10"
"1",26,"1","0",6,"1","2",1,0,0,0,-1,2.57,1,0.238,0,-1,0,0,0,0,"10","1"
"8",7,"1","0",2,"1","2",1,0,0,0,-1,3,19,0.238,4,-1,6,1,0,0,"10","1"
"1",11,"1","1",4,"1","1",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,"7","7"
"1",13,"1","1",3,"1","1",2,1,0,0,0,2.73,87,0.282,29,-1,11,9,0,0,"3","1"
"7",9,"1","1",3,"1","1",0,0,0,0,0,1.67,13,0.252,3,-1,5,3,0,0,"1","1"
"1",18,"1","1",5,"2","0",0,1,0,0,-1,3.71,6,0.203,2,-1,9,3,0,0,"7","7"
"7",16,"1","1",3,"0","2",2,0,0,1,-1,2.8,32,0.246,5,-1,12,7,0,0,"7","1"
"1",9,"1","0",2,"3","2",2,0,0,0,2,2.89,4,0.188,0,-1,11,11,8,10,"1","8"
"8",6,"1","0",2,"2","2",2,0,0,0,6,3.87,8,0.224,2,-1,6,4,0,0,"1","1"
"1",13,"1","0",4,"1","2",0,0,0,0,0,0,3,0.179,1,-1,0,0,0,0,"1","8"
"7",7,"1","1",3,"2","2",0,0,0,0,3,4.01,11,0.242,2,-1,4,3,0,0,"8","1"
"1",3,"1","0",1,"2","1",2,0,0,0,2,2.78,84,0.27,12,-1,16,7,0,0,"1","10"
"1",5,"1","0",1,"2","2",1,1,1,0,-1,4.15,20,0.266,10,-1,4,2,0,0,"1","8"
"1",13,"1","1",3,"1","1",1,0,0,0,1,3.29,44,0.222,18,-1,8,4,0,0,"1","1"
"1",19,"1","0",6,"2","2",0,0,0,0,0,3.4,23,0.298,2,-1,8,4,0,0,"8","1"
"1",21,"1","0",6,"2","1",2,1,1,0,1,2.33,23,0.264,5,-1,10,8,0,0,"8","8"
"1",10,"1","0",3,"3","2",1,0,1,0,0,1.26,6,0.231,1,-1,1,2,0,0,"8","8"
"1",6,"1","0",2,"1","1",1,0,0,0,0,3.03,27,0.284,8,-1,10,6,0,0,"1","10"
"1",10,"1","0",4,"1","2",0,0,0,0,-1,3.57,28,0.295,7,-1,7,4,0,0,"1","8"
"8",10,"1","0",3,"2","2",2,0,0,0,0,0,0,0,0,1,0,0,0,0,"1","8"
"1",4,"1","0",1,"1","1",2,1,0,0,0,4.35,14,0.226,5,-1,2,1,0,0,"1","10"
"8",19,"1","0",4,"2","2",2,0,1,1,0,3.07,32,0.323,6,-1,14,4,0,0,"10","1"
"7",19,"1","1",6,"1","2",1,0,0,0,0,4.6,17,0.299,6,-1,3,2,0,0,"1","8"
"8",6,"1","0",2,"2","0",2,0,0,0,0,0,0,0,0,-1,0,0,0,0,"10","1"
"1",12,"1","1",3,"1","1",2,1,0,0,0,2.33,21,0.259,7,1,1,1,0,0,"1","7"
"1",10,"1","0",3,"2","0",0,0,0,0,1,4.32,9,0.286,2,-1,2,1,0,0,"1","10"
"8",20,"1","1",5,"1","1",2,1,1,0,3,3.2,17,0.296,5,1,6,2,0,0,"8","7"
"1",4,"1","1",2,"1","1",0,0,0,0,6,3.87,42,0.221,19,-1,6,4,0,0,"3","1"
"7",2,"1","0",1,"1","1",1,0,0,0,1,0,0,0,0,-1,0,0,0,0,"1","1"
"1",24,"1","1",6,"0","2",0,0,0,0,3,1.72,0,0.286,0,1,4,1,0,0,"8","1"
"1",5,"1","0",2,"3","2",1,0,0,0,6,3.87,24,0.278,4,-1,6,4,0,0,"8","1"
"1",13,"1","0",4,"2","1",0,0,0,0,1,2.94,39,0.296,10,-1,10,6,0,0,"8","3"
"1",18,"1","1",5,"2","2",0,0,0,0,2,0,0,0,0,-1,0,1,0,0,"1","1"
"1",15,"1","1",3,"1","1",2,1,1,0,0,2.88,5,0.247,1,-1,11,11,0,0,"7","7"
"1",7,"1","0",2,"0","2",2,0,0,0,0,4.35,2,0.226,0,-1,2,1,0,0,"3","1"
"8",14,"1","0",4,"1","2",0,0,0,0,2,3.84,29,0.201,11,-1,8,3,0,0,"1","10"
"8",23,"1","1",6,"1","2",2,1,0,0,0,2.88,48,0.262,15,-1,16,7,0,0,"1","7"
"7",8,"1","1",3,"0","2",0,0,0,0,1,3.03,7,0.13,1,-1,11,11,0,0,"1","1"
"1",19,"1","0",5,"2","0",2,0,0,1,6,4.15,1,0.294,0,-1,1,0,0,0,"8","10"
"1",1,"1","1",1,"1","1",0,0,0,0,0,3.05,74,0.275,24,-1,13,7,0,0,"1","1"
"8",19,"1","0",6,"2","2",0,0,0,0,7,3.87,18,0.268,3,-1,6,4,0,0,"1","3"
"1",10,"1","0",3,"1","1",0,1,0,0,-1,3,0,0.125,0,-1,6,1,0,0,"10","1"
"7",5,"1","1",1,"1","2",2,0,0,0,2,4.32,2,0.286,1,-1,2,1,0,0,"1","1"
"1",2,"1","0",1,"2","1",0,1,0,0,0,0.66,2,0.344,0,-1,0,1,0,0,"3","1"
"7",5,"1","1",1,"1","2",2,1,1,0,0,2.88,48,0.262,15,-1,16,7,0,0,"7","1"
"7",25,"1","1",7,"0","2",1,0,0,0,1,2.85,26,0.261,9,-1,11,6,0,0,"1","1"
"1",4,"1","0",1,"1","2",2,0,1,0,0,3.03,54,0.255,16,-1,11,11,0,0,"8","1"
"7",11,"1","1",3,"0","2",0,1,1,0,0,3.8,25,0.335,7,-1,5,3,0,0,"1","7"
"7",8,"1","1",3,"2","1",0,0,0,0,0,3.13,6,0.282,0,1,13,4,0,0,"1","7"
"1",18,"1","0",4,"2","0",1,1,0,0,0,3.07,7,0.208,0,-1,14,4,0,0,"8","1"
"8",25,"1","0",7,"1","1",0,0,0,0,-3,1.26,7,0.293,1,-1,1,3,0,0,"1","1"
"8",25,"1","0",6,"3","2",1,0,0,0,-2,3.29,15,0.247,1,-1,8,4,0,0,"1","1"
"1",5,"1","0",1,"1","2",1,0,1,1,-2,3.71,8,0.233,3,-1,9,3,0,0,"1","1"
"7",12,"1","1",3,"0","2",0,0,1,0,1,2.82,91,0.301,23,-1,18,7,0,0,"1","7"
"7",25,"1","1",7,"0","2",2,0,0,0,0,2.94,14,0.269,5,-1,10,6,0,0,"7","1"
"1",3,"1","0",1,"1","2",0,0,1,0,-1,3,21,0.276,3,-1,6,1,0,0,"10","1"
"1",1,"1","0",1,"0","2",0,0,0,0,0,2.88,36,0.286,6,-1,16,7,0,0,"10","1"
"1",3,"1","0",1,"3","0",0,0,1,1,4,1.83,33,0.291,9,-1,6,1,0,0,"1","8"
"1",18,"1","1",5,"3","2",2,0,0,0,1,2.94,1,0.667,0,-1,10,6,1,1,"1","7"
"1",15,"1","0",5,"3","2",0,1,0,0,7,3.87,8,0.224,2,-1,6,4,0,0,"1","1"
"8",6,"1","0",2,"1","2",1,0,0,0,2,3.47,34,0.253,4,1,10,3,0,0,"1","10"
"1",18,"1","1",5,"0","2",0,0,0,0,1,2.9,0,0,0,-1,12,11,9,11,"1","1"
