"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type","prevprev_pitch_type"
"FF",5,"1","0",2,"1","2",0,0,0,0,0,1.5,2,0.188,0,1,1,0,0,0,"FF","CH"
"CU",5,"1","0",2,"1","2",0,0,0,0,0,1.5,2,0.188,0,1,1,0,0,0,"FF","FF"
"CU",6,"1","1",2,"0","2",1,0,0,0,0,1.5,1,0.143,0,1,1,0,0,0,"FF","FF"
"CU",6,"1","1",2,"0","2",1,0,0,0,0,1.5,1,0.143,0,1,1,0,0,0,"CU","FF"
"CH",7,"1","0",2,"1","1",1,0,0,0,0,1.5,0,0,0,1,1,0,0,0,"FF","FF"
"FF",8,"1","1",2,"0","2",2,1,0,0,0,1.5,0,0,0,1,1,0,0,0,"FF","CU"
"CU",8,"1","1",2,"1","2",2,0,1,0,0,1.5,0,0,0,1,1,0,0,0,"FF","FF"
"CU",9,"1","1",3,"0","2",0,0,0,0,0,1.5,0,0,0,1,1,0,0,0,"FF","FF"
"CU",9,"1","1",3,"1","2",0,0,0,0,0,1.5,0,0,0,1,1,0,0,0,"CU","FF"
"CU",10,"1","0",3,"0","2",0,0,0,0,0,1.5,0,0.267,0,1,1,0,0,0,"FT","FF"
"CU",10,"1","0",3,"1","2",0,0,0,0,0,1.5,0,0.267,0,1,1,0,0,0,"CU","FT"
"CH",10,"1","0",3,"2","2",0,0,0,0,0,1.5,0,0.267,0,1,1,0,0,0,"CU","CU"
"CH",11,"1","0",3,"2","0",0,1,0,0,0,1.5,0,0.2,0,1,1,0,0,0,"FF","CU"
"FF",11,"1","0",3,"2","1",0,1,0,0,0,1.5,0,0.2,0,1,1,0,0,0,"CH","FF"
"FF",11,"1","0",3,"3","1",0,1,0,0,0,1.5,0,0.2,0,1,1,0,0,0,"FF","CH"
"CU",12,"1","0",3,"0","2",0,1,1,0,0,1.5,0,0.063,0,1,1,0,0,0,"CU","CU"
"FF",12,"1","0",3,"1","2",0,1,1,0,0,1.5,0,0.063,0,1,1,0,0,0,"CU","CU"
"FF",12,"1","0",3,"2","2",0,1,1,0,0,1.5,0,0.063,0,1,1,0,0,0,"FF","CU"
"CU",12,"1","0",3,"3","2",0,1,1,0,0,1.5,0,0.063,0,1,1,0,0,0,"FF","FF"
"FF",15,"1","1",4,"1","1",1,0,0,0,1,1.5,1,0.143,0,1,1,0,0,0,"CU","CU"
"FF",15,"1","1",4,"1","2",1,0,0,0,1,1.5,1,0.143,0,1,1,0,0,0,"FF","CU"
"CU",15,"1","1",4,"1","2",1,0,0,0,1,1.5,1,0.143,0,1,1,0,0,0,"FF","FF"
"FF",18,"1","1",5,"1","1",1,0,0,0,1,1.5,0,0,0,1,1,0,0,0,"FF","FF"
"CU",19,"1","0",5,"1","1",1,0,0,0,1,1.5,0,0.267,0,1,1,0,0,0,"CH","FF"
"CH",19,"1","0",5,"1","2",1,0,0,0,1,1.5,0,0.267,0,1,1,0,0,0,"CU","CH"
"CH",19,"1","0",5,"2","2",1,0,0,0,1,1.5,0,0.267,0,1,1,0,0,0,"CH","CU"
"CU",20,"1","0",5,"2","0",2,1,0,0,1,1.5,0,0.2,0,1,1,0,0,0,"FF","FF"
"CU",20,"1","0",5,"2","1",2,1,0,0,1,1.5,0,0.2,0,1,1,0,0,0,"CU","FF"
"CU",21,"1","0",6,"0","2",0,0,0,0,1,1.5,0,0.2,0,1,1,0,0,0,"FF","CU"
"CU",21,"1","0",6,"1","2",0,0,0,0,1,1.5,0,0.2,0,1,1,0,0,0,"CU","FF"
"CU",22,"1","0",6,"1","1",1,0,0,0,1,1.5,0,0.063,0,1,1,0,0,0,"CU","CU"
"CU",22,"1","0",6,"2","1",1,0,0,0,1,1.5,0,0.063,0,1,1,0,0,0,"CU","CU"
"CU",22,"1","0",6,"2","2",1,0,0,0,1,1.5,0,0.063,0,1,1,0,0,0,"CU","CU"
"FF",23,"1","0",6,"1","1",2,0,0,0,1,1.5,2,0.3,2,1,1,0,0,0,"FF","FF"
"FF",23,"1","0",6,"2","1",2,0,0,0,1,1.5,2,0.3,2,1,1,0,0,0,"FF","FF"
"CU",23,"1","0",6,"2","2",2,0,0,0,1,1.5,2,0.3,2,1,1,0,0,0,"FF","FF"
"CU",24,"1","0",7,"0","2",0,0,0,0,2,1.5,2,0.188,0,1,1,0,0,0,"FF","FF"
"CU",24,"1","0",7,"0","2",0,0,0,0,2,1.5,2,0.188,0,1,1,0,0,0,"CU","FF"
"CH",24,"1","0",7,"1","2",0,0,0,0,2,1.5,2,0.188,0,1,1,0,0,0,"CU","CU"
"CU",24,"1","0",7,"1","2",0,0,0,0,2,1.5,2,0.188,0,1,1,0,0,0,"CH","CU"
"CU",24,"1","0",7,"2","2",0,0,0,0,2,1.5,2,0.188,0,1,1,0,0,0,"CU","CH"
"CH",24,"1","0",7,"2","2",0,0,0,0,2,1.5,2,0.188,0,1,1,0,0,0,"CU","CU"
"FF",25,"1","1",7,"2","0",1,0,0,0,2,1.5,1,0.143,0,1,1,0,0,0,"CU","FF"
"FF",25,"1","1",7,"2","1",1,0,0,0,2,1.5,1,0.143,0,1,1,0,0,0,"FF","CU"
"FF",25,"1","1",7,"2","2",1,0,0,0,2,1.5,1,0.143,0,1,1,0,0,0,"FF","FF"
"CU",26,"1","0",7,"0","2",1,0,0,0,2,1.5,0,0,0,1,1,0,0,0,"CU","FF"
"FF",1,"1","0",1,"1","1",0,0,0,0,0,0.71,0,0.25,0,-1,2,0,0,0,"FF","FF"
"FF",1,"1","0",1,"2","1",0,0,0,0,0,0.71,0,0.25,0,-1,2,0,0,0,"FF","FF"
"FF",3,"1","0",1,"0","2",1,1,0,0,0,0.71,6,0.464,2,-1,2,0,0,0,"FT","FF"
"FF",4,"1","0",1,"2","0",1,1,0,0,0,0.71,3,0.2,1,-1,2,0,0,0,"FF","FF"
"FF",4,"1","0",1,"3","0",1,1,0,0,0,0.71,3,0.2,1,-1,2,0,0,0,"FF","FF"
"FF",5,"1","1",1,"1","1",1,1,1,0,-1,0.71,6,0.263,2,-1,2,0,0,0,"FF","CU"
"CU",5,"1","1",1,"1","2",1,1,1,0,-1,0.71,6,0.263,2,-1,2,0,0,0,"FF","FF"
"FF",6,"1","0",1,"0","2",2,0,1,1,-2,0.71,4,0.313,0,-1,2,0,0,0,"FF","FF"
"CU",7,"1","1",2,"2","0",0,0,0,0,0,0.71,0,0.233,0,-1,2,0,0,0,"FF","FF"
"FF",7,"1","1",2,"2","1",0,0,0,0,0,0.71,0,0.233,0,-1,2,0,0,0,"CU","FF"
"FF",10,"1","0",3,"2","0",0,0,0,0,0,0.71,0,0.25,0,-1,2,0,0,0,"FF","FF"
"FF",10,"1","0",3,"3","0",0,0,0,0,0,0.71,0,0.25,0,-1,2,0,0,0,"FF","FF"
"FF",10,"1","0",3,"3","1",0,0,0,0,0,0.71,0,0.25,0,-1,2,0,0,0,"FF","FF"
"CU",10,"1","0",3,"3","2",0,0,0,0,0,0.71,0,0.25,0,-1,2,0,0,0,"FF","FF"
"CU",11,"1","0",3,"2","0",0,1,0,0,0,0.71,8,0.233,1,-1,2,0,0,0,"FF","CU"
"CU",11,"1","0",3,"2","1",0,1,0,0,0,0.71,8,0.233,1,-1,2,0,0,0,"CU","FF"
"CU",11,"1","0",3,"3","1",0,1,0,0,0,0.71,8,0.233,1,-1,2,0,0,0,"CU","CU"
"CU",13,"1","0",3,"1","1",0,1,1,1,-1,0.71,3,0.2,1,-1,2,0,0,0,"CU","FF"
"CU",13,"1","0",3,"1","2",0,1,1,1,-1,0.71,3,0.2,1,-1,2,0,0,0,"CU","CU"
"CU",13,"1","0",3,"2","2",0,1,1,1,-1,0.71,3,0.2,1,-1,2,0,0,0,"CU","CU"
"CU",13,"1","0",3,"3","2",0,1,1,1,-1,0.71,3,0.2,1,-1,2,0,0,0,"CU","CU"
"FF",14,"1","1",3,"1","1",0,1,1,1,-1,0.71,6,0.263,2,-1,2,0,0,0,"FF","FF"
"FF",14,"1","1",3,"1","2",0,1,1,1,-1,0.71,6,0.263,2,-1,2,0,0,0,"FF","FF"
"FF",15,"1","0",3,"1","1",1,1,1,1,-1,0.71,4,0.313,0,-1,2,0,0,0,"CU","FF"
"FF",15,"1","0",3,"1","2",1,1,1,1,-1,0.71,4,0.313,0,-1,2,0,0,0,"FF","CU"
"CU",15,"1","0",3,"1","2",1,1,1,1,-1,0.71,4,0.313,0,-1,2,0,0,0,"FF","FF"
"FF",16,"1","1",3,"2","0",2,1,1,1,-1,0.71,0,0.233,0,-1,2,0,0,0,"CU","CU"
"FF",16,"1","1",3,"2","1",2,1,1,1,-1,0.71,0,0.233,0,-1,2,0,0,0,"FF","CU"
"FF",16,"1","1",3,"2","2",2,1,1,1,-1,0.71,0,0.233,0,-1,2,0,0,0,"FF","FF"
"CU",16,"1","1",3,"3","2",2,1,1,1,-1,0.71,0,0.233,0,-1,2,0,0,0,"FF","FF"
"FF",17,"1","0",4,"1","1",0,0,0,0,-1,0.71,3,0.259,1,-1,2,0,0,0,"CH","FF"
"CU",17,"1","0",4,"2","1",0,0,0,0,-1,0.71,3,0.259,1,-1,2,0,0,0,"FF","CH"
"CU",17,"1","0",4,"2","2",0,0,0,0,-1,0.71,3,0.259,1,-1,2,0,0,0,"CU","FF"
"CU",17,"1","0",4,"2","2",0,0,0,0,-1,0.71,3,0.259,1,-1,2,0,0,0,"CU","CU"
"CU",17,"1","0",4,"2","2",0,0,0,0,-1,0.71,3,0.259,1,-1,2,0,0,0,"CU","CU"
"FF",18,"1","1",4,"1","1",1,0,0,0,-1,0.71,0,0,0,-1,2,0,0,1,"FF","FF"
"FF",18,"1","1",4,"1","2",1,0,0,0,-1,0.71,0,0,0,-1,2,0,0,1,"FF","FF"
"FF",19,"1","0",4,"1","1",2,0,0,0,-1,0.71,0,0.25,0,-1,2,0,0,0,"FF","CU"
"FF",19,"1","0",4,"1","2",2,0,0,0,-1,0.71,0,0.25,0,-1,2,0,0,0,"FF","FF"
"FF",19,"1","0",4,"2","2",2,0,0,0,-1,0.71,0,0.25,0,-1,2,0,0,0,"FF","FF"
"FF",20,"1","0",5,"1","1",0,0,0,0,-1,0.71,8,0.233,1,-1,2,0,0,0,"CU","FF"
"CU",22,"1","0",5,"1","1",0,1,0,0,-2,0.71,3,0.2,1,-1,2,0,0,0,"FF","FF"
"CH",22,"1","0",5,"2","1",0,1,0,0,-2,0.71,3,0.2,1,-1,2,0,0,0,"CU","FF"
"FF",1,"1","0",1,"1","1",0,0,0,0,0,3.78,0,0.125,0,1,2,1,0,0,"FT","FF"
"FF",1,"1","0",1,"2","1",0,0,0,0,0,3.78,0,0.125,0,1,2,1,0,0,"FF","FT"
"FF",1,"1","0",1,"2","2",0,0,0,0,0,3.78,0,0.125,0,1,2,1,0,0,"FF","FF"
"FF",3,"1","1",1,"2","0",2,0,0,0,0,3.78,8,0.313,2,1,2,1,0,0,"FF","FF"
"FF",3,"1","1",1,"3","0",2,0,0,0,0,3.78,8,0.313,2,1,2,1,0,0,"FF","FF"
"FF",3,"1","1",1,"3","1",2,0,0,0,0,3.78,8,0.313,2,1,2,1,0,0,"FF","FF"
"CU",5,"1","1",2,"2","1",1,0,0,0,0,3.78,9,0.222,3,1,2,1,0,0,"FT","FF"
"FF",5,"1","1",2,"2","2",1,0,0,0,0,3.78,9,0.222,3,1,2,1,0,0,"CU","FT"
"FF",5,"1","1",2,"2","2",1,0,0,0,0,3.78,9,0.222,3,1,2,1,0,0,"FF","CU"
"CU",7,"1","1",2,"1","1",2,0,1,0,0,3.78,2,0.333,1,1,2,1,0,0,"FF","FF"
"CU",7,"1","1",2,"1","2",2,0,1,0,0,3.78,2,0.333,1,1,2,1,0,0,"CU","FF"
"FF",9,"1","1",3,"0","2",1,0,0,0,0,3.78,0,0,0,1,2,1,1,0,"FF","FF"
"CU",9,"1","1",3,"0","2",1,0,0,0,0,3.78,0,0,0,1,2,1,1,0,"FF","FF"
"CU",9,"1","1",3,"1","2",1,0,0,0,0,3.78,0,0,0,1,2,1,1,0,"CU","FF"
"CU",11,"1","1",4,"1","2",0,0,0,0,0,3.78,12,0.345,2,1,2,1,0,0,"FT","CU"
"FF",12,"1","1",4,"1","1",1,0,0,0,0,3.78,8,0.313,2,1,2,1,0,0,"FT","FF"
"CU",12,"1","1",4,"2","1",1,0,0,0,0,3.78,8,0.313,2,1,2,1,0,0,"FF","FT"
"FF",12,"1","1",4,"2","2",1,0,0,0,0,3.78,8,0.313,2,1,2,1,0,0,"CU","FF"
"CU",13,"1","0",4,"0","2",2,0,0,0,0,3.78,10,0.292,3,1,2,1,0,0,"FF","FF"
"CU",14,"1","1",5,"1","1",0,0,0,0,3,3.78,9,0.222,3,1,2,1,0,0,"FF","FF"
"CU",14,"1","1",5,"2","1",0,0,0,0,3,3.78,9,0.222,3,1,2,1,0,0,"CU","FF"
"FF",14,"1","1",5,"3","1",0,0,0,0,3,3.78,9,0.222,3,1,2,1,0,0,"CU","CU"
"CH",15,"1","0",5,"1","1",1,0,0,0,3,3.78,1,0.3,0,1,2,1,0,0,"CH","CH"
"FF",16,"1","1",5,"2","1",2,0,0,0,3,3.78,2,0.333,1,1,2,1,0,0,"FT","FF"
"CU",16,"1","1",5,"2","2",2,0,0,0,3,3.78,2,0.333,1,1,2,1,0,0,"FF","FT"
"FF",17,"1","0",6,"1","1",0,0,0,0,3,3.78,1,0.192,0,1,2,1,0,0,"CH","FT"
"FF",17,"1","0",6,"1","2",0,0,0,0,3,3.78,1,0.192,0,1,2,1,0,0,"FF","CH"
"CU",17,"1","0",6,"1","2",0,0,0,0,3,3.78,1,0.192,0,1,2,1,0,0,"FF","FF"
"CU",19,"1","0",6,"2","0",0,1,0,1,3,3.78,0,0.125,0,1,2,1,0,0,"FT","FT"
"CU",19,"1","0",6,"2","1",0,1,0,1,3,3.78,0,0.125,0,1,2,1,0,0,"CU","FT"
"CU",19,"1","0",6,"2","2",0,1,0,1,3,3.78,0,0.125,0,1,2,1,0,0,"CU","CU"
"FF",20,"1","1",6,"0","2",1,1,0,1,3,3.78,12,0.345,2,1,2,1,0,0,"FF","FF"
"FF",20,"1","1",6,"1","2",1,1,0,1,3,3.78,12,0.345,2,1,2,1,0,0,"FF","FF"
"CU",20,"1","1",6,"2","2",1,1,0,1,3,3.78,12,0.345,2,1,2,1,0,0,"FF","FF"
"CU",20,"1","1",6,"2","2",1,1,0,1,3,3.78,12,0.345,2,1,2,1,0,0,"CU","FF"
"CU",22,"1","0",6,"2","0",1,0,0,0,0,3.78,10,0.292,3,1,2,1,0,0,"FF","FF"
"CH",22,"1","0",6,"2","1",1,0,0,0,0,3.78,10,0.292,3,1,2,1,0,0,"CU","FF"
"CU",23,"1","1",6,"0","2",2,1,0,0,0,3.78,9,0.222,3,1,2,1,0,0,"FF","FF"
"CU",24,"1","0",7,"1","1",0,0,0,0,0,3.78,1,0.3,0,1,2,1,0,0,"FT","CH"
"FF",24,"1","0",7,"2","1",0,0,0,0,0,3.78,1,0.3,0,1,2,1,0,0,"CU","FT"
"CH",24,"1","0",7,"2","2",0,0,0,0,0,3.78,1,0.3,0,1,2,1,0,0,"FF","CU"
"CU",25,"1","1",7,"1","1",1,0,0,0,0,3.78,2,0.333,1,1,2,1,0,0,"CU","CU"
"CH",26,"1","0",7,"1","1",2,0,0,0,0,3.78,1,0.192,0,1,2,1,0,0,"FF","CU"
"CU",26,"1","0",7,"1","2",2,0,0,0,0,3.78,1,0.192,0,1,2,1,0,0,"CH","FF"
"CU",26,"1","0",7,"2","2",2,0,0,0,0,3.78,1,0.192,0,1,2,1,0,0,"CU","CH"
"FF",1,"1","0",1,"1","1",0,0,0,0,0,2.66,6,0.176,2,-1,2,1,0,0,"FF","FF"
"CU",1,"1","0",1,"2","1",0,0,0,0,0,2.66,6,0.176,2,-1,2,1,0,0,"FF","FF"
"FF",1,"1","0",1,"2","2",0,0,0,0,0,2.66,6,0.176,2,-1,2,1,0,0,"CU","FF"
"FF",1,"1","0",1,"3","2",0,0,0,0,0,2.66,6,0.176,2,-1,2,1,0,0,"FF","CU"
"CU",1,"1","0",1,"3","2",0,0,0,0,0,2.66,6,0.176,2,-1,2,1,0,0,"FF","FF"
"FF",1,"1","0",1,"3","2",0,0,0,0,0,2.66,6,0.176,2,-1,2,1,0,0,"CU","FF"
"FF",2,"1","1",1,"0","2",1,1,0,0,0,2.66,2,0.216,1,-1,2,1,0,0,"FF","FF"
"CU",2,"1","1",1,"0","2",1,1,0,0,0,2.66,2,0.216,1,-1,2,1,0,0,"FF","FF"
"FF",3,"1","0",1,"0","2",2,0,0,0,0,2.66,14,0.37,5,-1,2,1,0,0,"FT","CU"
"FF",3,"1","0",1,"1","2",2,0,0,0,0,2.66,14,0.37,5,-1,2,1,0,0,"FF","FT"
"CU",3,"1","0",1,"2","2",2,0,0,0,0,2.66,14,0.37,5,-1,2,1,0,0,"FF","FF"
"FF",4,"1","1",2,"1","1",0,0,0,0,0,2.66,12,0.315,5,-1,2,1,0,0,"CU","CU"
"FF",4,"1","1",2,"2","1",0,0,0,0,0,2.66,12,0.315,5,-1,2,1,0,0,"FF","CU"
"FF",4,"1","1",2,"2","2",0,0,0,0,0,2.66,12,0.315,5,-1,2,1,0,0,"FF","FF"
"FF",4,"1","1",2,"2","2",0,0,0,0,0,2.66,12,0.315,5,-1,2,1,0,0,"FF","FF"
"CU",4,"1","1",2,"3","2",0,0,0,0,0,2.66,12,0.315,5,-1,2,1,0,0,"FF","FF"
"CU",4,"1","1",2,"3","2",0,0,0,0,0,2.66,12,0.315,5,-1,2,1,0,0,"CU","FF"
"FF",6,"1","1",2,"1","1",2,0,0,0,0,2.66,10,0.232,2,-1,2,1,0,0,"FF","FF"
"CU",6,"1","1",2,"2","1",2,0,0,0,0,2.66,10,0.232,2,-1,2,1,0,0,"FF","FF"
"CU",6,"1","1",2,"2","2",2,0,0,0,0,2.66,10,0.232,2,-1,2,1,0,0,"CU","FF"
"CU",7,"1","1",3,"0","2",0,0,0,0,0,2.66,9,0.302,5,-1,2,1,0,0,"CU","CU"
"CU",10,"1","0",4,"0","2",0,0,0,0,1,2.66,6,0.176,2,-1,2,1,0,0,"FF","CU"
"CU",12,"1","0",4,"1","1",1,1,0,0,1,2.66,14,0.37,5,-1,2,1,0,0,"CU","FT"
"FF",12,"1","0",4,"1","2",1,1,0,0,1,2.66,14,0.37,5,-1,2,1,0,0,"CU","CU"
"CU",13,"1","1",4,"0","2",2,0,1,0,1,2.66,12,0.315,5,-1,2,1,0,0,"CU","CU"
"FF",14,"1","1",5,"1","1",0,0,0,0,1,2.66,4,0.264,1,-1,2,1,0,0,"FF","FF"
"CU",14,"1","1",5,"1","2",0,0,0,0,1,2.66,4,0.264,1,-1,2,1,0,0,"FF","FF"
"FF",15,"1","1",5,"0","2",1,0,0,0,1,2.66,10,0.232,2,-1,2,1,0,0,"FF","CU"
"CU",15,"1","1",5,"1","2",1,0,0,0,1,2.66,10,0.232,2,-1,2,1,0,0,"FF","FF"
"CU",15,"1","1",5,"2","2",1,0,0,0,1,2.66,10,0.232,2,-1,2,1,0,0,"CU","FF"
"CU",16,"1","1",5,"1","1",2,0,0,0,1,2.66,9,0.302,5,-1,2,1,0,0,"FF","CU"
"CU",16,"1","1",5,"1","2",2,0,0,0,1,2.66,9,0.302,5,-1,2,1,0,0,"CU","FF"
"CU",18,"1","1",6,"0","2",1,0,0,0,1,2.66,0,0,0,-1,2,1,2,2,"FF","FF"
"CU",18,"1","1",6,"1","2",1,0,0,0,1,2.66,0,0,0,-1,2,1,2,2,"CU","FF"
"FF",18,"1","1",6,"2","2",1,0,0,0,1,2.66,0,0,0,-1,2,1,2,2,"CU","CU"
"CU",19,"1","0",6,"1","1",2,0,0,0,1,2.66,6,0.176,2,-1,2,1,0,0,"FF","FT"
"CU",19,"1","0",6,"1","2",2,0,0,0,1,2.66,6,0.176,2,-1,2,1,0,0,"CU","FF"
"CU",19,"1","0",6,"1","2",2,0,0,0,1,2.66,6,0.176,2,-1,2,1,0,0,"CU","CU"
"FF",20,"1","1",7,"1","1",0,0,0,0,1,2.66,2,0.216,1,-1,2,1,0,0,"FF","CU"
"FF",20,"1","1",7,"3","1",0,0,0,0,1,2.66,2,0.216,1,-1,2,1,0,0,"FT","FF"
"CH",21,"1","0",7,"1","1",1,0,0,0,1,2.66,14,0.37,5,-1,2,1,0,0,"FT","CU"
"CU",21,"1","0",7,"2","1",1,0,0,0,1,2.66,14,0.37,5,-1,2,1,0,0,"CH","FT"
"FF",21,"1","0",7,"2","2",1,0,0,0,1,2.66,14,0.37,5,-1,2,1,0,0,"CU","CH"
"CU",21,"1","0",7,"3","2",1,0,0,0,1,2.66,14,0.37,5,-1,2,1,0,0,"FF","CU"
"FF",22,"1","1",7,"0","2",2,0,0,0,1,2.66,12,0.315,5,-1,2,1,0,0,"FF","CU"
"CU",24,"1","1",8,"1","1",0,1,0,0,1,2.66,10,0.232,2,-1,2,1,0,0,"CU","CU"
