"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"Slider/Cutter",9,"0","1",3,"0","2",2,0,0,0,2,2.59,0,0.333,0,-1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"0","1",1,"0","0",1,1,0,0,0,2.41,104,0.273,28,-1,16,10,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",20,"0","1",6,"0","2",0,0,0,0,-1,2.58,90,0.289,28,-1,13,8,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"0","0",1,"1","2",0,0,0,0,0,2.51,45,0.266,9,-1,13,7,0,0,0,0,0,0,1,0,0,0,0,1
"Slider/Cutter",5,"0","1",1,"1","1",2,0,1,1,0,2.53,56,0.281,5,-1,13,8,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",16,"0","0",5,"0","0",0,0,0,0,3,3.45,28,0.292,2,1,5,6,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",4,"0","1",1,"2","2",1,0,1,0,0,3.33,19,0.279,5,1,7,7,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",11,"0","1",4,"2","2",0,0,0,0,0,2.51,2,0.32,1,-1,13,7,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",15,"0","1",4,"1","1",1,0,1,0,-1,2.73,19,0.228,5,1,9,7,0,0,0,0,0,1,0,0,0,0,0,1
"Slider/Cutter",1,"0","1",1,"3","2",0,0,0,0,0,3.33,15,0.34,2,1,7,7,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",20,"0","1",4,"1","0",1,0,0,0,-4,3.15,27,0.3,6,-1,6,6,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",16,"0","1",5,"1","1",0,0,0,0,0,2.53,56,0.283,6,-1,13,8,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",19,"0","0",5,"2","2",1,1,0,0,4,2.59,10,0.34,3,-1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",29,"0","1",8,"0","2",0,1,0,0,4,2.54,65,0.276,14,-1,13,10,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",25,"0","1",6,"0","1",1,0,1,1,-2,2.53,56,0.283,6,-1,13,8,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",26,"0","1",7,"2","2",1,1,0,0,0,2.58,34,0.264,5,-1,13,8,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",24,"0","1",8,"0","2",0,1,0,0,6,3.1,15,0.26,3,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",6,"0","1",2,"1","1",0,0,0,0,1,2.65,36,0.272,3,1,9,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",23,"0","1",6,"1","0",2,0,1,0,1,3.33,4,0.31,0,1,7,7,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",12,"0","1",4,"1","0",2,0,0,0,-2,2.59,51,0.252,8,-1,11,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"0","1",2,"2","2",1,0,0,0,1,3.33,30,0.304,2,1,7,7,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",3,"0","0",1,"1","2",1,0,0,0,0,2.65,44,0.272,6,1,9,7,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",13,"0","0",4,"3","1",0,0,0,0,0,2.53,44,0.268,10,-1,13,8,0,0,0,0,1,0,0,0,0,0,1,0
"Slider/Cutter",20,"0","1",6,"0","1",0,0,0,0,-1,2.55,19,0.238,1,-1,13,9,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",19,"0","0",6,"1","0",0,0,0,0,0,3.14,29,0.287,7,-1,8,7,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",7,"0","0",2,"0","0",1,0,0,1,1,2.5,47,0.284,5,-1,10,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"0","1",3,"1","0",1,0,0,0,0,2.53,94,0.291,30,-1,13,8,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",15,"0","1",5,"1","0",0,1,0,0,6,3.1,15,0.26,3,1,2,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",16,"0","1",5,"3","1",0,0,0,0,0,2.53,56,0.283,6,-1,13,8,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",5,"0","1",2,"0","0",1,0,0,0,0,2.59,7,0.318,1,-1,11,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"0","0",1,"2","2",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",26,"0","1",6,"3","1",1,1,0,1,3,6.23,0,0.25,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",4,"0","0",2,"1","2",0,0,0,0,0,3.52,19,0.25,3,1,6,7,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",2,"0","1",1,"1","0",0,1,0,0,0,2.58,90,0.289,28,-1,13,8,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",20,"0","1",5,"0","0",1,0,1,0,4,2.44,51,0.259,5,-1,12,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",24,"0","1",5,"1","0",2,1,0,0,-1,3.36,13,0.259,4,-1,4,6,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",18,"0","1",5,"3","2",2,1,1,0,1,3.52,21,0.261,3,1,6,7,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",11,"0","0",3,"1","1",0,0,0,0,0,6.23,8,0.333,3,-1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",12,"0","1",3,"0","0",2,0,1,0,-1,2.67,16,0.296,7,-1,2,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"0","0",2,"0","0",0,0,0,0,0,2.57,8,0.263,3,-1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"0","1",2,"0","2",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",10,"0","0",2,"0","0",2,0,1,1,0,3.36,11,0.241,3,-1,4,6,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",26,"0","0",8,"0","2",2,1,0,0,6,3.1,9,0.233,1,1,2,4,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",29,"0","1",7,"1","1",0,0,0,0,-5,2.67,22,0.32,7,1,4,5,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",3,"0","1",0,1,0,0,0,2.54,3,0.29,0,-1,13,10,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",2,"0","1",1,"0","1",1,0,0,0,0,3.1,11,0.284,2,1,2,4,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",12,"0","0",3,"1","2",2,0,0,0,1,2.65,44,0.272,6,1,9,7,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"0","0",1,0,0,1,4,2.59,13,0.243,2,-1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",8,"0","0",2,"0","1",1,0,1,1,2,3.2,10,0.354,1,-1,8,7,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",26,"0","1",7,"1","1",1,1,0,0,3,2.51,1,0.16,0,-1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",14,"0","0",4,"2","1",1,0,0,0,0,2.55,84,0.275,21,-1,13,9,0,0,0,0,0,1,0,0,0,0,0,1
"Slider/Cutter",28,"0","0",7,"0","0",2,0,0,0,2,2.73,24,0.265,1,1,9,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"0","1",1,"1","2",0,0,0,0,0,2.65,37,0.301,3,1,9,7,0,0,0,0,0,0,1,0,0,0,0,1
"Slider/Cutter",12,"0","1",2,"3","2",1,1,1,0,-3,3.15,50,0.314,11,-1,6,6,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",22,"0","1",6,"0","0",2,0,0,0,-1,2.55,34,0.227,4,-1,13,9,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",13,"0","1",3,"1","0",1,0,0,1,1,2.52,41,0.223,7,-1,14,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"0","1",1,"0","0",1,1,0,0,0,3.33,19,0.279,5,1,7,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",18,"0","1",5,"1","0",1,0,0,0,-1,2.55,5,0.31,0,-1,13,9,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"0","0",1,"0","2",2,0,0,0,0,3.52,43,0.31,10,1,6,7,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",6,"0","0",1,"2","2",1,1,0,0,-2,2.17,8,0.23,3,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,2.57,4,0.4,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",19,"0","0",5,"0","2",1,0,0,0,-2,2.53,46,0.286,13,-1,13,8,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,2.67,11,0.23,3,1,4,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",15,"0","1",4,"0","2",2,0,0,0,4,2.44,34,0.21,12,-1,12,7,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",6,"0","1",2,"0","0",0,0,0,0,0,3.45,5,0.202,0,1,5,6,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",18,"0","1",4,"3","2",0,0,0,0,0,3.36,0,0.056,0,-1,4,6,4,4,0,0,0,1,0,0,0,0,0,1
"Fastball",12,"0","1",4,"2","0",0,0,0,0,0,3.45,23,0.26,5,1,5,6,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",6,"0","1",2,"1","0",0,0,1,0,1,2.5,25,0.254,4,-1,10,7,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",18,"0","1",5,"1","0",2,0,0,0,4,2.54,3,0.29,0,-1,13,10,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",19,"0","1",5,"1","1",1,0,0,0,0,7.84,7,0.3,1,-1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",5,"0","1",2,"1","1",0,0,0,0,0,2.67,18,0.165,5,-1,2,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",19,"0","1",5,"0","1",2,0,0,0,-1,2.58,17,0.274,5,-1,13,8,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",15,"0","1",4,"0","2",1,0,0,0,-1,2.58,53,0.281,5,-1,13,8,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",17,"0","1",5,"0","0",1,0,0,0,-1,2.55,11,0.196,3,-1,13,9,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",5,"0","0",2,"0","2",0,0,0,0,1,2.44,53,0.279,12,-1,12,7,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",12,"0","1",4,"0","1",2,0,0,0,0,2.57,4,0.324,0,-1,1,2,0,0,0,0,0,0,1,1,0,0,0,0
"Slider/Cutter",15,"0","0",5,"0","1",2,0,0,0,-3,2.59,25,0.225,8,-1,11,7,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",22,"0","0",6,"0","0",0,0,1,1,1,3.52,19,0.25,3,1,6,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",25,"0","0",6,"1","0",2,0,0,0,3,2.44,47,0.201,14,-1,12,7,0,0,0,0,1,0,0,1,0,0,0,0
"Slider/Cutter",15,"0","1",4,"0","0",1,0,1,0,-1,2.73,19,0.228,5,1,9,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",15,"0","1",5,"0","0",2,0,0,0,0,2.57,14,0.39,4,-1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",6,"0","0",2,"0","2",0,0,0,0,1,3.33,13,0.231,4,1,7,7,0,0,0,0,0,1,0,0,0,0,0,1
"Slider/Cutter",9,"0","1",2,"0","2",0,1,1,0,-2,3.15,0,0,0,-1,6,6,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",27,"0","0",6,"3","2",1,0,0,0,-5,2.67,3,0.3,0,1,4,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",25,"0","1",7,"1","0",0,0,1,0,-2,2.57,1,0.222,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",8,"0","1",3,"1","2",1,0,0,0,2,2.59,8,0.214,2,-1,3,4,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",26,"0","1",7,"0","0",0,1,0,0,1,2.55,11,0.196,3,-1,13,9,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",25,"0","1",6,"0","0",0,0,0,0,-5,2.67,2,0.242,0,1,4,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",21,"0","1",5,"0","2",2,0,1,0,1,2.52,39,0.272,12,-1,10,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"0","1",2,"0","0",0,0,0,0,0,6.23,0,0.25,0,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"0","0",1,"0","0",0,0,0,0,0,2.53,46,0.286,13,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",22,"0","1",6,"0","1",1,1,0,0,6,2.65,10,0.293,2,1,9,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",12,"0","1",3,"2","0",1,0,0,0,-1,2.58,77,0.272,23,-1,13,8,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",30,"0","0",8,"1","0",1,0,0,0,0,3.14,33,0.286,4,-1,8,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",20,"0","1",4,"3","1",2,1,0,0,0,3.36,11,0.211,4,-1,4,6,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",22,"0","1",6,"1","2",1,0,1,0,1,3.33,19,0.279,5,1,7,7,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",13,"0","1",4,"1","0",0,0,0,0,0,2.55,34,0.227,4,-1,13,9,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",26,"0","0",7,"2","2",1,1,1,0,-2,2.57,2,0.125,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"0","1",1,"2","2",0,0,0,0,0,3.45,13,0.234,5,1,5,6,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",2,"0","0",1,"0","0",0,0,0,0,0,6.23,8,0.333,3,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",18,"0","1",5,"0","1",1,0,0,0,-2,2.57,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",9,"0","1",3,"1","1",0,1,0,0,0,2.67,4,0.194,0,-1,2,3,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",20,"0","1",6,"3","1",1,1,1,0,-3,2.59,49,0.243,19,-1,11,7,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",15,"0","0",4,"0","0",0,0,0,0,0,6.23,2,0.2,2,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"0","1",3,"0","0",2,1,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"0","1",3,"0","0",1,0,0,0,1,2.65,47,0.282,5,1,9,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"0","1",1,"0","1",1,0,0,0,0,2.55,19,0.238,1,-1,13,9,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",14,"0","1",4,"0","2",1,0,0,0,-2,2.51,51,0.275,8,-1,13,7,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",21,"0","1",6,"2","1",2,0,0,0,-1,2.67,16,0.296,7,-1,2,3,0,0,0,1,0,0,0,0,0,0,1,0
"Slider/Cutter",17,"0","1",5,"0","0",0,0,0,0,-1,2.73,26,0.22,5,1,9,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",22,"0","1",5,"0","0",2,0,1,0,3,2.44,48,0.276,7,-1,12,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",11,"0","1",2,"1","2",0,1,0,0,-3,2.67,22,0.32,7,1,4,5,0,0,0,0,0,1,0,0,1,0,0,0
"Slider/Cutter",26,"0","1",7,"0","1",1,1,0,0,0,2.58,34,0.264,5,-1,13,8,0,0,0,0,0,0,1,1,0,0,0,0
"Slider/Cutter",18,"0","0",4,"2","2",1,0,0,1,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",3,"0","1",1,"1","0",0,1,0,0,0,3.45,23,0.26,5,1,5,6,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",7,"0","1",2,"2","1",1,0,0,0,0,2.53,56,0.283,6,-1,13,8,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",1,"0","0",1,"1","2",0,0,0,0,0,2.73,24,0.265,1,1,9,7,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",21,"0","1",6,"1","1",0,0,0,0,0,2.92,68,0.278,26,1,9,7,0,0,0,0,0,0,1,0,1,0,0,0
"Slider/Cutter",23,"0","1",6,"1","1",0,0,0,0,1,2.52,21,0.201,6,-1,14,10,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",14,"0","1",5,"3","0",0,0,0,0,1,3.52,22,0.178,7,1,6,7,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",26,"0","1",7,"2","2",1,1,0,0,0,2.58,34,0.264,5,-1,13,8,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",25,"0","1",7,"2","0",0,0,1,0,-2,2.57,1,0.222,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"0","1",2,"0","0",1,1,0,0,0,2.54,47,0.247,14,-1,13,10,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",15,"0","1",5,"1","1",0,1,0,0,6,3.1,15,0.26,3,1,2,4,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",14,"0","1",3,"0","0",0,0,0,0,-3,3.15,31,0.27,9,-1,6,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",17,"0","1",5,"0","0",1,1,0,0,1,3.52,22,0.261,7,1,6,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"0","1",2,"2","2",0,0,0,0,-1,2.67,2,0.242,0,1,4,5,0,0,0,0,0,1,0,0,0,0,0,1
"Slider/Cutter",26,"0","0",7,"1","0",0,0,1,0,-7,2.52,42,0.194,13,-1,10,7,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",19,"0","1",5,"0","0",1,0,0,0,0,6.23,0,0.5,0,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",17,"0","1",4,"3","0",0,0,0,0,0,3.36,2,0.212,0,-1,4,6,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",21,"0","1",6,"1","0",1,1,0,0,4,2.54,99,0.317,33,-1,13,10,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",27,"0","1",7,"0","0",1,1,0,0,3,2.59,0,0.333,0,-1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",6,"0","1",2,"1","1",0,0,0,0,0,2.55,20,0.203,5,-1,13,9,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"0","1",3,"0","0",2,0,0,0,2,2.59,0,0.333,0,-1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",12,"0","1",2,"0","1",1,1,1,0,-3,3.15,50,0.314,11,-1,6,6,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",22,"0","1",6,"1","1",0,0,0,0,-7,2.52,41,0.267,5,-1,10,7,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",23,"0","1",7,"2","2",0,0,0,0,3,2.51,0,0.273,0,-1,0,2,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",20,"0","1",6,"0","0",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",3,"0","0",1,"1","0",1,0,0,0,0,3.36,28,0.303,9,-1,4,6,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",11,"0","1",3,"1","1",1,1,0,0,3,2.44,51,0.259,5,-1,12,7,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",23,"0","1",7,"0","1",0,0,0,0,-1,2.58,41,0.259,6,-1,13,8,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",30,"0","0",8,"2","1",1,0,0,0,1,2.55,71,0.321,12,-1,13,9,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",6,"0","1",2,"0","0",1,0,0,0,0,3.14,23,0.231,6,-1,8,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",24,"0","1",7,"0","1",1,1,0,0,0,2.57,14,0.39,4,-1,1,2,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",27,"0","1",8,"1","0",1,0,0,0,5,3.2,10,0.238,1,-1,8,7,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",22,"0","1",7,"0","0",0,0,0,0,-1,2.67,10,0.231,1,-1,2,3,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",10,"0","0",4,"3","2",0,0,0,0,0,2.57,9,0.29,1,-1,1,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",21,"0","0",5,"1","2",0,0,0,0,0,3.36,28,0.303,9,-1,4,6,0,0,0,0,0,1,0,0,0,0,0,1
"Slider/Cutter",24,"0","1",7,"1","2",0,0,0,0,-1,2.58,53,0.281,5,-1,13,8,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",7,"0","1",1,"0","2",2,1,1,0,-2,2.17,9,0.328,1,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",16,"0","0",4,"0","1",2,1,0,1,4,2.59,14,0.291,2,-1,3,4,0,0,0,0,1,0,0,1,0,0,0,0
"Slider/Cutter",2,"0","1",1,"2","2",0,1,0,0,1,2.52,20,0.234,2,-1,14,10,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",21,"0","0",5,"1","2",0,0,0,0,0,3.36,28,0.303,9,-1,4,6,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",23,"0","1",5,"1","0",0,1,0,1,-1,3.36,11,0.268,2,-1,4,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",15,"0","1",4,"2","2",2,0,0,0,-1,2.51,7,0.387,0,-1,0,2,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",2,"0","1",1,"0","0",1,0,0,0,0,2.53,94,0.291,30,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",12,"0","0",4,"0","0",1,0,0,0,1,3.52,43,0.31,10,1,6,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",21,"0","1",5,"3","2",1,1,0,0,-1,2.5,15,0.277,1,-1,10,7,0,0,0,0,0,1,0,0,0,0,0,1
"Slider/Cutter",26,"0","0",7,"2","2",2,0,0,0,-3,2.67,2,0.526,0,-1,2,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"0","1",2,"1","1",0,1,0,0,3,3.2,7,0.296,2,-1,8,7,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",8,"0","1",2,"1","0",0,0,1,1,0,3.36,2,0.212,0,-1,4,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",13,"0","1",3,"2","2",1,0,0,0,-1,2.75,23,0.336,9,1,4,4,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",22,"0","1",6,"1","0",2,1,0,0,4,2.54,17,0.238,4,-1,13,10,0,0,0,0,1,0,0,1,0,0,0,0
"Slider/Cutter",10,"0","1",3,"0","1",0,0,0,0,0,7.84,7,0.3,1,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",2,"0","1",1,"1","0",0,0,0,0,0,3.14,17,0.271,2,-1,8,7,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",7,"0","1",2,"1","1",1,0,0,0,0,2.53,56,0.283,6,-1,13,8,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",20,"0","0",5,"1","1",0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",29,"0","1",8,"2","2",0,0,0,0,3,3.52,23,0.255,6,1,6,7,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",12,"0","1",3,"0","1",2,1,0,0,0,2.92,68,0.278,26,1,9,7,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",27,"0","0",7,"2","1",1,1,1,0,2,2.51,5,0.25,2,-1,0,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",13,"0","1",4,"0","2",0,0,0,0,-1,2.73,34,0.248,11,1,9,7,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",6,"0","1",1,"1","0",1,1,0,1,-1,2.75,12,0.276,2,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",11,"0","1",3,"3","1",2,0,0,0,1,3.33,35,0.239,15,1,7,7,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",5,"0","1",2,"3","2",0,0,0,0,0,2.67,18,0.165,5,-1,2,3,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",7,"0","1",2,"1","2",1,0,0,0,1,3.33,30,0.304,2,1,7,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"0","1",1,"2","1",0,1,0,0,0,2.75,35,0.295,6,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",26,"0","1",7,"1","1",0,0,0,0,2,2.73,26,0.22,5,1,9,7,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",30,"0","1",8,"1","0",0,1,0,0,4,2.54,99,0.317,33,-1,13,10,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",1,"0","0",1,"1","2",0,0,0,0,0,2.59,10,0.34,3,-1,3,4,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",3,"0","0",1,"2","2",2,0,0,0,0,2.51,68,0.294,17,-1,13,7,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",8,"0","1",3,"0","0",1,0,0,0,0,2.57,6,0.375,1,-1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",24,"0","1",5,"0","0",0,0,0,0,-3,3.15,20,0.26,4,-1,6,6,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",15,"0","1",5,"3","2",0,0,0,0,3,3.45,5,0.202,0,1,5,6,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",8,"0","0",2,"0","0",0,1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
