"pitch_type","bat_order","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"CurveBall",1,"1","0",4,"0","0",0,0,0,0,0,3.41,10,0.238,3,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",7,"0","0",1,0,0,0,1,2.65,37,0.282,7,1,9,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",5,"1","1",6,"1","1",1,0,1,0,-1,1.81,24,0.272,3,-1,5,1,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",6,"1","0",4,"1","2",1,0,1,0,-2,2.33,6,0.289,1,-1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"CurveBall",1,"1","1",6,"0","0",0,0,0,0,2,3.4,32,0.259,13,-1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",1,"1","0",1,1,0,0,0,0,8,0.318,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","1",1,"0","0",1,1,0,0,0,2.89,23,0.276,2,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",8,"2","1",1,0,0,0,2,2.05,2,0.133,0,-1,4,1,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",9,"1","1",3,"1","2",2,0,0,0,0,3.41,3,0.226,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",4,"1","0",6,"3","2",2,0,1,0,0,1.98,4,0.238,1,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",2,"1","0",3,"1","2",0,0,0,0,-1,3.2,21,0.294,3,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
"Slider.Cutter",7,"1","0",7,"1","1",1,0,1,0,1,1.78,14,0.296,0,1,5,1,0,0,0,0,0,1,0,0,0,1,0,0
"CurveBall",8,"1","1",5,"0","0",2,0,0,0,0,1.78,2,0.278,0,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",4,"1","0",1,0,0,0,0,2.65,68,0.288,15,1,9,5,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",9,"1","1",5,"0","0",2,0,0,0,0,1.98,0,0,0,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
"CurveBall",1,"1","0",3,"0","1",2,0,0,0,-1,2.7,6,0.238,2,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","1",5,"0","0",2,0,0,0,1,1.98,23,0.276,5,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",6,"1","1",7,"2","2",2,0,1,0,2,1.98,23,0.276,5,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
"CurveBall",3,"1","0",6,"0","2",2,0,0,0,3,2.94,29,0.285,4,-1,7,5,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",7,"1","1",7,"1","1",0,0,0,0,1,2.81,4,0.25,0,-1,8,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"1","1",3,"1","2",2,0,1,0,0,2.09,44,0.311,1,-1,2,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","0",3,"2","2",2,0,0,0,0,2.18,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",4,"1","0",4,"2","0",1,0,0,0,0,1.95,55,0.266,11,-1,5,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",3,"1","1",5,"0","0",0,0,0,0,-1,3.2,32,0.296,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"3","2",0,1,0,0,0,2.33,19,0.292,6,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","0",1,"0","0",1,1,0,0,0,3.41,18,0.224,2,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",4,"3","1",2,0,0,0,2,2.5,41,0.238,11,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",6,"1","0",7,"3","2",2,1,0,0,2,2.5,31,0.213,4,-1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",5,"1","0",6,"2","2",2,0,0,0,0,3.07,27,0.278,9,-1,7,5,0,0,0,1,0,0,0,0,0,0,0,1
"Slider.Cutter",4,"1","1",2,"1","0",0,0,0,0,2,2.8,31,0.275,7,1,9,5,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",8,"1","1",6,"1","2",0,0,0,0,0,3,13,0.26,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",7,"1","0",8,"1","0",1,0,0,0,2,2.05,2,0.133,0,-1,4,1,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",6,"1","1",5,"0","0",0,1,0,0,2,2.61,43,0.283,7,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",2,"2","0",0,0,0,0,2,3.18,44,0.333,18,-1,4,4,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",6,"1","1",1,"0","1",2,0,1,0,-2,2.77,13,0.26,3,-1,4,4,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",3,"1","1",5,"0","0",1,1,1,1,-3,2.33,23,0.268,7,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",2,"2","2",0,1,0,0,0,0,10,0.268,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",1,"1","0",5,"2","1",1,0,0,0,-3,0,1,0.25,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",2,"1","0",6,"0","1",2,0,0,0,2,2.5,26,0.249,8,-1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",3,"1","1",5,"0","0",2,1,0,0,-1,2.12,52,0.269,9,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",6,"0","2",1,0,0,0,1,0,1,0.25,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Fastball",9,"1","1",5,"0","0",0,0,0,0,-3,3.16,0,0,0,1,6,4,5,3,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",2,"1","1",5,"2","2",2,1,0,1,-1,1.81,50,0.286,12,-1,5,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",4,"1","1",6,"0","1",0,1,0,0,0,2.11,41,0.286,10,-1,6,2,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",6,"1","1",2,"0","1",1,0,0,0,-1,2.7,21,0.159,5,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","0",4,"2","1",0,0,0,0,1,2.7,17,0.339,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Slider.Cutter",1,"1","0",1,"3","1",0,0,0,0,0,2.12,36,0.282,6,1,5,2,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",9,"1","0",3,"1","2",0,0,0,0,1,2.81,9,0.232,1,-1,8,5,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",7,"1","1",2,"1","0",0,1,0,0,0,2.09,0,0.4,0,-1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",2,"1","0",3,"3","2",1,0,0,0,-1,1.98,3,0.261,0,-1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",9,"1","0",2,"0","0",1,1,1,0,-1,3.2,1,0.059,0,1,1,1,2,5,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",2,"1","1",0,0,0,0,0,2.05,52,0.253,19,-1,4,1,0,0,0,0,0,1,0,0,0,1,0,0
"CurveBall",8,"1","1",5,"0","1",2,0,0,0,4,2.7,3,0.268,1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",4,"1","0",6,"3","0",0,0,0,1,0,1.95,55,0.266,11,-1,5,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"1","1",5,"1","1",0,0,0,0,-4,2.03,6,0.235,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",1,"1","0",5,"0","1",1,0,0,0,0,0,10,0.265,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",3,"1","1",3,"2","2",2,0,0,0,-1,1.98,9,0.211,2,-1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",6,"1","1",8,"0","0",1,0,1,0,7,2.82,21,0.227,8,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",6,"1","1",7,"0","0",0,0,0,0,1,2.81,22,0.271,4,-1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"1","1",5,"1","2",0,0,0,0,3,2.66,3,0.283,0,-1,10,5,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",5,"1","1",7,"0","0",0,0,0,0,3,1.98,9,0.171,3,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",5,"0","0",0,1,0,0,2,2.77,16,0.316,4,-1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",1,"1","0",1,"1","1",0,0,0,0,0,2.18,55,0.303,14,1,5,2,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",7,"1","0",8,"0","0",2,0,1,0,7,2.82,13,0.257,1,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",3,"0","0",2,0,0,0,1,1.74,0,0.143,0,-1,2,1,2,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",6,"1","2",1,0,0,0,1,0,1,0.25,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",6,"1","1",6,"0","0",2,1,0,0,4,2.09,42,0.269,12,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"1","0",5,"0","1",0,0,0,0,2,2.61,60,0.192,21,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",3,"1","1",2,0,0,0,1,2.81,92,0.288,32,-1,8,5,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",8,"1","1",5,"2","1",1,0,1,0,1,2.77,23,0.224,2,-1,6,4,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",4,"1","1",5,"2","2",0,0,0,0,6,3.04,30,0.3,8,-1,5,4,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",8,"1","0",4,"1","2",2,0,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",8,"1","0",3,"2","1",1,0,0,0,1,1.74,2,0.286,0,-1,2,1,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",3,"1","1",3,"0","1",1,1,0,0,0,2.09,56,0.298,19,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",4,"0","0",2,0,0,0,2,0,0,0.125,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",8,"1","1",2,"1","2",1,0,0,0,-2,2.77,8,0.212,1,-1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",5,"1","1",4,"1","1",0,0,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"1","1",5,"0","2",2,0,0,0,4,2.7,3,0.268,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",8,"1","1",4,"0","0",2,0,0,0,-3,3.16,3,0.25,1,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"1","0",3,"2","1",2,0,0,0,-2,2.12,43,0.319,12,1,5,2,0,0,0,0,0,1,0,0,1,0,0,0
"Slider.Cutter",7,"1","1",6,"0","0",2,1,1,1,1,0,3,0.5,1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"1","1",4,"0","1",1,0,0,0,4,1.74,7,0.27,0,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","0",3,"1","0",0,0,0,0,1,2.94,1,0.176,0,-1,7,5,8,5,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",5,"1","1",4,"1","0",2,1,0,0,0,3,9,0.299,2,1,4,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",9,"1","1",5,"0","1",2,0,0,0,0,1.98,0,0,0,-1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",2,"1","1",6,"0","2",0,0,0,0,3,2.66,44,0.286,8,-1,10,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",4,"1","0",4,"0","1",1,1,0,0,1,2.7,13,0.206,4,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",5,"1","0",2,"3","2",1,0,0,0,0,0,4,0.24,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",0,"1","1",6,"1","2",0,0,0,0,2,3.18,10,0.2,3,-1,4,4,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",1,"1","1",1,"2","0",0,0,0,0,0,2.8,59,0.289,18,1,6,3,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",1,"1","0",5,"0","0",0,0,1,0,-2,2.33,15,0.313,3,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","0",2,"0","0",0,0,0,0,1,2.81,65,0.285,12,-1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",8,"1","1",6,"0","1",0,0,0,0,0,3,13,0.26,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",5,"1","0",2,"1","0",0,0,0,0,1,2.11,36,0.237,10,-1,6,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","0",5,"1","0",1,0,1,0,1,2.94,1,0.176,0,-1,7,5,8,5,0,0,1,0,0,1,0,0,0,0
"Slider.Cutter",0,"1","0",9,"1","2",2,0,0,0,7,2.82,1,0.15,1,1,8,5,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",3,"1","1",7,"2","1",0,0,0,0,3,2.61,77,0.288,24,1,6,4,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",4,"1","0",5,"0","0",1,1,0,0,-4,3.16,29,0.217,7,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",1,"1","1",0,0,0,0,0,3.2,0,0.111,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",6,"1","0",7,"2","2",2,1,0,0,2,2.5,31,0.213,4,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
"Slider.Cutter",9,"1","1",3,"3","2",2,0,0,0,0,3.41,3,0.226,0,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",9,"1","1",5,"0","0",0,1,0,0,2,2.77,1,0.056,0,-1,4,4,4,2,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",5,"1","0",2,"2","1",1,0,0,0,0,1.98,26,0.224,7,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",7,"1","0",5,"1","1",0,0,0,0,2,3.4,8,0.196,1,-1,6,5,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"1","0",7,"0","2",1,0,0,0,6,2.82,26,0.256,5,1,8,5,0,0,0,0,1,0,0,0,0,0,0,1
"Slider.Cutter",4,"1","1",6,"1","1",1,0,0,0,0,3.07,26,0.242,5,-1,7,5,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",3,"1","0",6,"0","1",1,1,1,0,4,2.7,17,0.339,5,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",2,"1","1",5,"1","1",1,1,1,0,2,2.77,19,0.269,6,-1,4,4,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",3,"1","0",5,"0","1",1,1,0,0,-4,3.16,33,0.301,4,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",0,"1","1",6,"0","1",0,0,0,0,2,3.18,10,0.2,3,-1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","0",3,"0","0",1,1,0,0,0,0,0,0.6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",4,"0","0",0,0,0,0,-4,2.03,3,0.162,1,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",2,"1","1",1,"0","2",0,0,0,0,2,3.18,0,0,0,-1,4,4,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",5,"1","0",2,"1","1",1,0,0,0,2,2.8,33,0.225,9,1,9,5,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",7,"1","1",5,"2","1",0,0,1,0,1,2.77,17,0.187,4,-1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",3,"1","1",1,"2","1",1,0,0,0,0,2.09,56,0.298,19,-1,2,1,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",4,"1","1",6,"0","0",2,0,1,0,-1,1.78,50,0.277,17,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",4,"0","1",0,0,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",4,"1","0",2,"0","1",0,0,0,0,1,2.94,33,0.255,10,-1,7,5,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",8,"1","0",2,"1","0",2,1,0,0,1,2.81,12,0.201,1,-1,8,5,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",3,"1","1",1,0,0,0,3,2.66,37,0.249,3,-1,10,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","1",1,"0","0",1,0,0,0,0,0,17,0.282,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",6,"1","1",7,"1","1",1,0,0,0,2,2.61,43,0.283,7,1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",8,"1","1",7,"0","0",1,1,0,0,-1,2.95,7,0.25,1,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",0,"1","0",9,"1","2",0,0,0,0,7,2.82,2,0.179,0,1,8,5,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",1,"1","0",5,"0","0",0,1,0,0,-3,3.16,28,0.335,5,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"1","0",4,"1","0",2,0,0,0,2,2.5,41,0.238,11,-1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",7,"1","0",3,"0","0",0,0,0,0,0,2.82,13,0.257,1,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"1","0",2,"3","1",0,0,0,0,2,3.18,44,0.333,18,-1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","1",5,"0","0",2,1,0,1,-4,2.33,33,0.28,10,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",3,"0","0",0,0,0,0,-3,2.53,64,0.278,20,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",8,"1","1",2,"1","0",0,0,1,0,-1,2.53,34,0.226,3,-1,7,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","1",2,"0","1",2,0,0,0,0,2.82,21,0.227,8,1,8,5,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",8,"1","0",8,"0","0",1,0,0,0,8,3.4,23,0.246,3,-1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",6,"1","2",1,0,0,0,1,2.82,36,0.223,3,1,8,5,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",5,"1","0",2,"0","0",1,0,0,0,0,0,4,0.24,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",3,"1","1",7,"1","0",0,1,0,0,2,2.18,39,0.281,9,1,5,2,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",8,"1","1",4,"0","0",0,0,0,0,-3,2.53,34,0.226,3,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"1","2",1,1,0,0,0,2.89,23,0.276,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",6,"1","0",6,"2","2",2,0,1,1,6,2.88,38,0.259,8,1,7,5,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",6,"1","0",6,"0","2",2,0,1,0,-1,1.81,10,0.277,1,-1,5,1,0,0,0,0,1,0,0,0,0,0,0,1
"CurveBall",5,"1","1",1,"0","0",1,0,1,0,-2,2.12,44,0.256,14,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",5,"1","0",2,"2","0",1,0,0,0,1,1.74,0,0.167,0,-1,2,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","1",5,"1","0",2,1,0,1,-4,2.33,33,0.28,10,-1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",5,"1","1",4,"1","1",1,0,0,0,1,3.4,36,0.26,8,-1,6,5,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",6,"1","1",5,"0","0",2,1,1,1,-4,3.16,5,0.21,2,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",3,"1","1",6,"1","1",0,0,0,0,1,2.81,81,0.26,30,-1,8,5,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",5,"1","1",2,"0","0",0,0,0,0,0,2.89,19,0.312,4,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",4,"3","2",2,0,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",2,"1","0",7,"0","2",0,0,0,0,2,2.05,5,0.219,2,-1,4,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",4,"1","0",1,"0","0",1,1,0,0,0,0,8,0.318,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",2,"0","0",1,0,0,0,-2,2.33,3,0.154,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",6,"1","1",4,"1","0",2,1,0,0,1,3.4,7,0.306,1,-1,6,5,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",9,"1","1",5,"0","1",1,0,0,0,3,2.88,1,0.111,0,1,7,5,8,7,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",3,"1","1",0,0,0,0,2,2.8,21,0.235,7,1,9,5,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",5,"1","1",5,"2","1",2,1,0,1,-4,2.33,33,0.28,10,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",3,"1","0",1,"3","1",1,0,0,0,0,3.16,33,0.301,4,1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","0",7,"0","0",2,0,0,0,1,2.77,3,0.197,0,-1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",5,"2","0",0,0,1,0,-4,3.16,0,0.5,0,1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",4,"2","2",0,0,0,0,2,2.05,17,0.321,2,-1,4,1,0,0,0,0,0,0,1,0,1,0,0,0
"Fastball",9,"1","1",2,"0","0",1,1,0,0,-1,2.53,0,0,0,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",5,"1","1",4,"0","2",1,0,0,0,-2,2.95,24,0.29,5,1,4,4,0,0,0,0,1,0,0,0,0,0,0,1
"Slider.Cutter",3,"1","0",7,"0","1",1,1,0,0,4,1.98,21,0.269,6,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",4,"1","1",6,"1","1",0,1,1,0,3,3.04,30,0.3,8,-1,5,4,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",2,"1","1",4,"1","2",0,0,0,0,1,2.7,0,0.29,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",6,"1","1",4,"0","0",0,0,0,0,-2,2.77,13,0.26,3,-1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",4,"1","1",0,0,0,0,4,0,21,0.321,4,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",7,"1","1",2,"0","0",0,1,0,0,-1,3.07,18,0.28,6,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",9,"1","1",3,"0","2",0,0,0,0,0,3,1,0.154,0,1,4,3,2,1,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",4,"2","0",1,0,0,0,1,2.89,13,0.265,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",7,"1","1",5,"3","2",2,0,0,0,0,3,3,0.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","0",2,"1","2",0,0,0,0,-2,2.33,24,0.25,6,-1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",7,"1","1",2,"1","1",2,1,0,0,0,2.77,17,0.187,4,-1,6,4,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",5,"1","1",4,"0","1",1,1,0,0,0,2.94,33,0.232,10,-1,7,5,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",5,"1","1",2,"1","0",0,0,0,0,0,3,9,0.299,2,1,4,3,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",8,"1","0",7,"0","0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",9,"1","1",3,"2","2",0,0,0,0,4,2.88,1,0.111,0,1,7,5,8,7,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",1,"1","0",1,"2","2",0,0,0,0,0,2.5,3,0.16,0,-1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"1","1",4,"0","1",0,0,0,0,1,2.81,81,0.26,30,-1,8,5,0,0,0,0,0,0,1,1,0,0,0,0
"CurveBall",8,"1","1",3,"0","1",0,0,0,0,-1,2.7,3,0.268,1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",6,"1","1",2,"1","2",2,0,0,0,0,2.05,19,0.251,6,-1,4,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","1",1,"3","0",1,0,0,1,0,3,53,0.305,17,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",7,"1","1",5,"0","0",0,0,0,0,-1,1.81,53,0.239,15,-1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",5,"0","0",0,0,0,0,2,0,0,0.667,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",1,"1","0",3,"2","2",2,0,1,0,2,3.18,16,0.305,5,-1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
