"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFC","prev_pitch_typeFF","prev_pitch_typeFT","prev_pitch_typeKC","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFC","prevprev_pitch_typeFF","prevprev_pitch_typeFT","prevprev_pitch_typeKC"
"FT",30,"0","0",8,"1","0",0,1,0,0,-3,4.03,31,0.33,2,1,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",20,"0","1",5,"0","0",0,1,0,1,-1,2.97,26,0.296,12,-1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",20,"0","1",5,"0","1",0,0,0,0,-2,5.34,29,0.258,13,-1,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FT",12,"0","1",3,"0","0",0,1,0,0,2,4.27,51,0.308,16,1,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",9,"0","1",3,"1","2",0,1,0,0,0,3.81,12,0.259,0,-1,16,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",23,"0","1",7,"0","0",2,0,0,0,-3,4.19,22,0.261,4,1,11,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",22,"0","0",7,"0","1",0,1,1,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",27,"0","1",6,"0","0",1,0,0,0,-1,2.45,3,0.4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",23,"0","0",5,"0","0",1,0,0,0,-5,2.91,6,0.208,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",8,"0","0",2,"1","2",1,0,0,0,0,5.34,3,0.346,1,-1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"CH",13,"0","1",3,"0","0",0,1,0,1,2,3,54,0.231,20,-1,12,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",12,"0","1",3,"0","1",1,0,1,0,-2,3.97,4,0.2,2,-1,4,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",20,"0","0",5,"1","1",0,0,0,0,-1,4.3,52,0.303,19,-1,9,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FT",2,"0","1",1,"1","1",0,0,0,0,0,3.42,45,0.299,11,1,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",21,"0","0",6,"0","1",0,0,0,0,-1,4.53,21,0.302,1,-1,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",6,"0","1",2,"0","0",1,0,0,0,2,3.44,30,0.266,6,-1,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",4,"0","1",2,"0","0",0,0,0,0,0,3.06,36,0.276,12,1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",25,"0","0",7,"1","0",2,1,0,0,5,3.23,16,0.271,4,-1,9,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",11,"0","1",3,"3","2",0,1,0,0,1,5.11,30,0.257,13,-1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"FF",5,"0","1",2,"2","2",1,0,0,0,1,4.26,40,0.264,13,-1,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CH",17,"0","1",4,"1","0",1,1,0,1,2,5.11,8,0.344,2,-1,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",3,"0","1",1,"1","0",2,0,0,0,0,4.51,65,0.314,19,-1,9,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CH",14,"0","1",4,"0","2",0,1,0,0,5,3.11,49,0.276,8,-1,11,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"FC",23,"0","0",7,"0","1",0,0,0,0,4,4.39,11,0.328,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",24,"0","1",6,"0","0",0,1,0,0,2,5.11,2,0.222,0,-1,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",24,"0","1",6,"0","1",2,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",3,"0","1",1,"0","0",2,0,0,0,0,4.39,13,0.313,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",9,"0","1",3,"1","0",0,0,0,0,-3,3,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",17,"0","0",5,"0","0",0,1,0,0,2,0,0,0.182,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",32,"0","0",8,"0","0",0,1,0,0,-3,2.35,69,0.242,20,-1,11,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",21,"0","1",6,"0","0",0,0,0,0,-5,4.34,74,0.299,18,-1,9,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",11,"0","1",3,"0","0",0,0,0,0,-4,4.5,2,0.333,1,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",6,"0","1",2,"0","0",1,0,1,0,1,6,3,0.279,1,-1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",22,"0","1",6,"2","2",2,1,0,0,6,3.44,37,0.325,11,-1,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",4,"0","1",2,"2","1",0,0,0,0,1,3.97,85,0.256,34,-1,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",13,"0","1",4,"0","1",0,1,0,0,-2,5.73,7,0.31,2,-1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",16,"0","1",5,"0","1",1,0,0,0,0,3.37,24,0.23,5,-1,14,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",30,"0","1",7,"3","2",2,0,0,0,0,5.76,8,0.185,4,-1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FC",25,"0","1",6,"1","0",1,0,0,0,2,3.25,11,0.229,0,-1,13,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FC",16,"0","1",5,"0","2",0,0,0,0,4,4.29,45,0.245,10,-1,10,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CH",7,"0","1",2,"1","2",2,0,0,0,3,2.41,29,0.181,8,-1,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"FT",9,"0","1",2,"0","0",1,0,0,0,-4,4.5,1,0.125,0,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",29,"0","1",8,"1","1",0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",4,"0","1",1,"0","0",2,1,0,0,0,3.36,38,0.278,9,-1,14,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",8,"0","1",3,"3","2",0,0,0,0,0,2.53,31,0.231,3,-1,9,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FT",14,"0","1",4,"2","0",0,0,1,0,0,2.5,33,0.212,8,-1,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CH",8,"0","1",3,"1","0",0,0,0,0,1,2.42,18,0.242,3,-1,13,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",2,"0","1",1,"0","0",0,0,1,0,3,3.44,45,0.306,11,-1,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",4,"0","1",2,"0","1",0,0,0,0,1,6,16,0.192,5,-1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"CH",5,"0","1",2,"2","2",0,0,0,0,0,2.31,33,0.205,15,1,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CH",18,"0","1",5,"0","0",0,0,0,0,-2,3.11,6,0.2,0,-1,11,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",21,"0","1",5,"0","0",1,0,0,0,3,7.06,6,0.313,1,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",8,"0","1",3,"0","1",1,0,0,0,3,4.39,4,0.167,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FF",4,"0","1",1,"2","0",2,1,0,0,0,5.76,10,0.224,3,-1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",21,"0","0",6,"0","0",2,1,1,0,2,3.48,9,0.34,3,-1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",19,"0","0",4,"1","0",2,0,0,0,1,4.74,15,0.26,6,-1,8,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",18,"0","1",3,"0","1",0,1,1,1,-6,4.24,17,0.245,3,-1,8,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",13,"0","1",4,"0","0",1,0,0,0,0,3.37,27,0.26,7,-1,14,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",29,"0","1",8,"0","1",2,0,0,0,-4,2.53,12,0.27,2,-1,9,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",13,"0","1",3,"0","0",0,0,0,0,-4,2.91,4,0.226,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",17,"0","0",6,"1","2",0,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CH",13,"0","1",4,"3","2",0,1,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",21,"0","0",7,"0","0",0,0,0,0,-4,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",7,"0","0",2,"1","0",0,0,0,0,0,3.3,17,0.32,4,-1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",12,"0","1",3,"2","2",0,0,0,0,-2,6.75,17,0.276,5,-1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FC",20,"0","1",5,"1","2",2,0,1,0,-1,3.36,71,0.244,23,-1,14,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",25,"0","1",6,"0","1",2,0,0,0,-2,3.93,30,0.189,13,1,5,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FC",12,"0","0",4,"0","1",0,0,0,0,0,2.7,33,0.304,4,-1,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FC",10,"0","0",3,"0","0",0,1,0,0,-2,3.91,39,0.259,7,-1,17,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",14,"0","1",4,"0","1",1,0,0,0,2,4.29,29,0.304,10,-1,10,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CH",4,"0","1",1,"0","0",2,0,0,1,0,4.03,9,0.217,3,1,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",10,"0","1",2,"0","2",2,1,1,0,-2,3.08,53,0.297,15,1,11,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FC",23,"0","1",5,"0","0",0,1,0,1,-2,4.3,12,0.203,5,-1,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",18,"0","0",5,"0","0",1,0,1,0,-1,4.53,11,0.16,3,-1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",12,"0","1",4,"1","1",0,0,0,0,0,4.04,27,0.253,9,-1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",13,"0","1",4,"1","2",2,1,0,0,1,4.51,78,0.253,19,-1,9,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",6,"0","1",2,"0","0",0,0,0,0,2,4.63,27,0.266,6,-1,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",24,"0","1",6,"0","2",0,0,0,0,4,4.68,6,0.231,1,1,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FT",9,"0","0",3,"0","1",1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",13,"0","1",3,"0","0",0,0,0,0,-3,2.45,2,0.357,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",28,"0","1",7,"0","0",2,0,0,0,-3,4.03,10,0.254,1,1,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",23,"0","1",6,"0","1",1,0,0,0,-1,3.36,18,0.216,7,-1,14,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",9,"0","1",2,"0","1",1,1,0,0,2,4.27,12,0.264,0,1,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",4,"0","1",1,"0","0",1,1,0,1,0,2.45,2,0.357,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",5,"0","0",2,"0","0",0,0,0,0,0,2.35,69,0.242,20,-1,11,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",25,"0","1",8,"1","0",0,1,0,0,-3,4.19,42,0.245,13,1,11,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FF",6,"0","1",2,"1","1",0,0,1,0,1,3.32,19,0.231,6,-1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"CH",26,"0","1",7,"2","2",0,0,0,0,0,3.11,42,0.268,5,-1,11,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CH",11,"0","1",4,"1","2",0,0,0,0,-3,5.73,12,0.295,5,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CH",18,"0","1",6,"1","0",1,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FT",16,"0","0",4,"2","2",1,1,1,0,7,2.43,17,0.241,5,-1,14,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"CH",23,"0","1",7,"0","1",0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",5,"0","1",1,"0","2",1,1,1,0,0,3.3,11,0.257,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",28,"0","1",8,"1","0",2,0,0,0,2,4.05,1,0.192,0,-1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",17,"0","0",5,"0","1",1,0,0,0,-1,3.06,28,0.229,1,1,10,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",5,"0","1",2,"1","2",0,0,0,0,-3,3,4,0.25,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FT",7,"0","1",2,"0","2",1,0,0,0,0,4.29,45,0.245,10,-1,10,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",9,"0","1",3,"0","1",1,1,0,0,0,4.04,0,0.2,0,-1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",8,"0","0",2,"0","1",1,0,0,0,0,5.34,3,0.346,1,-1,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",3,"0","1",1,"0","0",0,1,1,0,0,4.5,7,0.25,2,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",23,"0","1",6,"2","2",0,0,0,0,2,5.11,15,0.274,5,-1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"FF",22,"0","1",7,"0","1",1,0,0,0,-4,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",8,"0","1",3,"1","1",0,0,0,0,-3,3,1,0.375,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FC",27,"0","1",7,"2","2",1,1,0,0,6,2.5,14,0.21,5,-1,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"CH",16,"0","1",4,"1","0",2,1,0,0,2,4.39,14,0.294,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FF",18,"0","1",4,"1","1",2,0,0,1,-3,6.14,1,0.263,0,-1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",16,"0","1",4,"0","2",0,1,0,1,1,4.3,46,0.227,16,-1,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",27,"0","1",8,"2","1",2,1,0,0,-3,2.7,8,0.274,3,-1,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CH",19,"0","1",5,"0","0",2,0,0,0,4,4.39,7,0.219,5,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",22,"0","1",6,"1","2",1,1,0,0,2,4.75,6,0.238,3,-1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",14,"0","1",4,"0","0",0,0,0,0,7,2.43,53,0.279,15,-1,14,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",3,"0","1",1,"2","1",2,0,0,0,0,4.51,65,0.314,19,-1,9,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",30,"0","1",8,"2","2",1,0,0,0,6,2.41,72,0.297,33,-1,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",15,"0","0",4,"0","1",1,1,0,0,1,4.75,10,0.225,3,-1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",28,"0","0",7,"0","1",0,1,0,0,1,4.42,7,0.315,0,-1,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",29,"0","0",9,"2","2",0,0,0,0,2,3.48,13,0.286,3,-1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",20,"0","1",6,"2","2",0,0,0,0,7,4.29,62,0.28,18,-1,10,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"CH",23,"0","1",5,"0","0",2,1,1,0,1,4.42,23,0.248,5,-1,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",16,"0","1",4,"2","1",0,0,0,0,4,4.68,17,0.163,6,1,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FF",4,"0","1",1,"0","2",2,0,0,0,-1,4.02,19,0.301,2,-1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"FF",24,"0","1",6,"0","1",1,0,0,0,0,3.3,15,0.278,0,-1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CH",25,"0","1",7,"1","2",2,0,0,0,5,2.91,9,0.211,2,-1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",11,"0","1",3,"2","1",0,0,0,0,1,3.33,11,0.256,1,-1,13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"CH",20,"0","0",5,"1","0",0,0,0,0,7,2.43,57,0.267,13,-1,14,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",2,"0","1",1,"1","2",0,0,0,0,0,5.73,12,0.295,5,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"CH",27,"0","1",8,"1","1",0,1,0,0,6,2.91,3,0.192,0,-1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"FC",18,"0","1",5,"0","0",0,0,0,0,3,3.92,27,0.222,9,-1,14,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",14,"0","1",4,"0","0",1,1,0,0,2,0,0,0.188,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",13,"0","1",4,"0","0",0,0,0,0,1,0,2,0.348,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",19,"0","1",6,"1","2",1,0,0,0,-7,3.87,80,0.281,27,-1,15,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"FC",24,"0","1",7,"0","1",0,0,0,0,-2,5.73,0,0.053,0,-1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FT",5,"0","1",2,"1","2",1,0,0,0,0,3.06,32,0.239,6,1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"CH",20,"0","0",5,"1","2",0,0,0,0,3,3.81,52,0.267,9,-1,16,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",11,"0","1",4,"0","0",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",15,"0","1",5,"0","0",0,0,0,0,1,3.12,37,0.218,11,1,12,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",28,"0","1",8,"2","1",0,0,0,0,-1,4.52,14,0.269,1,-1,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FT",6,"0","1",2,"1","1",1,0,0,0,-3,2.42,61,0.264,11,-1,16,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",32,"0","1",8,"3","1",0,1,0,0,0,2.97,13,0.173,3,-1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",22,"0","1",6,"2","2",1,0,1,0,-1,4.53,17,0.23,5,-1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",15,"0","0",4,"0","1",1,0,0,0,-1,3.11,46,0.237,11,-1,11,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",2,"0","1",1,"3","1",1,0,0,0,1,4.26,26,0.24,10,-1,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"CH",29,"0","0",7,"2","1",1,0,0,0,0,2.54,42,0.277,6,-1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"FC",9,"0","0",2,"2","2",2,1,0,1,1,3.32,8,0.197,0,-1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",1,"0","0",1,"3","2",0,0,0,0,0,3.63,31,0.286,7,-1,6,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"CH",8,"0","1",2,"1","2",0,0,0,0,2,4.74,12,0.327,3,-1,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FC",21,"0","0",6,"0","1",0,1,0,0,2,0,1,0.313,0,-1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",8,"0","0",2,"0","0",2,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",5,"0","1",2,"1","1",0,0,0,0,0,4.52,27,0.288,10,-1,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",2,"0","1",1,"3","1",0,0,0,0,0,4.36,22,0.277,6,-1,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",24,"0","1",6,"1","2",2,1,1,0,1,3.63,23,0.228,6,-1,6,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FC",33,"0","1",9,"0","0",2,1,0,0,4,4.39,8,0.233,4,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",3,"0","1",1,"3","2",2,0,0,0,0,3.4,15,0.195,6,-1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",4,"0","0",1,"1","0",1,1,0,0,0,3.93,10,0.224,4,1,5,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",13,"0","1",4,"1","0",0,0,0,0,-6,4.34,17,0.244,5,-1,9,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",10,"0","1",3,"2","2",0,0,0,0,0,3.93,23,0.282,5,1,5,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FC",5,"0","1",2,"1","1",0,0,0,0,3,3.23,37,0.306,2,-1,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",19,"0","0",6,"0","1",0,1,0,0,1,4.04,11,0.263,1,-1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",13,"0","1",4,"1","2",0,1,0,0,2,0,4,0.308,1,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FC",18,"0","1",4,"0","0",1,1,1,0,-2,4.44,12,0.232,3,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",22,"0","1",5,"0","0",0,0,0,0,-2,4.27,36,0.288,1,1,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",26,"0","0",7,"0","0",0,1,0,0,3,3.11,35,0.219,15,-1,11,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",16,"0","1",5,"2","2",0,0,0,0,-5,2.62,29,0.332,6,-1,7,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FT",16,"0","1",4,"0","0",0,0,0,0,-3,3.08,38,0.209,18,1,11,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",9,"0","0",2,"2","2",0,0,0,0,1,3.26,14,0.242,1,-1,14,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FC",2,"0","1",1,"0","1",0,1,0,0,0,2.45,0,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",10,"0","1",2,"0","0",2,1,0,0,-4,4.5,4,0.25,2,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",22,"0","1",5,"2","2",2,1,1,0,4,3.32,65,0.229,22,-1,12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FC",17,"0","1",4,"0","1",0,1,1,0,3,7.06,1,0.134,0,-1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",23,"0","1",6,"0","0",0,0,0,0,4,3.32,54,0.291,17,-1,12,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",25,"0","1",7,"0","2",0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",3,"0","1",1,"0","1",0,1,1,0,0,0.4,11,0.267,4,-1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FT",22,"0","0",5,"0","2",0,1,0,0,-1,4.3,52,0.286,9,-1,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",29,"0","0",8,"0","2",0,0,0,0,-3,4.03,5,0.274,0,1,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"CH",12,"0","1",3,"0","0",1,1,0,0,-1,4.02,27,0.257,10,-1,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
