"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeOthers","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeOthers","prevprev_pitch_typeSlider.Cutter"
"Fastball",10,"1","0",4,"2","2",0,0,0,0,0,5.57,5,0.314,1,-1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",22,"1","0",6,"0","0",0,0,0,0,0,3.99,18,0.349,3,1,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"1","1",6,"0","1",0,0,0,0,7,2.08,18,0.244,5,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",24,"1","0",7,"0","0",2,1,1,0,1,5.57,23,0.23,5,-1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"1","1",1,"1","2",2,0,0,0,0,6.49,20,0.276,5,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",5,"1","0",2,"2","1",0,0,0,0,1,3.6,26,0.25,5,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",2,"2","2",0,0,0,0,0,3.86,35,0.295,7,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CurveBall",7,"1","0",2,"0","2",0,0,0,0,0,3.15,17,0.204,3,-1,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",15,"1","0",3,"1","2",2,1,0,0,-1,3.55,15,0.286,2,1,5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",21,"1","1",4,"0","1",1,0,0,0,-3,6.17,44,0.294,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Fastball",7,"1","1",2,"0","1",2,1,0,0,2,3.45,55,0.253,18,-1,2,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",17,"1","1",5,"2","2",0,0,0,0,1,4.82,6,0.2,2,-1,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Fastball",17,"1","0",6,"1","2",0,0,0,0,-1,5.57,18,0.245,4,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",24,"1","0",7,"0","1",2,1,1,0,1,5.57,23,0.23,5,-1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"1","1",1,"1","0",2,0,0,0,0,5.57,44,0.268,11,-1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",15,"1","1",5,"1","2",2,0,0,0,1,3.86,29,0.27,10,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",5,"1","1",1,"0","2",2,0,0,0,-2,4.8,35,0.304,8,1,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Slider/Cutter",26,"1","1",5,"2","1",1,0,0,1,-6,3.55,8,0.198,2,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Fastball",5,"1","0",2,"2","1",1,0,0,0,1,4.98,28,0.196,10,-1,6,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Slider/Cutter",4,"1","0",2,"1","2",0,0,0,0,0,4.86,58,0.315,11,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",28,"1","0",6,"1","1",1,0,0,0,-2,6.17,17,0.234,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Fastball",16,"1","1",5,"0","0",2,0,0,0,-1,5.57,11,0.3,7,-1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"1","0",5,"1","0",1,0,0,0,5,2.08,1,0.263,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"1","0",2,"2","1",1,0,0,0,0,4.57,42,0.239,15,-1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",18,"1","0",6,"0","0",0,0,0,0,6,6.75,14,0.213,0,-1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"1","1",2,"2","1",0,0,0,0,0,2.18,9,0.354,1,-1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",12,"1","1",3,"1","2",2,1,1,0,1,4.71,18,0.239,7,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",24,"1","1",5,"1","0",1,0,0,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",25,"1","1",6,"1","1",0,0,0,0,6,4.82,40,0.234,9,-1,11,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Slider/Cutter",4,"1","1",1,"2","1",2,1,0,0,-1,4.5,4,0.292,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",25,"1","1",5,"0","0",2,0,1,0,-5,5.46,8,0.259,2,-1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",17,"1","1",4,"0","0",2,0,0,0,-3,4.86,16,0.241,2,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"1","1",1,"1","1",0,0,0,0,0,4.11,25,0.259,1,1,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",20,"1","0",4,"0","2",1,0,1,1,-4,4.5,1,0.292,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"1","0",2,"1","0",0,0,0,0,0,4.82,31,0.221,6,-1,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"1","1",2,"0","2",2,1,0,0,4,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",16,"1","0",4,"2","2",2,0,0,0,1,4.82,8,0.232,3,-1,6,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"CurveBall",16,"1","0",4,"0","0",2,0,0,0,-2,4.11,40,0.276,9,1,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",16,"1","1",4,"0","1",0,0,0,0,-2,8.71,0,0.184,0,-1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",7,"1","1",1,"0","1",0,1,0,0,-3,4.57,39,0.261,7,-1,10,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",25,"1","1",6,"3","2",1,1,1,1,-1,4.19,21,0.257,5,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Slider/Cutter",27,"1","1",7,"1","2",2,0,0,0,2,4.98,23,0.26,7,-1,6,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",25,"1","0",6,"2","2",2,0,0,1,-1,4.68,9,0.216,2,1,14,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",1,"1","0",1,"1","2",0,0,0,0,0,4.68,25,0.263,3,-1,12,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"1","1",2,"2","0",2,1,1,1,-2,5.05,14,0.278,2,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",22,"1","1",5,"1","2",2,0,1,0,5,3.49,70,0.279,16,-1,4,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",19,"1","0",5,"0","2",0,0,0,0,-1,3.99,16,0.249,3,1,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",18,"1","1",5,"1","1",0,1,1,0,2,0,8,0.284,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",9,"1","1",3,"1","2",2,1,0,0,1,3.86,0,0,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",16,"1","0",4,"1","0",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CurveBall",4,"1","1",2,"0","0",0,0,0,0,0,6.62,30,0.26,7,-1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"1","0",2,"2","0",0,0,0,0,0,3.4,35,0.259,6,1,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"1","0",5,"0","1",2,0,0,1,0,3.4,16,0.201,2,1,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,5.46,12,0.244,4,-1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",13,"1","0",5,"1","1",0,0,0,0,0,5.57,17,0.254,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",7,"1","1",2,"2","0",2,0,0,0,1,3.58,44,0.221,2,1,3,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"1","1",5,"0","0",1,0,0,0,6,4.8,42,0.293,3,1,12,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",22,"1","0",6,"0","0",0,0,0,0,-4,4.68,68,0.23,23,-1,12,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"1","1",5,"0","0",2,1,1,0,0,4.68,72,0.276,15,1,14,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",23,"1","1",6,"0","0",0,1,0,0,7,4.71,33,0.268,8,1,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"1","0",1,"1","1",0,0,0,0,0,2.18,13,0.292,1,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",22,"1","0",6,"1","0",1,0,0,0,2,3.45,77,0.311,14,-1,2,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",8,"1","1",2,"3","2",0,0,1,0,0,3.15,18,0.276,6,-1,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",28,"1","0",6,"3","2",1,0,0,1,-2,4.61,14,0.259,0,1,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"1","1",3,"1","0",0,0,0,0,2,4.84,28,0.28,2,-1,8,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Fastball",26,"1","1",6,"3","1",2,0,0,0,-1,5.05,0,0.091,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",26,"1","1",5,"0","0",2,1,0,0,-3,6.17,17,0.24,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",27,"1","0",6,"0","2",1,1,0,0,-3,3.99,4,0.255,0,1,6,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"1","1",3,"1","1",2,1,0,0,0,4.61,26,0.245,2,1,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",17,"1","1",5,"0","1",0,1,1,1,0,3.43,11,0.255,2,-1,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Slider/Cutter",10,"1","0",2,"1","2",2,0,0,0,-3,5.46,12,0.244,4,-1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Fastball",14,"1","0",4,"1","0",1,0,0,0,6,4.8,47,0.262,6,1,12,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",21,"1","0",5,"0","1",2,1,1,0,-2,3.43,81,0.319,15,-1,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"1","0",1,"3","0",1,1,0,0,0,4.11,69,0.321,17,1,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",20,"1","1",5,"1","0",1,0,0,0,1,4.88,46,0.247,7,-1,8,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",1,"1","1",1,"1","2",0,0,0,0,0,5.34,49,0.301,20,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",15,"1","0",4,"2","2",1,0,0,0,-1,4.98,33,0.366,8,-1,6,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",27,"1","1",7,"2","2",2,1,1,1,4,3.46,21,0.227,9,1,3,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",19,"1","1",5,"1","0",1,0,0,0,0,2.68,14,0.227,8,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",14,"1","1",3,"0","1",2,1,0,1,-2,8.71,10,0.412,3,-1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",24,"1","0",5,"0","2",0,0,0,1,-5,3.55,15,0.286,2,1,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",23,"1","1",6,"3","2",1,0,0,0,1,4.88,20,0.202,7,-1,8,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",17,"1","1",5,"3","2",1,0,0,0,2,6.49,3,0.25,0,1,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CurveBall",20,"1","1",5,"2","2",1,0,1,0,6,2.67,1,0.191,1,-1,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",3,"1","0",1,"0","0",2,0,0,0,0,4.61,34,0.263,4,1,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",25,"1","0",6,"2","1",0,1,0,0,0,4.82,56,0.266,7,1,13,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",21,"1","1",6,"0","0",1,0,0,0,1,4.57,37,0.281,14,-1,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"1","0",2,"1","0",1,1,1,0,0,2.68,0,0,0,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",20,"1","1",5,"1","0",0,1,0,1,1,4.61,26,0.245,2,1,6,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Fastball",26,"1","0",6,"3","2",1,0,0,1,-2,4.19,20,0.197,5,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"1","0",2,"1","1",2,0,0,0,1,2.48,12,0.156,4,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"1","1",3,"0","0",1,1,0,1,-3,6.17,17,0.24,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",21,"1","1",5,"0","1",1,1,0,0,0,2.57,5,0.273,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",16,"1","0",4,"0","2",0,0,0,0,-1,5.05,15,0.254,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CurveBall",19,"1","0",5,"0","0",1,0,0,0,-2,2.18,13,0.292,1,-1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",20,"1","1",5,"0","2",0,0,0,1,-4,5.09,54,0.295,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"1","0",1,"0","0",1,0,0,0,-2,4.8,60,0.264,18,1,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",22,"1","0",5,"3","2",0,0,0,0,-4,4.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",7,"1","1",2,"0","0",2,0,0,0,1,3.58,44,0.221,2,1,3,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",22,"1","0",6,"0","0",2,1,0,0,0,3.58,83,0.299,14,1,3,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",19,"1","0",5,"3","0",2,0,1,0,2,6.49,20,0.292,6,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",24,"1","0",7,"0","2",2,1,1,0,1,5.57,23,0.23,5,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",18,"1","0",4,"1","0",2,0,0,0,-1,3.55,7,0.278,1,1,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",25,"1","0",7,"2","2",1,0,1,1,4,3.46,31,0.235,5,1,3,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",25,"1","1",7,"1","1",0,0,0,0,4,4.04,21,0.234,7,-1,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Fastball",19,"1","1",5,"2","1",2,1,0,0,0,5.4,9,0.28,3,-1,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Slider/Cutter",2,"1","1",1,"1","2",1,0,0,0,0,2.08,9,0.224,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",5,"1","0",2,"0","1",0,0,0,0,-1,4.19,28,0.236,11,-1,6,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",18,"1","0",4,"2","2",2,0,0,0,0,4.8,10,0.23,1,1,6,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",15,"1","0",3,"0","1",0,1,0,0,-4,3.15,13,0.148,5,-1,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"1","0",2,"3","1",0,0,0,0,1,2.48,15,0.264,1,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"1","0",1,"1","2",0,0,0,0,0,4.68,25,0.263,3,-1,12,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",4,"1","1",2,"1","2",0,0,0,0,0,4.8,63,0.267,16,1,12,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",17,"1","1",5,"0","2",2,1,0,0,5,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",20,"1","1",7,"0","2",1,0,0,0,5,3.86,73,0.297,33,1,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",21,"1","0",5,"0","0",2,1,0,0,0,4.19,21,0.353,0,-1,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",23,"1","1",5,"0","0",0,1,1,0,-5,3.55,26,0.316,3,1,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"1","0",5,"2","2",0,0,0,0,0,2.57,0,0.421,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",2,"3","2",1,0,0,0,0,2.67,9,0.255,0,-1,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",14,"1","1",4,"1","0",2,1,0,0,5,4.81,66,0.26,16,-1,13,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",1,"1","0",1,"1","1",0,0,0,0,0,4.04,0,0,0,-1,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",6,"1","0",1,"1","1",0,0,0,1,-3,4.57,25,0.242,7,-1,10,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",13,"1","1",3,"0","0",2,1,0,1,0,2.68,30,0.271,4,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"1","0",3,"0","0",2,1,0,1,0,6.49,11,0.323,4,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"1","1",2,"2","2",0,0,1,0,-1,4.5,3,0.24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",19,"1","1",5,"2","2",2,0,0,0,-2,4.11,25,0.259,1,1,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",22,"1","0",5,"0","1",1,1,1,0,4,2.67,13,0.239,2,-1,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",14,"1","0",4,"1","1",0,1,1,1,0,5.34,11,0.261,3,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",27,"1","1",6,"0","1",2,1,0,0,2,2.57,0,0.444,0,-1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Fastball",24,"1","1",5,"2","0",1,0,0,0,-7,5.09,38,0.257,12,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",24,"1","1",7,"2","1",0,0,0,1,5,4.8,58,0.27,9,1,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Slider/Cutter",16,"1","1",5,"2","2",2,0,0,0,-1,5.57,11,0.3,7,-1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",11,"1","0",3,"0","0",1,1,0,0,0,4.82,11,0.26,1,1,13,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",25,"1","1",8,"0","0",0,0,0,0,1,5.57,11,0.3,7,-1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",6,"1","0",1,"1","2",1,1,0,0,-3,4.71,34,0.257,4,1,7,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",13,"1","0",4,"0","0",0,0,1,1,2,4.88,55,0.263,11,-1,8,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",17,"1","1",4,"2","2",1,0,0,0,-1,5.05,0,0.091,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",21,"1","1",4,"0","0",2,0,0,1,-4,4.5,1,0.318,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",13,"1","1",4,"0","0",0,0,0,0,-1,3.39,16,0.302,5,-1,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",24,"1","0",6,"0","0",0,0,0,0,-1,5.05,29,0.271,6,1,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",19,"1","0",5,"0","2",0,0,0,0,1,4.88,18,0.331,3,-1,8,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",27,"1","1",8,"1","2",0,0,0,0,0,3.58,23,0.25,6,1,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",5,"1","0",1,"0","1",2,0,0,0,-2,4.68,41,0.248,6,-1,12,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",26,"1","1",7,"2","2",1,0,1,1,4,3.46,19,0.207,5,1,3,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",30,"1","1",7,"0","0",1,1,0,0,-4,4.86,46,0.314,11,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",26,"1","1",7,"3","2",1,0,1,0,2,6.49,3,0.25,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",3,"1","0",1,"1","1",0,0,0,0,-1,7.16,5,0.294,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",2,"1","1",1,"2","1",1,0,0,0,1,4.66,30,0.277,3,-1,10,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",30,"1","0",9,"1","0",0,0,0,0,2,3.58,72,0.281,19,1,3,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",13,"1","1",4,"1","0",0,0,0,0,3,5.79,7,0.217,2,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",15,"1","1",4,"2","2",0,1,0,1,2,3.99,34,0.239,9,1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",17,"1","0",5,"1","1",2,0,0,1,0,3.4,16,0.201,2,1,3,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",17,"1","1",5,"1","0",1,0,0,0,6,4.8,42,0.293,3,1,12,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"1","0",1,"0","0",0,1,0,0,0,5.46,9,0.294,1,-1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"1","1",1,"2","2",1,0,0,0,0,2.18,0,0.118,0,-1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",10,"1","0",3,"0","0",0,1,1,0,4,5.79,5,0.204,2,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"1","1",2,"2","0",0,0,0,0,-1,7.16,4,0.242,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",12,"1","1",4,"0","1",0,1,0,0,0,5.34,43,0.286,14,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Fastball",9,"1","0",3,"0","0",1,0,0,0,2,2.48,2,0.293,0,-1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"1","1",5,"0","2",2,0,1,0,5,3.49,70,0.279,16,-1,4,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",21,"1","1",6,"0","0",1,0,0,0,4,4.71,18,0.239,7,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"1","0",2,"2","2",2,1,0,0,0,4.82,58,0.29,13,1,13,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",7,"1","0",2,"3","1",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"1","1",1,"0","2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",8,"1","1",2,"2","2",2,0,0,0,-1,7.16,2,0.212,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",11,"1","1",3,"1","2",1,0,0,0,-1,3.39,101,0.292,30,-1,5,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",18,"1","0",4,"0","1",2,0,0,0,6,4.82,1,0.276,0,-1,11,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",12,"1","1",4,"0","2",2,0,0,0,0,5.57,44,0.268,11,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",16,"1","1",5,"2","0",1,0,0,0,1,4.57,60,0.238,17,-1,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",12,"1","0",3,"0","1",1,0,0,1,-2,4.11,69,0.321,17,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",24,"1","0",6,"3","2",2,0,1,0,0,3.39,6,0.154,1,-1,5,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",23,"1","0",6,"1","2",1,0,0,0,0,4.98,28,0.196,10,-1,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CurveBall",20,"1","1",6,"2","2",2,0,0,0,6,6.75,47,0.26,13,-1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"1","1",3,"0","1",0,0,0,0,1,3.86,30,0.186,8,1,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",26,"1","0",7,"1","1",1,1,0,0,0,2.68,7,0.178,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",25,"1","0",7,"1","1",0,0,1,0,7,2.48,12,0.156,4,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
