"pitch_type","bat_order","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeFastball","prev_pitch_typeKnuckleBall","prev_pitch_typeOthers","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeFastball","prevprev_pitch_typeKnuckleBall","prevprev_pitch_typeOthers","prevprev_pitch_typeSlider.Cutter"
"Fastball",4,"0","0",3,"1","0",2,0,0,0,-1,3.7,87,0.268,37,1,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",4,"1","1",2,0,0,0,0,2.25,31,0.293,11,-1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",9,"0","0",5,"2","1",1,0,0,0,5,2.2,28,0.247,5,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Slider.Cutter",5,"0","1",1,"0","0",2,0,1,1,0,7.36,27,0.223,10,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",4,"1","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",2,"2","0",0,1,0,0,-1,3.7,45,0.256,3,-1,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",7,"0","1",2,"3","2",0,0,1,0,-1,2.25,31,0.293,11,-1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",4,"0","0",3,"0","0",0,1,0,1,1,2.25,19,0.234,7,-1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",5,"2","2",1,1,1,0,0,3.72,4,0.397,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",7,"0","1",2,"1","2",0,1,0,0,-1,2.25,31,0.293,11,-1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",5,"0","1",3,"0","0",1,1,1,0,0,2.2,71,0.27,23,-1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",4,"0","1",4,"1","2",2,0,0,0,0,1.98,71,0.291,7,-1,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",6,"0","2",2,0,0,0,6,0,1,0.25,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",6,"0","1",4,"0","2",2,1,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",6,"0","1",8,"3","0",0,0,1,0,6,1.83,12,0.241,4,-1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",8,"0","1",3,"0","0",0,0,0,0,0,1.98,32,0.267,10,-1,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider.Cutter",4,"0","1",2,"2","2",0,1,1,0,-4,0,12,0.3,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",5,"0","1",5,"0","0",0,0,0,0,-3,3.52,6,0.243,2,1,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",6,"1","0",0,1,0,0,0,1.91,17,0.292,0,-1,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",3,"1","0",2,0,1,0,1,2.25,7,0.2,3,-1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",1,"0","1",2,0,1,1,0,7.36,27,0.223,10,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"KnuckleBall",4,"0","0",5,"0","0",0,1,1,1,2,3.82,83,0.313,21,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",7,"0","2",0,0,0,0,5,2.2,13,0.339,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",4,"2","2",1,0,0,0,4,1.83,42,0.241,5,-1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",7,"0","1",4,"1","1",0,0,0,0,3,3.82,55,0.257,6,-1,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",8,"0","1",3,"0","0",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider.Cutter",8,"0","0",2,"0","0",1,0,0,0,3,3.82,55,0.274,14,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",3,"0","0",0,0,0,0,4,5.08,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",5,"0","0",2,0,0,0,1,0,4,0.2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",6,"1","2",0,0,0,0,6,0,0,0.125,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",7,"0","1",2,"2","1",0,0,0,0,3,3.82,55,0.257,6,-1,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",4,"2","2",0,0,0,0,4,3,2,0.136,1,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"0","1",1,"2","1",0,0,0,0,0,3.72,4,0.397,2,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",8,"0","1",2,"0","0",1,0,0,0,1,2.2,3,0.313,1,-1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",2,"0","0",0,0,0,0,0,1.98,71,0.291,7,-1,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider.Cutter",1,"0","0",6,"1","2",0,0,0,0,6,0,0,0.125,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"KnuckleBall",5,"0","1",4,"0","2",1,1,0,0,2,2.2,31,0.177,8,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",4,"0","1",2,"1","0",0,1,1,0,-4,0,12,0.3,3,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","0",6,"0","2",2,0,1,0,1,1.87,30,0.248,3,1,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",4,"0","1",4,"0","0",2,0,0,0,0,1.98,71,0.291,7,-1,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",5,"2","0",0,0,0,0,5,2.38,14,0.234,4,-1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",5,"0","1",2,"1","0",1,0,0,0,0,1.98,52,0.261,9,-1,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",5,"0","0",1,0,0,0,-2,0,0,0.333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",5,"0","1",4,"0","2",1,1,0,0,2,2.2,31,0.177,8,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"KnuckleBall",2,"0","0",1,"1","2",0,1,0,0,0,7.36,29,0.271,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",2,"0","1",6,"0","0",0,1,0,0,0,1.91,17,0.292,0,-1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",6,"0","1",0,0,0,0,1,1.87,14,0.213,5,1,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"KnuckleBall",7,"0","1",3,"1","2",0,0,0,0,0,2.76,39,0.248,8,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",6,"0","1",2,"2","0",0,0,0,0,-1,2.25,33,0.274,4,-1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",6,"0","1",3,"2","1",2,1,0,1,0,2.2,4,0.256,2,-1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"0","1",1,"1","1",2,0,0,0,0,2.2,52,0.283,4,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",3,"0","0",1,"1","0",2,0,0,0,2,3,7,0.609,5,-1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Slider.Cutter",6,"0","1",2,"0","0",1,1,1,0,-4,0,10,0.179,5,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",4,"1","2",1,0,0,0,0,8.4,4,0.364,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"KnuckleBall",4,"0","0",3,"2","2",2,0,0,0,-1,3.7,87,0.268,37,1,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",6,"0","1",6,"1","2",2,0,0,1,5,2.38,53,0.303,16,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",5,"3","2",0,0,0,0,5,5.08,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",7,"0","1",2,"1","2",0,1,0,0,3,2.38,48,0.265,9,-1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",5,"0","1",3,"3","2",1,0,0,0,1,8.4,4,0.176,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Slider.Cutter",1,"0","0",1,"1","1",0,0,0,0,0,3.52,22,0.342,5,1,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",4,"0","1",5,"3","2",0,0,0,0,6,1.83,37,0.237,6,-1,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"KnuckleBall",6,"0","1",2,"0","2",0,0,0,0,3,2.38,53,0.303,16,-1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",7,"0","1",7,"1","2",1,0,0,0,5,2.2,28,0.177,8,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",7,"0","1",1,"0","0",1,0,0,1,-1,0,17,0.24,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",4,"0","0",1,0,0,0,1,3.59,9,0.381,2,-1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider.Cutter",2,"0","0",3,"0","0",0,0,1,0,1,6.86,9,0.224,5,-1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","0",2,"1","0",1,0,0,0,2,5.11,4,0.158,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Slider.Cutter",4,"0","0",5,"0","1",2,0,0,0,2,2.25,19,0.234,7,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Fastball",8,"0","1",6,"0","0",0,0,0,0,0,1.98,32,0.267,10,-1,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",4,"1","0",1,0,0,0,1,3.59,9,0.381,2,-1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Slider.Cutter",7,"0","0",2,"2","1",0,0,0,0,-3,0,7,0.217,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Fastball",3,"0","1",3,"0","0",2,0,0,0,2,3.59,29,0.238,11,-1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",2,"0","0",0,0,0,0,1,8.4,4,0.364,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",2,"1","1",2,1,1,0,2,5.11,2,0.25,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Slider.Cutter",2,"0","0",1,"0","1",0,1,0,0,0,7.36,29,0.271,7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",2,"0","0",0,0,0,0,0,3.52,1,0.154,0,1,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",5,"3","1",1,1,0,0,-1,5.74,15,0.315,6,-1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"KnuckleBall",5,"0","1",4,"0","1",1,1,0,0,2,2.2,31,0.177,8,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",3,"0","2",2,0,0,0,2,3.59,29,0.238,11,-1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",3,"1","2",2,1,0,1,2,2.2,52,0.283,4,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",3,"2","0",1,1,1,1,-5,2.19,101,0.284,34,-1,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",4,"0","0",1,"0","2",2,1,0,0,0,3.7,87,0.268,37,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",4,"0","1",4,"0","0",0,0,0,0,5,5.08,24,0.294,8,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",7,"2","2",1,1,1,0,-1,1.98,43,0.258,7,-1,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",4,"0","0",1,1,0,0,-4,0,10,0.179,5,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","0",1,0,0,0,0,1.87,37,0.238,6,1,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",7,"1","2",2,0,0,0,0,6.86,5,0.156,1,-1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",6,"1","1",0,0,0,0,2,2.86,13,0.354,1,-1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",8,"0","1",5,"0","1",0,0,0,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Fastball",6,"0","1",2,"1","0",1,0,1,0,0,3.16,68,0.281,7,1,6,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",2,"0","0",1,1,0,0,-1,5.74,2,0.184,1,-1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",9,"0","0",3,"1","2",0,0,0,0,0,7.36,7,0.351,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Fastball",1,"0","1",5,"1","0",2,0,0,0,1,3.59,28,0.304,9,-1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",2,"0","1",2,1,0,1,-1,2.25,37,0.282,8,-1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",5,"0","0",0,0,0,0,1,6.86,5,0.243,1,-1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"1","1",0,0,0,0,0,2.76,6,0.186,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",9,"0","1",3,"0","1",0,0,0,0,4,2.38,14,0.234,4,-1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"KnuckleBall",9,"0","0",5,"1","1",1,0,0,0,5,2.2,28,0.247,5,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",7,"0","1",2,"1","2",1,0,0,0,0,7.36,12,0.237,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Slider.Cutter",7,"0","0",5,"0","0",0,0,0,0,2,0,2,0.25,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",3,"2","1",0,0,0,0,0,3.7,52,0.288,15,1,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Slider.Cutter",6,"0","0",4,"0","1",2,1,0,1,0,3.72,30,0.194,4,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"KnuckleBall",1,"0","1",5,"1","1",0,0,0,0,-2,7.36,23,0.256,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"0","1",2,"3","0",2,1,0,0,3,2.38,9,0.248,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",7,"0","1",7,"0","1",1,0,0,0,3,4.31,12,0.258,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"KnuckleBall",4,"0","1",5,"0","2",1,0,1,0,0,3,2,0.292,0,-1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Fastball",6,"0","1",6,"1","0",1,0,0,1,-1,3.16,68,0.281,7,1,6,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"0","0",0,0,0,0,1,1.87,45,0.249,6,1,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",9,"0","1",3,"0","2",1,0,0,0,2,3,1,0,0,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",1,"0","0",2,"2","1",2,1,0,1,-1,2.25,37,0.282,8,-1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",6,"0","1",2,0,0,0,6,0,1,0.25,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",4,"2","2",1,1,0,0,-4,0,10,0.179,5,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"0","1",1,"0","0",2,0,0,1,1,6.86,6,0.169,2,-1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",5,"0","0",7,"1","2",1,0,0,0,6,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"KnuckleBall",4,"0","1",3,"1","2",2,0,0,1,1,6.86,7,0.174,2,-1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",1,"0","1",0,1,0,0,0,5.74,15,0.315,6,-1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",1,"0","0",2,0,0,0,-2,5.74,8,0.216,0,-1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",6,"0","1",5,"1","2",1,0,0,0,-3,3.52,1,0.154,0,1,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",5,"0","1",2,1,0,0,5,2.38,63,0.287,11,-1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",4,"0","0",1,"2","2",1,0,1,0,0,2.2,77,0.221,18,-1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Slider.Cutter",3,"0","1",6,"3","1",0,0,0,1,0,1.91,17,0.293,4,-1,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Slider.Cutter",6,"0","1",4,"1","1",1,1,0,0,-4,0,10,0.179,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",9,"0","1",5,"0","2",0,0,0,0,2,3,1,0,0,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",1,"0","1",2,0,0,0,0,2.2,52,0.283,4,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"2","1",1,0,0,0,0,1.98,107,0.291,34,-1,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",5,"0","1",8,"0","0",0,0,0,0,6,1.83,49,0.272,10,-1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",3,"0","0",2,1,1,0,3,3.82,47,0.219,17,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","0",0,0,1,0,0,3.59,25,0.219,7,-1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",1,"1","0",1,1,0,0,-3,0,6,0.165,2,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",4,"0","0",0,0,0,0,-1,3.16,43,0.251,7,1,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",7,"0","0",0,1,0,0,6,1.83,42,0.241,5,-1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","0",2,"0","0",2,1,0,0,0,1.91,37,0.258,8,-1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,7.36,23,0.256,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider.Cutter",8,"0","1",5,"0","0",0,0,0,0,-2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",4,"0","0",1,"0","0",1,1,1,0,0,3.82,83,0.313,21,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"2","0",0,0,0,0,2,3,0,0,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",6,"0","1",2,"0","0",1,0,0,0,2,5.11,2,0.154,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",4,"0","1",1,"0","2",1,0,0,1,-1,2.25,75,0.264,29,-1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",1,"0","0",3,"2","2",2,0,1,0,0,1.98,56,0.281,16,-1,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",5,"2","0",0,0,0,0,2,4.31,12,0.258,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",3,"0","1",0,1,0,0,0,2.86,13,0.354,1,-1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"KnuckleBall",5,"0","1",3,"2","2",1,0,0,0,1,8.4,4,0.176,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Slider.Cutter",7,"0","0",2,"0","0",2,1,0,0,2,3,1,0.286,1,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",6,"0","2",0,0,0,0,-1,3.16,75,0.293,7,1,6,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",8,"0","1",5,"1","1",1,0,0,0,5,2.2,33,0.232,11,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",1,"0","1",1,"0","1",0,0,0,0,0,8.4,4,0.2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"KnuckleBall",1,"0","1",3,"3","2",0,0,1,0,2,1.87,45,0.257,9,1,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",8,"0","0",3,"1","1",0,0,0,0,2,4.31,9,0.292,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",8,"0","1",5,"0","0",0,0,0,0,0,1.91,3,0.257,0,-1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",5,"0","1",1,0,0,0,2,2.25,24,0.338,9,-1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","0",3,"1","1",1,1,1,0,1,2.2,77,0.221,18,-1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",1,"0","1",0,0,0,0,2,0,22,0.264,7,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Slider.Cutter",4,"0","0",3,"0","0",1,1,1,0,3,3.82,83,0.313,21,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",5,"0","1",1,0,1,0,0,1.87,52,0.274,10,1,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",6,"2","2",1,0,0,0,6,0,2,0.286,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",1,"0","1",2,"1","2",1,0,0,0,-3,2.19,48,0.289,9,-1,6,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",9,"0","1",2,"0","1",2,1,1,0,3,2.25,16,0.181,6,-1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Slider.Cutter",7,"0","1",2,"1","0",2,1,1,1,-4,0,17,0.24,1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",5,"0","0",2,0,0,0,2,0,0,0.143,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",4,"1","2",0,0,0,0,-4,0,12,0.3,3,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",9,"0","1",2,"2","1",2,1,1,1,4,5.08,1,0.25,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",9,"0","1",4,"2","2",1,0,0,0,0,8.4,4,0.364,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"1","1",0,0,0,0,0,5.08,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",6,"0","1",6,"0","2",2,0,0,1,5,2.38,53,0.303,16,-1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",9,"0","0",6,"1","2",2,0,1,0,1,1.87,30,0.248,3,1,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"KnuckleBall",9,"0","1",7,"2","2",2,0,0,0,0,6.86,5,0.156,1,-1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"0","1",6,"2","0",1,0,0,0,5,2.38,64,0.273,15,-1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"0","1",5,"0","0",0,0,0,0,1,3.59,2,0.278,0,-1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",7,"0","0",0,0,0,0,5,2.2,13,0.339,3,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"KnuckleBall",1,"0","0",1,"2","2",0,0,0,0,0,5.11,2,0.184,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Fastball",5,"0","1",1,"2","1",0,1,1,1,-2,2.19,27,0.259,4,-1,6,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Slider.Cutter",5,"0","1",4,"0","0",0,0,0,0,1,7.36,27,0.223,10,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",3,"1","0",1,1,0,0,0,1.91,4,0.269,0,-1,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","0",0,1,0,0,0,2.25,28,0.269,11,-1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","2",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Slider.Cutter",2,"0","1",4,"0","0",0,0,0,0,0,3.72,40,0.308,9,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",2,"1","1",0,1,0,0,3,2.38,48,0.265,9,-1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
