"pitch_type","bat_order","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"ChangeUp",8,"1","0",4,"0","0",1,1,0,0,-2,4.24,6,0.2,1,-1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",2,"1","0",1,"0","2",1,0,0,0,0,5.98,7,0.258,0,1,3,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",1,"1","0",8,"0","0",0,0,0,0,4,6.75,3,0.308,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"1","0",2,0,0,0,0,5.49,37,0.289,8,1,5,5,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",7,"1","1",4,"1","2",2,1,0,1,-1,3.48,6,0.217,1,1,3,3,0,0,0,0,0,1,0,0,1,0,0,0
"ChangeUp",2,"1","0",7,"1","1",2,0,0,0,4,3.15,27,0.318,4,1,4,4,0,0,0,0,1,0,0,0,0,0,1,0
"ChangeUp",2,"1","0",1,"1","2",1,0,0,0,0,3.38,26,0.262,9,-1,3,3,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",2,"1","1",1,"2","2",1,0,0,0,2,2.95,8,0.221,4,-1,6,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","1",2,"0","0",0,1,0,0,1,3.24,38,0.253,13,-1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","0",6,"0","0",2,0,0,0,2,2.85,22,0.23,6,1,9,0,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",7,"1","0",2,"0","0",1,0,1,0,0,3.42,16,0.283,2,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",6,"1","1",2,"1","2",1,0,0,0,0,5.16,42,0.319,4,1,5,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","0",2,"1","0",1,1,0,0,1,5.06,3,0.714,0,-1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",6,"1","0",4,"0","0",1,0,0,0,-2,4.24,10,0.253,1,-1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",2,"0","0",2,0,0,0,-6,3.39,64,0.281,19,-1,8,9,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,3.7,33,0.343,10,1,6,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","0",2,"0","0",1,0,1,0,-1,4.88,0,0,0,-1,1,2,2,2,1,0,0,0,0,1,0,0,0,0
"ChangeUp",1,"1","0",4,"1","0",1,0,1,1,-5,5.98,12,0.256,0,1,3,4,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",4,"0","0",1,0,0,0,-1,5.9,21,0.253,4,-1,4,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",3,"2","2",2,1,1,0,3,5.49,30,0.312,6,1,5,5,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",4,"1","0",6,"2","2",2,1,1,0,2,6.1,5,0.273,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",3,"1","0",6,"0","1",2,0,0,0,1,3.55,56,0.282,9,1,7,9,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",9,"1","1",2,"0","0",1,1,1,1,1,3.24,2,0.12,0,-1,6,5,6,4,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","0",4,"2","1",0,0,0,0,0,3.06,27,0.26,8,1,6,5,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",7,"1","1",4,"0","0",2,1,0,1,-1,3.48,6,0.217,1,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",3,"0","1",1,0,0,0,-3,3.24,20,0.238,3,-1,6,5,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",2,"1","0",3,"2","1",0,1,0,0,1,3.47,39,0.246,11,-1,7,6,0,0,0,0,0,1,0,0,1,0,0,0
"ChangeUp",2,"1","0",1,"0","2",1,0,0,0,0,6,7,0.303,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",8,"1","1",3,"0","1",0,0,0,0,0,3.53,21,0.224,6,1,7,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","0",5,"0","0",0,1,0,0,-2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"1","1",5,"0","0",0,0,0,0,3,3.49,78,0.266,25,1,11,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",6,"1","1",1,1,0,0,1,3.6,25,0.282,9,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0
"ChangeUp",6,"1","1",2,"1","2",1,0,1,0,0,3.42,5,0.429,0,1,3,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","1",2,"0","0",2,1,0,0,-3,3.24,40,0.306,12,-1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",5,"0","0",1,0,0,1,2,3.46,6,0.257,0,-1,11,11,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",8,"1","0",4,"0","0",0,0,0,0,-6,3.39,8,0.207,3,-1,8,9,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",3,"1","1",3,"1","2",1,0,0,0,0,3.6,15,0.267,4,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",7,"1","1",6,"1","1",0,0,0,0,-1,3.55,8,0.314,2,-1,7,7,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",4,"1","1",1,"0","0",1,1,1,0,0,4.88,11,0.247,2,-1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",1,"1","0",2,"0","0",2,0,0,0,0,3.6,10,0.344,1,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",1,"0","1",0,0,0,0,0,3.39,27,0.212,7,-1,8,9,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",1,"1","0",1,"2","2",0,0,0,0,0,3.15,22,0.252,6,1,4,4,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",6,"1","0",3,"3","1",1,1,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",4,"1","0",4,"1","2",1,1,0,0,1,3.23,11,0.294,1,1,13,11,0,0,0,1,0,0,0,0,0,0,1,0
"CurveBall",6,"1","0",6,"1","2",2,1,0,0,-1,4.24,10,0.253,1,-1,2,2,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",1,"1","0",2,"0","2",2,0,0,0,0,3.6,10,0.344,1,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0
"ChangeUp",2,"1","0",8,"1","1",1,0,0,0,2,3.59,55,0.258,9,-1,10,10,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",7,"1","1",3,"0","2",0,0,0,0,2,3.49,25,0.264,5,1,11,10,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",1,"1","0",4,"0","0",2,0,1,0,-2,3.55,52,0.301,14,-1,7,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",6,"2","2",2,1,0,0,7,3.7,58,0.314,13,1,6,6,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",1,"1","0",5,"0","0",1,1,1,0,3,6.55,31,0.284,2,1,3,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",0,"1","0",7,"0","0",1,0,0,0,-1,2.99,18,0.295,1,-1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",1,"1","1",2,0,1,0,-2,3.39,43,0.279,17,-1,8,9,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",5,"1","0",6,"0","0",0,1,1,0,-3,4.5,0,0,0,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",6,"3","0",0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",4,"1","1",4,"1","2",1,0,1,0,5,3.53,36,0.238,8,1,9,10,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","0",2,"2","0",1,0,0,0,0,4.35,19,0.29,6,1,8,6,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",6,"1","1",5,"0","0",2,0,1,0,-7,3.39,43,0.279,17,-1,8,9,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",6,"1","0",1,1,0,0,0,2.99,33,0.249,6,-1,6,4,0,0,0,1,0,0,0,1,0,0,0,0
"ChangeUp",3,"1","0",6,"0","0",0,0,0,0,3,4.88,12,0.312,2,-1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","0",5,"2","2",0,0,0,0,1,4.88,0,0,0,-1,1,2,2,2,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"1","1",2,"0","1",2,0,0,0,-2,4.73,0,0,0,-1,2,3,3,2,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","0",2,"3","2",0,0,0,0,6,2.25,5,0.207,2,-1,4,0,0,0,0,0,0,1,0,0,0,1,0,0
"ChangeUp",5,"1","0",6,"3","2",1,0,0,0,-1,3.21,5,0.2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",1,"1","0",1,"0","2",0,0,0,0,0,3.43,57,0.273,11,1,11,10,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","0",2,"2","2",1,1,0,0,0,3.15,1,0.231,0,1,4,4,0,0,0,0,0,1,0,0,1,0,0,0
"ChangeUp",5,"1","1",5,"1","2",0,0,0,0,0,2.99,25,0.288,5,-1,6,4,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",1,"1","0",3,"2","0",2,0,0,0,0,3.53,31,0.292,7,1,7,6,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",7,"1","1",5,"3","2",2,0,0,0,3,3.49,25,0.264,5,1,11,10,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"1","1",3,"0","0",0,0,0,0,2,3.59,3,0.195,0,-1,10,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",4,"2","1",0,0,0,0,2,6.1,3,0.364,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","0",1,"0","0",1,1,0,0,1,4.3,40,0.298,8,-1,8,7,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",6,"1","0",1,"0","1",2,0,0,0,-3,4.24,10,0.253,1,-1,2,2,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",5,"1","1",6,"0","0",0,1,1,0,1,3.47,52,0.263,18,-1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",3,"0","0",1,0,0,1,-2,5.98,21,0.257,9,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",4,"0","2",0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",6,"0","0",1,0,0,0,-2,3.48,6,0.217,1,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",5,"1","1",2,"2","1",0,0,0,0,1,3.24,31,0.213,13,-1,6,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",1,"1","0",5,"0","1",0,0,1,0,1,2.8,16,0.267,2,1,15,2,0,0,0,0,0,0,1,1,0,0,0,0
"CurveBall",6,"1","1",3,"0","1",1,1,1,1,-2,0,0,0.125,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",8,"1","1",5,"0","1",1,1,0,0,1,3.38,4,0.22,0,-1,3,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",5,"1","0",4,"1","2",2,0,0,0,0,4.35,57,0.245,21,1,8,6,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",9,"1","1",4,"1","1",2,0,0,0,-3,3.24,2,0.12,0,-1,6,5,6,4,0,0,0,1,0,0,0,0,1,0
"ChangeUp",3,"1","0",1,"1","2",1,0,0,0,-1,3.53,31,0.29,6,1,9,10,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",8,"1","1",2,"1","2",2,1,1,0,0,5.98,8,0.252,0,1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",2,"1","1",5,"0","0",2,0,0,0,-1,3.43,2,0.3,1,1,11,10,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",2,"1","1",5,"1","1",0,1,0,0,0,3.42,13,0.253,0,-1,3,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",2,"1","1",6,"0","1",2,1,0,0,2,3.34,26,0.25,3,-1,12,11,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","1",4,"0","1",2,1,0,0,2,6.55,7,0.221,1,1,3,5,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",6,"1","1",6,"2","0",0,1,0,0,2,3.42,5,0.429,0,1,3,4,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",8,"1","1",2,"0","0",0,0,0,0,-3,4.24,3,0.327,0,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",3,"0","0",1,0,0,0,-2,6.06,25,0.277,8,-1,2,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",4,"0","1",0,0,1,0,4,3.68,56,0.276,8,-1,8,10,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",5,"1","1",6,"0","0",2,1,1,0,0,2.99,25,0.288,5,-1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",5,"1","0",5,"0","2",0,0,0,0,2,3.34,9,0.288,1,-1,12,11,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",8,"1","1",3,"2","1",0,0,0,0,2,3.68,11,0.24,1,-1,8,10,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",6,"1","1",2,"0","1",2,0,0,0,0,6.75,1,0.214,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",3,"1","1",6,"0","0",1,0,0,0,1,3.38,23,0.312,4,-1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",0,"1","0",6,"0","2",0,0,0,0,2,3.46,0,0,0,-1,11,11,0,0,0,1,0,0,0,0,0,0,1,0
"CurveBall",2,"1","0",1,"0","2",0,0,1,0,1,3.47,39,0.246,11,-1,7,6,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","1",3,"2","0",1,0,0,0,0,3.34,0,0.093,0,-1,12,11,6,12,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","0",5,"1","2",0,0,1,1,-3,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",8,"1","0",5,"2","2",1,0,0,0,3,3.59,9,0.256,0,-1,10,10,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",8,"1","1",4,"0","0",0,0,1,0,-4,5.98,8,0.252,0,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",3,"0","1",2,1,1,0,3,5.49,30,0.312,6,1,5,5,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",2,"1","0",8,"0","0",0,0,1,0,3,6.75,5,0.317,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",3,"0","0",0,0,0,0,2,3.68,11,0.24,1,-1,8,10,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",7,"1","1",4,"1","1",1,0,0,0,-2,4.24,7,0.297,1,-1,2,2,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",5,"1","1",1,"0","2",1,0,0,0,-3,4.24,11,0.28,0,-1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",3,"1","1",4,"1","2",0,0,0,0,-1,6,5,0.175,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",2,"1","0",4,"0","0",0,0,0,0,2,4.3,41,0.268,7,-1,8,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",2,"0","0",0,1,0,0,0,4.5,2,0.269,0,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",7,"1","1",2,"0","0",1,0,0,0,1,3.47,4,0.2,0,-1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",4,"0","2",0,0,0,0,2,3.59,34,0.228,4,-1,10,10,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",3,"1","0",1,"2","2",1,0,0,0,0,3.7,58,0.314,13,1,6,6,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","1",1,"2","2",1,1,0,1,-3,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"ChangeUp",5,"1","1",2,"1","2",0,0,1,0,0,6,10,0.344,3,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",9,"1","0",5,"1","2",1,0,0,0,1,3.47,0,0.219,0,-1,7,6,3,5,0,0,1,0,0,0,0,0,1,0
"ChangeUp",8,"1","1",5,"3","2",1,0,0,0,-1,6,2,0.2,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0
"CurveBall",5,"1","1",2,"0","1",0,0,0,0,-1,3.46,44,0.315,9,1,7,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"1","1",2,"0","0",0,0,0,0,2,5.33,8,0.139,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"1","1",4,"0","0",0,0,0,0,1,3.47,52,0.263,18,-1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"1","2",0,0,0,0,0,4.73,11,0.31,0,-1,2,3,0,0,0,0,1,0,0,0,0,0,1,0
"ChangeUp",7,"1","0",2,"0","1",0,1,0,0,1,5.06,4,0.364,0,-1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","1",4,"0","1",0,0,0,0,1,4.88,5,0.222,1,-1,1,2,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",9,"1","1",5,"0","0",2,0,0,0,2,5.16,0,0.05,0,1,5,5,3,8,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",6,"0","0",0,0,0,0,0,3.67,3,0.222,1,-1,7,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",1,"3","1",2,0,0,0,0,3.55,56,0.282,9,1,7,9,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",4,"1","0",5,"0","0",2,0,0,0,-2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","0",6,"0","0",0,0,0,0,0,2.62,4,0.303,0,1,12,0,5,8,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",2,"1","1",2,1,0,0,1,6.55,1,0.308,0,1,3,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",3,"0","2",1,1,0,0,1,3.42,13,0.273,4,-1,3,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",5,"1","0",5,"0","0",1,1,1,0,-3,3.06,27,0.26,8,1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","0",6,"2","2",0,0,0,0,1,4.35,2,0.176,0,1,8,6,12,7,0,0,0,1,0,0,0,0,1,0
"ChangeUp",3,"1","1",6,"2","1",0,1,0,0,1,3.6,15,0.267,4,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",3,"3","2",0,0,0,0,0,5.98,12,0.256,0,1,3,4,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",8,"1","1",3,"0","0",0,0,0,0,2,5.16,11,0.27,1,1,5,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",7,"1","1",1,0,0,0,1,5.9,16,0.258,2,-1,4,5,0,0,0,1,0,0,0,0,0,1,0,0
"ChangeUp",4,"1","0",2,"1","0",1,1,1,1,-4,4.24,7,0.231,2,-1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",2,"3","2",2,0,0,0,-2,3.41,22,0.249,1,1,10,10,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",9,"1","1",6,"0","2",2,0,0,0,-3,3.06,1,0.167,0,1,6,5,2,4,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"1","0",3,"1","0",0,1,1,0,0,0,2,0.375,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",2,"0","1",2,1,1,0,0,5.98,8,0.252,0,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",1,"2","2",1,0,0,0,0,3.06,21,0.208,6,1,6,5,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",4,"1","0",2,"1","0",0,0,0,0,2,3.49,87,0.224,20,1,11,10,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",3,"1","0",1,"0","2",0,0,1,0,0,3.55,37,0.33,12,-1,7,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","0",5,"0","2",0,0,0,0,2,5.06,3,0.324,0,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"ChangeUp",6,"1","0",2,"2","2",1,1,1,0,0,3.34,44,0.223,11,-1,12,11,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"1","1",5,"0","0",1,0,0,0,-2,2.8,74,0.257,24,1,15,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",0,"1","1",8,"1","2",1,0,0,0,6,3.7,11,0.193,2,1,6,6,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",9,"1","1",2,"0","1",1,1,1,1,1,3.24,2,0.12,0,-1,6,5,6,4,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",6,"1","1",0,1,0,0,-1,3.55,26,0.282,3,-1,7,7,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",9,"1","1",5,"2","2",0,0,1,0,3,6.55,4,0.174,0,1,3,5,4,4,0,0,1,0,0,0,0,0,1,0
"Fastball",5,"1","1",3,"0","0",1,1,0,0,-2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",3,"1","0",2,0,1,0,0,3.55,13,0.305,1,1,7,9,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","2",0,0,0,0,0,3.49,20,0.314,1,1,11,10,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"1","0",2,"3","1",1,1,0,0,1,3.47,11,0.292,1,-1,7,6,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",1,"1","0",4,"1","2",0,1,1,1,-3,4.73,11,0.31,0,-1,2,3,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","0",6,"0","0",0,0,0,0,6,5.33,5,0.198,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",1,"1","1",3,"0","1",1,0,0,0,-2,3.46,48,0.304,14,1,7,6,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",5,"1","1",6,"0","1",1,1,1,0,1,5.9,21,0.253,4,-1,4,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","0",1,"0","1",1,0,0,0,2,3.59,55,0.258,9,-1,10,10,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",4,"1","1",6,"0","0",0,0,0,0,2,3.42,20,0.29,5,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",1,"1","2",2,0,0,1,0,5.16,80,0.277,26,1,5,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","1",2,"0","0",1,1,0,0,-2,3.39,0,0.13,0,-1,8,9,10,6,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",5,"1","2",1,0,0,0,-2,2.8,74,0.257,24,1,15,2,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",1,"1","0",5,"1","1",2,0,1,0,-2,6,9,0.27,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0
"ChangeUp",8,"1","0",6,"2","2",1,0,0,0,-3,3.06,2,0.212,0,1,6,5,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",8,"1","1",2,"0","0",0,0,0,0,0,3.6,2,0.333,0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","2",0,0,0,0,0,6.06,4,0.262,2,-1,2,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",1,"1","0",0,0,0,0,0,6,2,0.231,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","0",3,"0","0",0,0,0,0,0,3.43,57,0.273,11,1,11,10,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"1","1",2,"0","0",0,0,1,0,0,6,10,0.344,3,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",1,"0","1",1,0,0,0,0,6,2,0.385,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",3,"1","0",6,"0","0",0,1,0,0,3,3.47,46,0.297,8,-1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",1,"1","0",6,"0","0",0,0,0,0,-2,3.53,31,0.292,7,1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",7,"1","0",2,"1","2",2,1,0,0,0,4.5,1,0.263,0,-1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
"ChangeUp",1,"1","0",6,"0","1",0,0,0,0,2,3.23,54,0.287,9,1,13,11,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",2,"2","2",2,0,1,1,-1,3.06,1,0.167,0,1,6,5,2,4,0,0,0,1,0,0,0,1,0,0
"Fastball",5,"1","0",3,"3","0",2,0,0,0,8,2.25,8,0.208,2,-1,4,0,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",7,"1","1",7,"0","1",0,1,0,0,1,3.38,15,0.257,4,-1,3,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"1","0",2,"0","0",0,0,0,0,0,6,5,0.348,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",2,"1","1",1,"1","1",1,0,0,0,0,4.6,14,0.281,2,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",4,"1","1",4,"2","2",1,0,0,0,3,3.7,20,0.299,6,1,6,6,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",1,"1","0",3,"2","2",1,1,0,0,1,3.42,13,0.273,4,-1,3,2,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",6,"1","1",1,"0","0",2,1,0,0,-2,3.39,43,0.279,17,-1,8,9,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",3,"0","0",2,0,0,0,-6,3.39,49,0.276,8,-1,8,9,0,0,1,0,0,0,0,1,0,0,0,0
