"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeOthers","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeOthers","prevprev_pitch_typeSlider.Cutter"
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,5.14,30,0.27,4,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"0","1",6,"0","0",0,0,0,0,3,3.05,12,0.259,1,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","0",1,"2","1",1,1,1,0,1,4.17,104,0.26,41,-1,7,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",2,"0","1",8,"0","1",1,0,0,0,5,2.25,0,0.188,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",3,"0","2",0,0,0,0,1,4.18,44,0.247,11,1,6,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",3,"0","1",1,"3","2",1,0,0,0,0,5.14,59,0.234,17,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",2,"0","0",0,1,0,0,0,5.14,11,0.227,2,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","0",5,"0","0",2,0,0,0,-5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",3,"0","0",0,0,0,0,3,3.05,12,0.236,2,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",4,"0","0",1,1,1,0,1,4.18,44,0.247,11,1,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","0",5,"2","1",1,1,0,0,6,5.87,23,0.246,3,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",3,"0","2",0,0,0,0,0,2.86,32,0.289,6,1,5,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",1,"0","0",10,"0","0",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",12,"0","0",3,"0","2",2,1,1,0,1,3,10,0.282,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",7,"0","1",2,"2","2",2,0,0,0,1,3,0,0.286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",4,"0","1",1,"1","2",2,1,0,0,0,5.87,44,0.308,19,-1,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"0","1",2,"0","1",2,0,0,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",15,"0","0",4,"1","0",1,0,0,0,-1,5.44,18,0.275,4,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","0",3,"0","0",0,1,1,0,2,4.04,27,0.267,9,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",25,"0","1",7,"0","2",1,0,0,0,8,4.15,8,0.233,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",20,"0","1",6,"0","0",0,1,0,0,0,4.24,22,0.262,7,1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",4,"0","0",6,"1","2",0,0,0,0,-2,3.77,13,0.271,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"0","1",5,"0","0",0,0,0,0,-1,2.86,7,0.286,0,1,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",20,"0","1",5,"0","0",0,0,0,0,0,5.67,12,0.284,6,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","1",6,"1","0",1,0,0,0,8,4.15,17,0.37,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",19,"0","1",5,"1","1",0,0,0,0,1,4.17,9,0.236,3,-1,7,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"CurveBall",18,"0","0",4,"0","1",2,0,1,0,0,5.51,0,0.27,0,-1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",4,"3","1",1,0,0,0,-1,2.8,2,0.197,0,1,4,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"1","2",2,0,1,0,3,4.15,17,0.31,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",13,"0","1",4,"0","0",0,0,0,0,1,2.57,6,0.268,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",2,"1","0",0,0,0,0,4,2.39,55,0.283,14,1,6,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",8,"0","0",0,0,0,0,7,0,2,0.2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"0","1",3,"0","1",1,1,0,0,1,3,6,0.317,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",4,"1","0",1,0,0,0,1,2.42,2,0.262,0,-1,8,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",19,"0","0",5,"0","2",0,0,0,0,-2,2.6,23,0.253,3,-1,5,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",1,"0","0",1,"0","2",0,0,0,0,0,4.04,27,0.267,9,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","0",2,"2","2",0,0,0,0,-1,4.03,20,0.247,5,-1,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",12,"0","1",2,"0","0",1,1,1,1,-4,2.59,14,0.265,3,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"3","2",0,0,1,0,0,5.67,12,0.284,6,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",19,"0","0",4,"0","2",0,0,0,0,-3,4.55,12,0.183,3,-1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",11,"0","1",3,"0","1",0,0,1,1,-2,2.57,51,0.238,20,-1,7,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",13,"0","1",4,"0","0",1,0,0,0,0,4.24,57,0.249,16,1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",12,"0","0",7,"2","1",0,0,0,0,-5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",13,"0","0",4,"2","2",1,0,0,0,3,4.18,89,0.255,34,1,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",5,"0","1",2,"1","2",0,0,0,0,0,3.26,36,0.31,7,-1,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",3,"0","1",1,"0","2",1,0,0,1,0,5.67,21,0.25,9,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",19,"0","1",5,"0","0",2,0,0,0,-1,5.44,4,0.232,1,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",15,"0","1",5,"0","0",0,0,0,0,0,3.57,24,0.232,9,-1,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",4,"0","0",7,"1","2",2,0,0,0,-6,0,7,0.412,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",2,"0","1",1,"2","2",1,0,0,0,0,6.35,7,0.293,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"0","0",2,0,0,0,0,4.24,43,0.186,16,1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",2,"0","0",1,0,0,0,2,2.69,38,0.241,5,-1,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"0","1",4,"1","0",0,0,0,0,3,2.69,32,0.297,2,-1,4,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",23,"0","1",6,"1","2",0,0,0,0,-2,1.42,6,0.283,2,-1,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",17,"0","1",5,"1","1",0,0,0,0,1,9,1,0.2,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",10,"0","0",3,"0","0",2,1,0,0,3,3.05,23,0.283,4,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"0","1",5,"1","1",2,1,0,0,-1,4.19,66,0.255,30,1,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",3,"0","1",1,"2","0",1,0,0,0,0,5.51,13,0.305,5,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",4,"0","0",2,"0","1",0,0,0,0,0,4.18,89,0.255,34,1,6,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",20,"0","1",5,"0","0",1,1,0,0,-1,2.8,28,0.274,7,1,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",10,"0","1",3,"0","0",0,0,0,0,2,4.17,9,0.236,3,-1,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"0","0",5,"1","1",2,0,0,0,2,2.42,97,0.325,20,-1,8,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",5,"1","1",0,1,1,0,-2,3.77,8,0.23,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",3,"2","0",0,0,0,0,-2,1.42,30,0.273,13,-1,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",25,"0","1",5,"3","2",2,0,0,0,-3,5.67,0,0.278,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",12,"0","0",7,"1","0",0,0,0,0,-5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",16,"0","1",4,"1","0",0,0,0,1,1,5.51,4,0.353,1,-1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",14,"0","1",4,"3","2",0,0,0,1,-3,5.44,38,0.198,14,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",3,"0","0",2,0,0,0,0,2.66,2,0.143,0,1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",4,"1","0",0,0,0,0,-1,5.44,43,0.254,10,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",6,"1","0",1,1,0,0,1,0,5,0.277,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",3,"1","2",1,0,0,0,0,4.13,57,0.266,14,-1,7,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",23,"0","1",6,"1","1",0,0,0,0,-2,1.42,6,0.283,2,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",22,"0","1",6,"0","0",1,1,0,0,1,2.6,42,0.25,10,-1,8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"0","1",6,"1","0",1,0,0,0,8,4.15,10,0.292,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",19,"0","0",5,"1","2",1,0,0,0,0,2.76,22,0.326,3,-1,5,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","0",4,"1","1",1,0,0,0,3,3.05,25,0.284,3,1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",9,"0","1",3,"2","2",0,0,0,0,0,6.35,8,0.267,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",8,"0","0",2,"0","1",2,1,0,0,0,2.19,9,0.178,3,-1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",5,"1","1",1,0,0,0,1,2.6,30,0.256,4,-1,8,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",5,"0","0",2,"1","1",0,0,0,0,1,2.6,57,0.32,17,-1,8,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,4.03,56,0.27,10,-1,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",14,"0","1",4,"1","1",0,1,0,0,1,2.76,32,0.237,6,-1,5,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"0","0",0,1,0,0,0,2.76,10,0.242,1,-1,5,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",3,"0","1",7,"1","1",1,1,0,0,-1,4.16,97,0.29,29,-1,7,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",2,"2","1",1,0,0,0,-1,4.14,20,0.247,4,-1,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"0","1",2,"0","0",0,0,0,0,-1,4.03,1,0.19,0,-1,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",16,"0","1",4,"3","2",0,0,0,1,1,5.51,4,0.353,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",9,"0","1",3,"1","1",0,0,0,0,0,4.15,3,0.379,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",22,"0","1",5,"0","0",2,1,0,0,-2,6.35,7,0.362,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",24,"0","1",6,"1","2",2,1,0,0,5,3.26,14,0.189,3,-1,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",1,"0","1",1,"0","2",0,0,0,0,0,2.39,19,0.305,3,1,6,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",4,"0","0",1,"0","0",1,1,0,1,-1,2.8,46,0.253,13,1,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","0",2,"1","0",2,1,1,0,3,2.39,19,0.239,1,1,6,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",8,"0","0",2,"1","1",1,0,0,0,-1,4.13,30,0.261,6,-1,7,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","0",3,"0","0",2,1,0,0,1,4.28,17,0.264,2,-1,4,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","0",6,"1","0",0,0,0,0,2,2.57,30,0.276,3,-1,7,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","0",0,0,1,1,1,4.03,67,0.233,21,-1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",6,"0","0",1,0,0,0,2,4.2,19,0.224,6,1,7,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","1",3,"2","2",2,0,0,0,-1,2.47,20,0.318,3,1,5,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",7,"0","1",2,"3","2",1,0,0,0,3,4.17,47,0.242,11,-1,7,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"2","2",0,0,0,0,3,4.17,35,0.28,12,-1,7,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Fastball",16,"0","1",5,"0","1",0,1,0,0,4,4.28,50,0.237,11,-1,4,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",2,"0","2",2,0,0,0,0,5.51,4,0.242,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",23,"0","1",7,"1","0",0,1,0,0,0,2.66,18,0.201,2,1,5,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",4,"2","0",1,0,0,0,-1,2.8,2,0.197,0,1,4,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",14,"0","1",4,"3","1",0,0,0,0,1,5.51,9,0.216,0,-1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",4,"0","1",7,"1","1",2,0,1,0,-1,4.16,76,0.275,12,-1,7,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",24,"0","1",6,"0","0",2,0,0,0,2,5.14,39,0.251,12,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",3,"3","2",0,0,0,0,0,6.35,8,0.267,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",1,"0","0",4,"1","0",1,1,0,1,-2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",11,"0","1",2,"1","1",2,1,1,0,1,2.42,14,0.251,1,-1,8,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",6,"0","1",2,"0","0",0,0,0,0,0,4.11,51,0.251,8,1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",26,"0","1",7,"0","0",1,0,0,0,5,3.26,17,0.256,5,-1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",5,"3","0",0,0,0,0,3,3.05,26,0.289,6,1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",1,"0","0",1,0,0,1,-1,2.42,23,0.204,7,-1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",5,"2","2",1,0,0,0,6,2.39,1,0.167,0,1,6,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",22,"0","1",6,"0","0",0,0,0,0,2,5.14,51,0.239,17,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",3,"1","1",2,1,0,0,-1,4.19,40,0.27,3,1,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",9,"0","1",3,"3","2",0,1,1,0,2,4.04,16,0.191,4,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",5,"1","0",0,0,0,0,3,3.05,26,0.289,6,1,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"1","0",0,0,0,0,0,4.11,6,0.405,2,1,7,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","0",3,"3","0",1,0,0,0,0,2.66,41,0.32,9,1,5,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",21,"0","1",5,"0","1",0,1,0,0,-1,4.19,70,0.3,33,1,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",19,"0","0",5,"1","2",2,0,0,0,10,2.42,13,0.248,2,-1,5,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",13,"0","1",4,"2","0",0,0,0,0,-1,5.44,43,0.254,10,1,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",1,"0","0",1,"0","1",0,0,0,0,0,4.04,27,0.267,9,1,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",14,"0","1",5,"0","1",1,0,0,0,1,1.96,37,0.283,12,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",16,"0","1",4,"0","1",2,0,1,0,1,2.57,14,0.223,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"1","2",1,0,0,0,0,1.96,1,0.203,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",22,"0","1",6,"3","2",1,1,0,0,3,3.05,27,0.245,10,1,3,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",12,"0","1",3,"1","2",2,0,0,0,0,3.26,51,0.264,19,-1,3,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",1,"0","1",7,"0","0",0,0,0,0,-1,4.16,31,0.226,5,-1,7,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","0",2,"2","1",0,0,0,0,1,1.96,15,0.247,3,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",18,"0","1",3,"0","0",2,1,0,0,-4,4.55,5,0.2,0,-1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",8,"0","1",2,"1","1",0,0,0,0,-4,2.32,4,0.133,1,-1,9,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",27,"0","1",6,"3","2",2,0,0,0,-4,1.42,8,0.293,2,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"0","1",1,"0","1",0,1,0,0,0,3,6,0.317,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",3,"0","0",2,1,0,0,1,2.42,39,0.245,5,-1,8,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","0",2,"1","0",2,0,1,0,-3,2.6,23,0.253,3,-1,5,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","0",2,"3","2",0,0,0,0,0,2.53,40,0.226,14,1,8,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"2","1",0,0,0,0,0,4.55,11,0.183,2,-1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",3,"2","0",0,1,1,1,-5,3.38,9,0.344,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",6,"0","1",2,"1","1",1,0,0,0,0,3.57,24,0.232,9,-1,2,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",20,"0","1",5,"1","2",1,0,0,0,1,5.51,4,0.286,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",14,"0","0",4,"2","2",2,0,0,0,0,4.24,27,0.267,9,1,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",22,"0","1",6,"1","1",2,0,0,1,-1,4.24,57,0.249,16,1,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",22,"0","1",6,"3","0",1,0,0,0,5,3.26,21,0.249,5,-1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",20,"0","1",4,"1","0",0,1,0,0,-5,2.59,25,0.268,8,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",27,"0","1",6,"0","0",2,0,0,0,-4,1.42,8,0.293,2,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",13,"0","1",4,"0","0",0,0,0,0,5,3.26,21,0.249,5,-1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",6,"0","1",0,0,0,0,-4,4.82,9,0.3,4,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",8,"1","2",1,0,0,0,-6,0,8,0.333,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",3,"3","1",0,1,1,0,2,4.04,16,0.191,4,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",3,"0","0",0,0,0,0,2,4.17,0,0.2,0,-1,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",9,"0","1",0,1,0,0,0,0,2,0.237,1,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",6,"0","1",1,0,0,0,1,1.96,14,0.224,3,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",9,"0","1",3,"1","2",2,0,0,0,1,1.96,0,0.111,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",1,"0","1",1,1,0,0,0,2.6,50,0.297,13,-1,8,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",2,"1","1",2,1,1,0,0,3.26,2,0.25,1,-1,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",2,"0","0",5,"2","0",0,1,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",9,"0","0",3,"1","2",0,0,0,0,2,2.42,1,0.136,0,-1,5,10,7,7,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",10,"0","1",2,"0","0",1,1,0,0,-1,4.03,56,0.27,10,-1,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"0","1",4,"0","0",0,1,0,0,-5,2.59,25,0.268,8,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","1",5,"0","2",0,1,0,0,-1,4.19,70,0.3,33,1,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",7,"2","2",2,0,0,0,-3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",12,"0","0",2,"1","2",0,1,1,0,-4,4.55,14,0.333,2,-1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",22,"0","1",5,"0","0",2,1,0,0,-1,4.19,66,0.255,30,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"1","0",1,0,0,0,0,3.05,12,0.259,1,1,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",21,"0","1",6,"0","0",1,0,0,0,1,2.6,50,0.297,13,-1,8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",4,"0","1",0,0,1,0,2,4.17,35,0.28,12,-1,7,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",14,"0","1",9,"0","0",2,0,1,0,7,4.35,15,0.256,2,-1,7,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",23,"0","1",6,"0","2",1,1,1,0,3,2.69,9,0.227,1,-1,4,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",8,"0","0",2,"0","0",1,0,0,0,-1,4.19,24,0.23,4,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"0","1",5,"1","0",2,1,0,0,1,5.51,3,0.264,1,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",13,"0","0",4,"0","2",0,0,0,0,-1,2.8,46,0.253,13,1,4,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",6,"3","1",0,1,0,0,2,0,18,0.295,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",21,"0","1",6,"3","2",1,1,0,0,6,2.39,57,0.286,13,1,6,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0
