pitch_type,bat_order,pitch_rl,bat_rl,inning,balls,strikes,out,on_1b,on_2b,on_3b,score_diff,era,rbi,avg,hr,pitcher_at_home,pitcher_wins,pitcher_losses,batter_wins,batter_losses,prev_pitch_type0,prev_pitch_typeChangeUp,prev_pitch_typeFastball,prev_pitch_typeKnuckleBall,prev_pitch_typeSlider.Cutter,prevprev_pitch_type0,prevprev_pitch_typeChangeUp,prevprev_pitch_typeFastball,prevprev_pitch_typeKnuckleBall,prevprev_pitch_typeSlider.Cutter
Slider/Cutter,4,1,1,5,0,0,0,0,0,0,-1,3.8,13,0.246,5,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,6,1,1,7,0,0,1,0,0,0,8,3.55,20,0.243,5,1,10,5,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,1,1,0,2,0,0,1,0,0,0,-2,3.38,9,0.224,3,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,7,1,1,5,1,2,0,0,0,0,-1,3.36,36,0.222,11,1,12,5,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,1,1,1,3,3,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Slider/Cutter,1,1,1,4,0,0,0,0,0,0,0,2.61,25,0.254,9,-1,6,1,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,0,7,0,2,0,0,0,0,-1,3.73,45,0.246,14,1,9,5,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,4,1,0,5,0,0,0,1,0,0,-1,3.26,40,0.32,6,-1,13,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,0,2,1,1,2,1,1,1,1,0.84,5,0.273,2,-1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,5,1,0,2,0,1,0,0,0,0,1,0.84,2,0.267,0,-1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
Slider/Cutter,3,1,0,1,2,1,0,0,1,1,-2,4.63,21,0.256,2,-1,5,2,0,0,0,0,0,1,0,0,0,0,1,0
KnuckleBall,1,1,0,3,0,1,1,0,0,0,0,4.11,31,0.291,7,-1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,3,1,1,3,2,1,0,0,0,0,0,3.26,98,0.269,34,-1,13,5,0,0,0,0,0,0,1,0,0,0,1,0
Fastball,4,1,1,6,0,1,0,0,0,0,4,3.36,65,0.277,20,1,11,5,0,0,0,0,0,0,1,1,0,0,0,0
ChangeUp,6,1,0,2,3,2,2,0,0,0,0,3.73,39,0.233,9,1,9,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,3,1,1,4,2,2,0,0,0,0,2,4.21,44,0.28,8,-1,7,4,0,0,0,0,1,0,0,0,1,0,0,0
Fastball,8,1,0,3,2,0,0,0,0,0,4,3.4,0,0.308,0,-1,11,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,1,1,0,6,2,2,1,0,0,0,3,3.68,31,0.247,5,-1,9,5,0,0,0,0,0,1,0,0,0,0,1,0
Fastball,9,1,1,5,3,2,1,0,0,0,1,3.68,17,0.254,3,-1,3,1,0,0,0,0,1,0,0,0,0,0,0,1
Slider/Cutter,9,1,1,5,1,2,2,1,0,0,2,4.21,1,0.094,0,-1,7,4,7,6,0,0,0,1,0,0,0,1,0,0
Fastball,4,1,0,7,1,2,0,1,0,0,4,3.68,49,0.227,19,-1,9,5,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,9,1,1,3,2,1,1,0,0,0,4,3.78,15,0.219,3,1,8,5,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,1,1,0,6,1,0,1,0,0,0,2,1.71,2,0.25,0,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
Fastball,7,1,1,7,0,0,1,0,0,0,0,4.21,53,0.243,15,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,9,1,1,5,0,0,0,0,0,0,-1,5.21,1,0.1,0,-1,9,11,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,6,1,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Slider/Cutter,5,1,0,5,3,1,0,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Fastball,5,1,0,4,0,0,0,1,1,0,-1,1.35,6,0.286,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,1,2,2,2,0,1,0,1,-1,3.36,36,0.222,11,1,12,5,0,0,0,0,0,0,1,0,0,0,1,0
Fastball,7,1,0,4,1,0,1,0,1,0,4,0.84,5,0.256,1,-1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
Fastball,2,1,1,3,3,2,0,0,0,0,-2,3.29,43,0.239,12,1,12,5,0,0,0,1,0,0,0,0,0,0,0,1
Fastball,5,1,0,2,2,0,0,0,0,0,0,1.35,6,0.286,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Fastball,7,1,1,4,1,0,0,1,0,0,0,3.41,52,0.293,3,1,11,5,0,0,0,0,1,0,0,1,0,0,0,0
KnuckleBall,1,1,0,4,0,1,2,1,0,1,0,3.41,34,0.313,6,1,11,5,0,0,0,0,0,1,0,1,0,0,0,0
Fastball,7,1,0,2,0,0,2,0,0,0,0,1.35,1,0.176,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,1,3,2,1,2,1,0,0,-4,4.18,9,0.302,0,1,7,4,0,0,0,0,0,1,0,0,0,0,0,1
Slider/Cutter,5,1,0,6,3,2,2,0,0,0,1,3.68,18,0.33,1,-1,3,1,0,0,0,0,0,0,1,0,0,0,0,1
Fastball,8,1,1,2,1,1,1,0,1,0,-1,4.91,6,0.277,2,1,5,3,0,0,0,0,0,0,1,0,0,0,0,1
ChangeUp,9,1,1,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Slider/Cutter,9,1,1,5,1,2,0,1,0,0,1,3.41,1,0.667,0,-1,12,2,0,0,0,0,1,0,0,0,0,0,0,1
Fastball,6,1,0,2,1,2,2,0,0,0,0,3.73,39,0.233,9,1,9,5,0,0,0,0,0,1,0,0,0,1,0,0
KnuckleBall,5,1,0,2,2,2,0,0,0,0,1,3.97,67,0.275,16,1,7,5,0,0,0,0,1,0,0,0,0,0,0,1
Fastball,2,1,1,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Slider/Cutter,7,1,0,2,0,0,0,0,1,1,1,4.97,8,0.246,3,-1,4,2,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,0,4,0,2,0,0,0,0,0,4.97,8,0.246,3,-1,4,2,0,0,0,0,0,0,1,0,0,0,0,1
Slider/Cutter,4,1,0,4,0,1,2,0,1,0,0,2.61,31,0.238,8,-1,6,1,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,4,1,1,3,1,0,1,0,0,0,-2,3.29,46,0.217,8,1,12,5,0,0,0,0,1,0,0,1,0,0,0,0
KnuckleBall,8,1,1,3,0,1,0,0,0,0,0,4.11,37,0.294,8,-1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,6,1,1,1,2,2,1,1,0,0,-3,3.8,8,0.227,2,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0
KnuckleBall,1,1,0,3,1,0,1,0,0,0,0,3.97,8,0.26,0,-1,3,2,0,0,0,0,0,1,0,1,0,0,0,0
ChangeUp,3,1,0,4,2,2,0,0,0,0,0,3.68,15,0.288,2,-1,3,1,0,0,0,1,0,0,0,0,0,0,1,0
Slider/Cutter,5,1,1,2,0,1,1,0,0,0,0,4.96,16,0.231,5,-1,7,7,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,7,1,0,6,2,2,2,0,0,0,4,3.29,30,0.202,1,1,12,5,0,0,0,0,1,0,0,0,0,0,1,0
ChangeUp,8,1,1,2,1,0,2,0,0,0,-2,3.68,5,0.248,2,-1,3,1,0,0,0,0,0,1,0,1,0,0,0,0
ChangeUp,1,1,1,3,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,3,1,1,3,0,0,0,0,0,0,0,3.26,98,0.269,34,-1,13,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,3,1,1,1,0,2,1,1,0,0,0,4.21,44,0.28,8,-1,7,4,0,0,0,0,1,0,0,0,0,1,0,0
KnuckleBall,7,1,1,3,0,0,0,0,0,0,0,3.55,31,0.253,4,1,10,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,4,1,0,4,1,0,0,0,0,0,-1,4.11,66,0.268,21,-1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
Fastball,4,1,0,1,1,1,1,1,0,0,1,3.26,40,0.32,6,-1,13,5,0,0,0,0,1,0,0,0,0,1,0,0
Slider/Cutter,4,1,1,3,2,2,0,0,0,0,-3,3.8,13,0.246,5,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,9,1,0,2,3,0,0,0,0,0,-2,1.71,0,0.14,0,-1,2,1,0,0,0,0,1,0,0,0,1,0,0,0
ChangeUp,4,1,0,3,1,0,1,0,0,0,-2,3.38,15,0.194,6,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0
Fastball,6,1,1,4,1,0,0,0,0,0,0,3.29,0,0.25,0,1,12,5,0,0,0,0,0,1,0,1,0,0,0,0
Fastball,2,1,0,1,0,0,0,1,0,0,0,5.57,25,0.258,9,1,6,7,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,7,1,0,7,1,0,0,0,0,0,3,4.82,16,0.225,4,-1,5,4,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,5,1,0,5,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Slider/Cutter,5,1,1,4,2,2,2,1,0,0,-1,1.8,0,0.438,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Fastball,4,1,1,3,3,2,0,1,1,0,-3,4.18,42,0.332,9,1,7,4,0,0,0,1,0,0,0,0,0,0,0,1
Fastball,6,1,1,5,1,0,1,1,0,0,4,0.84,2,0.268,1,-1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,5,1,1,1,1,2,0,1,1,0,-2,4.63,29,0.319,3,-1,5,2,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,2,1,0,6,0,1,0,0,0,0,-2,1.35,1,0.385,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Fastball,8,1,0,4,2,0,0,0,0,0,-4,4.18,17,0.278,3,1,7,4,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,6,1,0,7,2,1,0,0,0,0,2,4.11,17,0.358,4,-1,7,5,0,0,0,0,1,0,0,0,1,0,0,0
Slider/Cutter,6,1,0,2,0,0,1,1,0,0,2,3.41,35,0.23,13,-1,12,2,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,0,5,1,2,1,0,0,0,8,3.78,33,0.26,4,1,8,5,0,0,0,0,0,1,0,0,0,1,0,0
Slider/Cutter,0,1,1,7,1,2,0,0,0,0,12,3.78,12,0.19,0,1,8,5,0,0,0,0,1,0,0,0,0,0,1,0
KnuckleBall,8,1,0,3,1,1,0,0,0,0,1,4.82,29,0.268,6,-1,5,4,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,2,1,1,3,0,2,2,1,1,0,1,4.82,16,0.271,1,-1,5,4,0,0,0,0,1,0,0,0,0,0,0,1
Fastball,7,1,0,2,0,0,1,1,0,0,0,5.2,27,0.273,4,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,7,1,0,5,0,0,0,0,0,0,1,3.97,18,0.209,5,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,0,1,0,1,0,0,0,0,0,4.91,18,0.266,4,1,5,3,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,6,1,0,5,0,0,0,0,0,0,8,3.78,12,0.225,2,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,9,1,0,5,1,2,0,0,0,0,1,4.82,10,0.307,0,-1,5,4,0,0,0,0,0,1,0,0,0,0,0,1
ChangeUp,5,1,1,4,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Fastball,3,1,1,6,1,0,1,0,0,0,3,3.97,12,0.277,4,-1,3,2,0,0,0,0,0,0,1,1,0,0,0,0
Fastball,7,1,1,5,1,1,1,0,0,0,2,4.21,53,0.243,15,-1,7,4,0,0,0,0,0,1,0,0,0,0,0,1
Fastball,8,1,0,5,3,0,2,1,1,0,3,0.84,7,0.227,0,-1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
KnuckleBall,9,1,0,2,2,2,2,0,1,0,0,3.41,11,0.238,0,1,11,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,3,1,1,1,1,0,2,0,0,0,0,3.36,70,0.277,23,1,11,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,2,1,0,5,0,0,0,0,0,0,-2,3.38,9,0.179,2,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,4,1,0,4,0,0,1,0,0,0,2,4.21,45,0.294,12,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,8,1,0,6,0,0,1,0,0,0,-1,5.2,14,0.218,2,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,3,1,0,6,0,0,1,0,0,0,-1,3.36,56,0.268,16,1,12,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,1,4,1,1,0,1,0,0,0,3.41,52,0.293,3,1,11,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,3,1,0,1,0,1,2,1,0,0,2,3.4,98,0.263,32,-1,11,5,0,0,0,0,0,1,0,1,0,0,0,0
KnuckleBall,2,1,1,1,0,1,0,1,0,0,0,3.41,61,0.24,20,1,11,5,0,0,0,0,0,0,1,1,0,0,0,0
ChangeUp,1,1,1,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
KnuckleBall,1,1,0,2,0,1,1,0,0,0,-2,3.38,9,0.224,3,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0
Fastball,6,1,1,2,0,0,0,0,0,0,0,3.97,5,0.2,1,-1,3,2,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,6,1,0,2,1,1,1,0,0,0,1,4.82,23,0.223,7,-1,5,4,0,0,0,0,1,0,0,0,0,1,0,0
KnuckleBall,1,1,0,8,0,1,1,0,0,0,-2,1.35,5,0.333,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Fastball,7,1,1,1,2,2,2,1,1,0,-2,1.35,3,0.077,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
KnuckleBall,5,1,0,4,1,1,0,0,0,0,4,0.84,2,0.267,0,-1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,7,1,1,7,0,2,1,0,0,0,0,1.8,1,0.4,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Fastball,4,1,1,2,0,1,0,0,0,0,0,7.71,9,0.256,4,-1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,3,1,1,5,0,0,1,0,0,0,2,3.92,66,0.273,20,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,0,7,2,1,0,0,0,0,-2,1.35,6,0.286,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Slider/Cutter,7,1,0,2,1,2,1,1,0,0,-2,3.68,8,0.214,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
Slider/Cutter,5,1,0,5,3,0,0,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ChangeUp,4,1,0,9,2,1,0,0,0,0,2,1.8,1,0.176,1,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Fastball,5,1,0,2,0,0,0,0,0,0,0,1.35,6,0.286,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,9,1,0,4,1,0,0,1,0,0,-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,6,1,1,2,0,0,0,0,0,0,1,3.92,45,0.292,4,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,0,3,2,1,0,1,0,0,1,4.82,28,0.287,6,-1,5,4,0,0,0,0,0,1,0,0,0,1,0,0
KnuckleBall,2,1,0,4,0,2,0,0,0,0,5,3.78,31,0.247,9,1,8,5,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,9,1,0,3,0,2,0,0,0,0,6,3.36,1,0.135,1,1,11,5,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,8,1,1,3,2,1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,5,1,0,2,1,1,1,1,1,0,-5,1.71,1,0.4,0,-1,2,1,0,0,0,1,0,0,0,0,1,0,0,0
ChangeUp,3,1,0,6,1,2,0,0,0,0,1,4.82,31,0.279,4,-1,5,4,0,0,0,1,0,0,0,0,0,0,0,1
Fastball,1,1,0,6,2,1,2,0,0,0,-2,3.26,49,0.285,9,-1,13,5,0,0,0,1,0,0,0,0,0,1,0,0
Slider/Cutter,9,1,1,7,0,0,0,1,0,0,-1,4.11,4,0.275,0,1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,8,1,0,6,1,0,1,0,0,0,-1,5.2,14,0.218,2,1,5,2,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,3,1,1,1,0,0,2,0,0,0,0,3.78,58,0.264,12,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,3,1,1,1,1,0,1,0,1,0,0,3.97,12,0.277,4,-1,3,2,0,0,0,0,1,0,0,1,0,0,0,0
KnuckleBall,8,1,0,2,1,1,0,1,1,1,0,4.97,7,0.149,2,-1,4,2,0,0,0,0,0,1,0,0,0,0,0,1
Fastball,8,1,0,7,0,0,0,0,0,0,-1,4.11,20,0.215,6,1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,1,3,3,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Fastball,6,1,0,2,0,0,1,0,0,0,0,4.21,10,0.269,1,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,0,1,0,1,0,0,0,0,0,3.97,8,0.26,0,-1,3,2,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,8,1,0,7,1,2,1,1,0,0,0,3.36,21,0.156,6,1,12,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,9,1,1,2,3,0,2,0,0,0,-1,4.18,28,0.18,8,1,7,4,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,6,1,0,3,0,0,2,1,1,0,-1,5.2,3,0.174,2,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,0,8,3,1,2,1,0,0,4,3.97,8,0.26,0,-1,3,2,0,0,0,1,0,0,0,0,0,1,0,0
ChangeUp,6,1,1,6,1,0,0,1,0,0,1,4.03,44,0.293,4,-1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
ChangeUp,1,1,0,5,2,0,2,0,0,0,-2,3.73,50,0.278,15,1,9,5,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,8,1,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,2,1,1,1,0,0,1,0,0,0,0,4.82,16,0.271,1,-1,5,4,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,3,1,0,1,3,1,2,0,0,0,0,3.36,56,0.268,16,1,12,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,7,1,0,4,2,1,2,1,0,1,-2,3.73,18,0.171,4,1,9,5,0,0,0,0,1,0,0,0,0,0,1,0
ChangeUp,5,1,0,4,3,1,0,0,0,0,4,0.84,2,0.267,0,-1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
ChangeUp,9,1,0,7,0,1,0,0,0,0,-2,4.91,4,0.228,0,1,5,3,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,6,1,0,3,0,0,0,1,1,0,-1,1.35,3,0.25,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,1,3,2,2,2,1,1,0,-2,3.38,3,0.241,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,2,1,0,2,1,1,1,1,1,0,-3,3.8,9,0.244,2,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0
ChangeUp,3,1,0,5,0,0,0,0,0,0,-3,4.18,1,0.115,1,1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,1,4,2,2,1,0,0,0,-1,4.11,65,0.238,20,-1,7,5,0,0,0,0,1,0,0,0,1,0,0,0
Slider/Cutter,3,1,1,1,0,0,2,1,0,0,0,5.2,21,0.271,3,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,7,1,0,2,1,2,1,1,1,0,0,4.11,20,0.246,5,1,7,4,0,0,0,0,0,1,0,0,0,1,0,0
KnuckleBall,7,1,0,7,1,2,0,1,0,0,1,3.68,8,0.214,2,-1,3,1,0,0,0,0,0,0,1,0,1,0,0,0
Fastball,5,1,0,5,0,0,0,0,0,0,3,1.71,1,0.4,0,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,1,2,3,0,0,0,0,0,-1,4.18,9,0.302,0,1,7,4,0,0,0,0,1,0,0,0,0,0,0,1
Fastball,8,1,1,7,0,1,0,0,0,0,4,3.29,19,0.188,2,1,12,5,0,0,0,0,1,0,0,1,0,0,0,0
Slider/Cutter,8,1,0,7,0,1,0,0,0,0,2,4.97,7,0.149,2,-1,4,2,0,0,0,0,0,0,1,1,0,0,0,0
KnuckleBall,1,1,0,5,2,2,2,0,0,0,-2,3.73,50,0.278,15,1,9,5,0,0,0,0,1,0,0,0,1,0,0,0
Fastball,7,1,1,1,1,1,2,1,1,0,-2,1.35,3,0.077,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
KnuckleBall,0,1,1,7,1,1,0,0,0,0,12,3.78,12,0.19,0,1,8,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,5,1,1,5,1,2,1,0,1,0,-3,3.38,7,0.222,3,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,8,1,0,6,0,0,1,1,1,0,1,4.03,5,0.31,0,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,8,1,0,2,0,0,1,1,0,1,-1,3.36,21,0.156,6,1,12,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,1,7,0,0,1,1,0,0,4,3.68,7,0.3,2,-1,9,5,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,5,1,0,7,1,2,0,0,0,0,-1,3.73,45,0.246,14,1,9,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,5,1,0,3,0,0,2,1,0,1,0,3.41,42,0.225,14,1,11,5,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,2,1,0,4,1,0,0,0,0,0,2,3.55,48,0.275,8,1,10,5,0,0,0,0,0,1,0,1,0,0,0,0
Slider/Cutter,4,1,0,4,0,0,1,1,0,0,5,3.78,49,0.313,12,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,2,1,1,4,2,1,2,0,0,0,-2,3.26,103,0.29,35,-1,13,5,0,0,0,1,0,0,0,0,0,0,1,0
Fastball,1,1,0,5,3,1,1,0,0,0,-1,4.11,36,0.281,8,1,7,4,0,0,0,0,1,0,0,0,1,0,0,0
KnuckleBall,2,1,0,1,0,0,0,0,0,0,0,3.38,9,0.179,2,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,0,1,1,1,0,0,0,0,0,4.11,31,0.291,7,-1,7,5,0,0,0,0,1,0,0,0,0,0,0,1
Fastball,4,1,0,3,2,1,1,1,0,0,0,5.2,38,0.254,14,1,5,2,0,0,0,1,0,0,0,0,0,1,0,0
ChangeUp,5,1,1,1,3,2,1,1,1,1,0,3.38,7,0.222,3,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,2,1,0,4,0,0,0,0,0,0,0,1.35,1,0.385,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,2,1,1,1,1,0,1,0,0,0,0,1.8,6,0.313,2,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
KnuckleBall,6,1,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,3,1,1,5,1,1,0,0,0,0,-1,5.2,21,0.271,3,1,5,2,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,3,1,0,5,0,0,2,1,1,1,3,3.4,98,0.263,32,-1,11,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,8,1,1,4,0,0,0,1,1,0,0,3.92,34,0.245,6,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,0,3,0,0,2,0,0,0,4,3.78,42,0.284,6,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,5,1,0,1,1,0,2,0,0,0,-2,3.68,18,0.33,1,-1,3,1,0,0,0,1,0,0,0,1,0,0,0,0
Fastball,4,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,3,1,0,6,3,1,0,0,0,0,-1,4.11,41,0.283,6,1,7,4,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,0,1,1,7,0,0,0,0,0,0,12,3.78,12,0.19,0,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,5,1,0,1,0,0,1,1,1,0,-1,4.03,50,0.279,6,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,3,1,0,3,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ChangeUp,4,1,0,1,1,1,2,1,0,0,0,4.82,35,0.25,12,-1,5,4,0,0,0,0,1,0,0,0,0,1,0,0
KnuckleBall,3,1,0,3,0,0,2,0,0,0,-1,3.36,56,0.268,16,1,12,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,1,5,0,1,2,0,0,0,-1,4.53,23,0.214,11,-1,4,2,0,0,0,1,0,0,0,1,0,0,0,0
KnuckleBall,3,1,0,1,1,1,1,1,0,0,0,4.18,1,0.115,1,1,7,4,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,6,1,0,3,0,1,1,1,1,1,-4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ChangeUp,2,1,0,4,1,0,1,0,0,0,-3,1.71,8,0.337,5,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
KnuckleBall,1,1,0,6,1,2,1,0,0,0,3,3.68,31,0.247,5,-1,9,5,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,7,1,0,5,2,2,1,0,0,0,8,3.78,33,0.26,4,1,8,5,0,0,0,0,1,0,0,0,0,0,1,0
ChangeUp,6,1,0,2,2,0,1,0,0,0,0,4.11,17,0.358,4,-1,7,5,0,0,0,0,0,0,1,0,0,0,0,1
