"pitch_type","bat_order","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"Fastball",3,"0","1",3,"0","0",2,1,0,0,0,1.73,76,0.288,16,1,16,3,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",8,"0","1",3,"0","1",0,0,0,0,0,1.56,4,0.196,0,1,7,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",6,"0","1",2,"1","1",1,0,0,0,-1,1.52,21,0.26,7,-1,9,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"0","1",5,"1","0",2,1,0,0,-2,3.57,0,0,0,1,3,2,3,4,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",3,"0","1",1,"1","1",2,0,0,0,0,1.86,44,0.204,9,1,14,3,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",7,"0","1",7,"1","0",1,0,0,0,-1,0,0,1,0,-1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"0","0",1,"0","0",0,0,0,0,0,2.43,9,0.271,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",0,"0","0",7,"1","1",1,0,1,0,6,2.24,20,0.299,1,1,8,2,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",5,"0","0",4,"1","2",2,0,0,0,0,1.67,28,0.27,8,1,6,1,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",2,"0","0",1,"1","2",1,0,0,0,0,1.74,20,0.307,3,1,5,1,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",3,"0","1",4,"2","0",0,0,1,0,-2,1.78,67,0.278,14,1,14,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"0","0",2,"1","1",1,0,0,0,1,1.2,7,0.333,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",5,"0","1",1,"2","0",2,1,1,0,0,0,6,0.227,2,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",8,"0","1",8,"0","2",0,0,0,0,3,3.57,6,0.173,1,1,3,2,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",4,"0","1",7,"0","0",0,1,0,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",0,"0","0",8,"2","2",0,0,0,0,1,3.73,13,0.318,4,-1,1,2,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",5,"0","1",4,"0","2",1,1,1,0,0,1.35,0,0.667,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"0","1",5,"0","0",0,0,0,0,-1,1.78,42,0.208,21,1,14,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"0","1",2,"2","2",0,0,0,0,0,1.81,52,0.294,12,1,11,3,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",2,"0","1",1,"0","1",1,0,0,0,3,2.04,10,0.298,2,-1,9,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"0","1",6,"1","1",0,0,0,0,-2,4.24,21,0.308,7,-1,2,2,0,0,0,0,1,0,0,0,0,1,0,0
"Slider.Cutter",2,"0","1",1,"1","1",1,0,0,0,0,1.5,6,0.34,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",5,"0","0",5,"0","2",0,0,0,0,1,1.46,29,0.298,7,-1,8,1,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",3,"0","1",1,"1","1",2,0,0,0,0,1.73,129,0.292,40,1,11,3,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",8,"0","0",3,"1","1",1,0,0,0,0,1.65,62,0.241,10,-1,12,3,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",8,"0","1",4,"0","0",2,1,1,0,-2,4.24,9,0.196,2,-1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"0","1",1,"2","2",2,0,0,0,0,2.93,45,0.361,18,1,6,2,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",3,"0","1",4,"3","1",0,0,1,0,-2,1.78,67,0.278,14,1,14,2,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",8,"0","1",3,"0","1",1,0,0,0,1,1.58,28,0.217,12,1,10,1,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",2,"0","1",3,"0","1",2,1,0,0,-1,1.81,48,0.274,11,1,11,3,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",2,"0","1",5,"0","1",2,0,0,1,-1,4.07,7,0.238,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",6,"0","1",6,"2","1",1,0,0,0,1,3.17,8,0.198,1,1,5,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",4,"0","1",4,"3","1",0,1,0,0,0,3.86,35,0.284,12,-1,3,3,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",1,"0","1",6,"2","2",1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"0","0",6,"2","1",0,1,0,0,3,1.35,19,0.324,5,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",6,"0","0",4,"2","1",2,0,1,0,2,5.84,10,0.361,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"0","0",6,"1","2",0,0,0,0,1,1.46,24,0.246,6,-1,8,1,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",4,"0","0",1,"1","1",0,1,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"0","0",4,"1","2",1,0,0,0,2,1.76,59,0.282,15,1,12,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",0,"0","0",7,"2","2",1,0,1,0,6,2.24,20,0.299,1,1,8,2,0,0,0,0,1,0,0,0,0,0,0,1
"Slider.Cutter",7,"0","1",2,"2","2",0,1,1,0,0,1.64,3,0.167,1,-1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",3,"0","1",4,"1","0",1,0,0,0,0,1.65,77,0.284,14,-1,12,3,0,0,0,0,1,0,0,1,0,0,0,0
"Slider.Cutter",5,"0","1",6,"1","0",1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"0","1",6,"2","2",0,1,0,0,1,1.56,0,0.328,0,1,7,1,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",7,"0","1",5,"2","2",1,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",8,"0","1",3,"1","2",1,0,0,0,0,1.78,3,0.292,0,1,14,2,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",1,"0","1",7,"1","0",1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",2,"0","1",3,"0","1",2,0,0,1,0,1.56,0,0.328,0,1,7,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",7,"0","1",2,"1","1",0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",1,"0","1",8,"0","1",2,0,0,0,3,1.74,10,0.307,3,1,5,1,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",1,"0","0",1,"3","0",0,0,0,0,0,1.82,20,0.263,3,-1,15,3,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",3,"0","0",6,"0","0",2,0,1,0,3,1.58,42,0.255,14,1,10,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"0","1",5,"0","0",2,0,0,0,3,1.7,0,0,0,1,17,3,3,5,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",2,"0","0",3,"2","2",1,1,0,0,2,1.67,16,0.307,1,-1,18,3,0,0,0,0,1,0,0,0,0,0,0,1
"CurveBall",8,"0","1",5,"1","2",2,1,0,0,2,1.76,0,0.143,0,1,12,2,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",2,"0","0",6,"2","1",1,1,0,0,-1,1.65,82,0.275,17,-1,12,3,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",8,"0","1",8,"0","0",0,0,0,0,3,3.57,6,0.173,1,1,3,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"0","1",7,"1","2",1,0,0,0,11,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",5,"0","1",6,"0","0",1,1,1,0,3,1.35,0,0.667,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"0","1",2,"0","0",2,0,0,0,0,1.85,2,0.143,1,1,10,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",5,"0","1",1,"0","0",2,1,1,0,0,0,6,0.227,2,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"0","1",5,"1","0",1,0,0,0,1,1.85,9,0.256,1,1,10,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"0","0",6,"1","0",2,0,1,0,4,1.92,17,0.233,1,-1,11,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"0","1",7,"1","1",0,0,0,0,0,1.64,3,0.167,1,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",6,"0","1",7,"1","1",0,0,1,0,1,1.52,21,0.26,7,-1,9,1,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",1,"0","0",6,"1","2",0,0,0,0,2,1.78,34,0.278,4,-1,11,2,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",8,"0","0",7,"1","1",1,1,1,0,3,1.67,33,0.267,4,-1,18,3,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",5,"0","0",2,"3","2",0,0,1,0,0,1.56,29,0.237,1,1,7,1,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",4,"0","1",5,"0","2",0,0,0,0,8,2.93,26,0.226,7,1,6,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",7,"0","0",5,"1","0",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"0","1",1,"1","1",0,0,0,0,0,5.84,5,0.343,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"0","1",2,"2","1",0,0,0,0,-1,1.79,34,0.26,7,-1,11,2,0,0,0,0,0,0,1,0,0,1,0,0
"CurveBall",2,"0","1",2,"1","1",2,1,0,1,3,1.7,18,0.178,9,-1,19,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"0","0",3,"0","0",0,0,1,0,3,1.82,20,0.263,3,-1,15,3,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",3,"0","1",3,"1","2",2,1,0,0,-2,4.42,4,0.333,0,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",8,"0","1",6,"1","2",1,0,0,0,8,2.93,19,0.256,2,1,6,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",2,"0","1",6,"0","0",0,0,0,0,6,3.86,25,0.335,3,-1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",0,"0","0",9,"3","2",2,0,0,0,5,1.92,18,0.231,2,-1,11,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",8,"0","0",5,"0","0",2,0,0,0,-1,1.52,3,0.344,0,-1,9,1,3,5,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"0","0",4,"1","2",0,0,0,0,1,2.43,9,0.271,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",5,"0","1",8,"0","0",2,1,1,0,0,1.64,4,0.389,0,-1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"0","1",2,"0","0",0,0,0,0,1,3.72,17,0.299,6,-1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"0","1",4,"2","1",1,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",3,"0","1",4,"0","0",0,0,0,0,3,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,4.5,0,0.154,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",0,"0","1",6,"2","0",0,0,0,0,8,2.04,0,0,0,-1,9,2,0,1,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"0","0",4,"1","0",2,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",9,"0","1",5,"1","1",2,1,0,0,1,2.52,24,0.291,2,-1,7,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"0","0",1,"1","1",0,0,0,0,0,2.04,11,0.205,6,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",7,"0","1",4,"1","2",0,0,0,0,0,1.71,28,0.267,5,1,13,2,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",2,"0","1",4,"0","2",0,0,0,0,1,1.58,37,0.25,10,1,10,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",0,"0","1",6,"1","0",0,0,0,0,7,1.73,16,0.216,2,1,11,3,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",1,"0","1",1,"2","2",0,0,0,0,0,3.17,19,0.269,6,1,5,2,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",0,"0","0",7,"0","1",2,0,0,0,0,1.64,3,0.226,0,-1,2,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"0","1",6,"0","0",0,0,0,0,2,1.73,73,0.28,18,1,16,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"0","1",4,"0","1",2,1,0,0,0,1.74,1,0.222,0,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",7,"0","1",4,"0","0",0,0,0,0,-4,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"0","0",7,"0","0",0,0,0,0,-1,0,1,0.278,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"0","1",1,"0","0",1,0,0,0,0,1.96,22,0.217,6,-1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",6,"0","1",4,"0","0",0,0,0,0,1,3.17,8,0.198,1,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",4,"0","1",6,"2","2",1,0,0,0,-1,4.07,8,0.25,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",5,"0","1",2,"1","1",1,0,0,0,0,1.89,49,0.255,14,-1,11,3,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",2,"0","1",6,"1","1",0,1,0,0,1,1.56,0,0.328,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,1.74,10,0.307,3,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",3,"0","1",4,"0","0",0,1,0,0,2,3.72,10,0.313,2,-1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"0","1",6,"0","0",0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"0","0",1,"0","0",1,0,0,0,0,1.2,7,0.235,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",8,"0","1",5,"1","2",0,0,0,0,0,3.86,5,0.286,0,-1,3,3,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",8,"0","0",6,"0","1",0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",2,"0","1",4,"0","1",0,0,0,0,-1,1.52,18,0.276,8,-1,9,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",0,"0","0",8,"3","2",0,0,0,0,1,3.73,13,0.318,4,-1,1,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"0","1",2,"2","1",0,1,1,0,0,1.57,20,0.252,6,-1,11,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",4,"0","1",5,"1","0",1,0,0,0,5,1.7,17,0.368,5,-1,19,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"0","0",2,"2","2",0,0,0,0,0,1.71,35,0.288,8,1,13,2,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",5,"0","1",2,"0","0",1,0,0,0,0,1.92,47,0.274,14,-1,11,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"0","0",5,"0","0",1,0,0,0,-1,0,6,0.222,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"0","1",7,"0","0",1,1,1,0,1,2.52,3,0.176,0,-1,7,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"0","1",4,"0","0",0,0,0,0,0,1.82,66,0.283,14,-1,13,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",4,"0","1",1,"1","2",2,1,0,0,0,1.73,81,0.251,22,1,16,3,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",6,"0","1",2,"0","1",0,0,0,0,-2,3.49,17,0.254,3,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",6,"0","0",5,"1","0",1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",9,"0","0",8,"1","2",0,0,0,0,1,1.52,9,0.253,1,-1,9,1,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",1,"0","1",3,"0","0",1,0,0,0,0,1.81,65,0.29,15,1,11,3,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",2,"0","1",6,"1","0",1,0,1,0,3,1.58,37,0.25,10,1,10,1,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",3,"0","1",7,"3","1",0,1,0,0,0,1.86,44,0.204,9,1,14,3,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",1,"0","1",6,"1","2",0,0,0,0,-1,0.66,15,0.307,3,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
"Slider.Cutter",4,"0","1",4,"1","2",0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"0","0",5,"1","1",2,0,0,0,5,1.2,0,0.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",1,"0","1",5,"0","2",0,0,0,0,0,1.71,52,0.274,6,1,13,2,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",8,"0","1",2,"0","2",2,0,1,0,0,1.78,11,0.232,0,-1,11,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",4,"0","0",2,"0","0",0,0,0,0,0,1.71,35,0.288,8,1,13,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"0","1",1,"0","1",0,0,0,0,0,1.85,15,0.257,1,1,10,2,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",1,"0","0",3,"1","0",1,0,0,0,2,3.32,40,0.304,11,-1,4,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"0","1",7,"1","0",0,1,0,1,2,1.58,25,0.25,7,1,10,1,0,0,0,0,0,0,1,1,0,0,0,0
"CurveBall",4,"0","1",4,"0","1",2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"CurveBall",9,"0","0",4,"0","2",1,0,1,1,-3,3.72,0,0.25,0,-1,1,2,0,2,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",1,"0","0",6,"2","2",0,0,0,0,2,1.78,34,0.278,4,-1,11,2,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",4,"0","1",2,"1","1",0,0,0,0,0,1.73,30,0.222,9,1,11,3,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",7,"0","0",2,"1","2",2,0,0,0,1,1.46,32,0.26,6,-1,8,1,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",8,"0","1",3,"1","2",0,0,0,0,1,1.48,5,0.169,1,-1,7,1,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",2,"0","0",1,"0","0",1,0,0,0,0,1.74,20,0.307,3,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"0","1",4,"0","0",2,0,0,0,1,3.32,5,0.27,1,-1,4,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"0","1",3,"1","1",2,1,1,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",2,"0","1",1,"0","2",0,0,0,0,0,0,2,0.294,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"0","0",1,"1","0",0,0,0,0,0,1.48,14,0.201,9,-1,7,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"0","1",7,"1","1",1,0,0,1,8,4.32,18,0.249,3,1,2,3,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",4,"0","1",3,"1","1",0,0,1,0,-2,4.5,1,0.188,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",6,"0","1",2,"2","2",2,0,0,0,1,3.72,8,0.347,2,-1,1,2,0,0,0,0,0,1,0,0,0,1,0,0
"CurveBall",0,"0","0",6,"0","2",0,0,0,0,8,4.32,0,0.091,0,1,2,3,1,5,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",1,"0","1",1,"1","1",0,0,0,0,6,1.7,22,0.212,9,-1,19,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"0","0",1,"0","0",0,0,0,0,0,2.24,31,0.275,4,1,8,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"0","1",4,"0","0",0,0,0,0,-2,4.5,1,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"0","1",2,"0","0",0,0,0,0,0,1.81,52,0.294,12,1,11,3,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"0","1",2,"0","0",0,1,1,0,0,1.64,3,0.167,1,-1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",8,"0","1",4,"1","1",0,0,0,0,-2,1.57,20,0.252,6,-1,11,1,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",8,"0","1",5,"0","1",0,0,0,0,-2,3.49,12,0.228,1,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"0","1",1,"0","0",0,1,0,0,0,1.82,10,0.272,2,-1,15,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"0","1",6,"3","2",1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",1,"0","1",1,"2","2",0,0,0,0,1,2.52,31,0.314,2,-1,7,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",4,"0","1",2,"2","2",0,0,0,0,1,1.78,44,0.252,14,-1,11,2,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",9,"0","1",8,"1","1",0,0,0,0,-1,0,0,0.5,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",5,"0","1",7,"0","0",2,0,0,0,11,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",6,"0","1",6,"3","2",0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",2,"0","1",6,"1","1",1,0,0,0,-2,3.57,11,0.279,4,1,3,2,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",1,"0","1",6,"0","1",0,0,0,0,-1,0.66,15,0.307,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",6,"0","0",4,"2","2",1,0,0,0,-2,4.07,4,0.233,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",0,"0","0",6,"0","0",0,0,0,0,8,4.32,0,0.091,0,1,2,3,1,5,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",3,"0","0",8,"1","1",1,0,0,0,0,1.64,4,0.156,1,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
"Slider.Cutter",3,"0","1",7,"3","2",0,0,0,0,8,1.73,129,0.292,40,1,11,3,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",9,"0","1",7,"0","2",1,1,0,0,-1,3.49,1,0.267,0,1,3,1,4,3,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"0","1",2,"2","2",0,0,0,0,-1,1.79,34,0.26,7,-1,11,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",9,"0","0",3,"1","0",0,1,0,0,0,1.67,2,0.278,0,1,6,1,1,2,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",4,"0","1",5,"2","1",1,0,0,0,5,1.7,17,0.368,5,-1,19,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"0","1",5,"1","0",2,0,0,0,0,1.86,4,0.269,1,1,14,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"0","1",2,"0","0",0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",5,"0","1",7,"0","0",0,0,0,0,1,1.52,23,0.271,7,-1,9,1,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"0","1",6,"1","2",1,1,1,0,3,1.35,0,0.667,0,-1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",2,"0","1",8,"0","0",1,0,0,0,0,1.64,2,0.294,0,-1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"0","0",3,"0","1",0,0,0,0,2,1.67,33,0.267,4,-1,18,3,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",3,"0","0",6,"1","0",0,0,0,0,0,1.64,4,0.156,1,-1,2,0,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",0,"0","1",6,"3","2",0,0,0,0,8,2.04,0,0,0,-1,9,2,0,1,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"0","1",2,"1","2",0,1,0,0,2,3.32,5,0.27,1,-1,4,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",9,"0","1",3,"1","0",1,0,0,0,1,1.48,2,0.059,1,-1,7,1,4,3,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",8,"0","0",3,"0","1",1,0,0,0,0,1.92,44,0.236,8,-1,11,2,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",5,"0","1",3,"2","2",2,1,0,0,-2,1.79,67,0.27,22,-1,11,2,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",2,"0","0",4,"0","1",1,0,0,0,0,1.89,52,0.27,9,-1,11,3,0,0,0,0,0,1,0,1,0,0,0,0
