"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeOthers","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeOthers","prevprev_pitch_typeSlider.Cutter"
"Fastball",14,"0","1",4,"1","0",1,0,0,0,3,3,2,0.286,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",1,"0","1",2,1,0,0,0,3.98,16,0.254,2,-1,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","0",0,1,0,0,-1,3.95,40,0.298,11,-1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",4,"0","0",0,0,0,0,2,3.38,63,0.24,20,1,7,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",4,"2","2",0,0,0,0,5,3.48,73,0.28,15,1,6,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",20,"0","1",5,"0","1",2,0,1,1,-1,6.55,7,0.205,1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",19,"0","1",4,"1","1",1,0,1,1,-3,2.37,3,0.286,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",14,"0","0",4,"1","1",0,0,0,0,3,3.87,40,0.219,13,-1,3,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",3,"0","0",1,"2","1",0,1,0,1,-1,4.39,22,0.336,4,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",8,"0","1",2,"1","2",2,1,0,0,0,3.75,0,0.222,0,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",21,"0","1",5,"0","1",0,0,0,0,-2,4,45,0.284,12,-1,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CurveBall",23,"0","1",6,"0","0",1,1,0,0,1,3.67,11,0.194,1,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",16,"0","1",5,"1","1",0,1,0,0,0,8.4,12,0.333,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",2,"2","0",2,1,0,1,-2,3.15,56,0.289,11,-1,5,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",29,"0","1",7,"2","1",2,1,0,1,-2,4.33,23,0.267,1,1,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"3","2",0,0,0,0,0,3.31,25,0.283,3,-1,3,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",28,"0","1",7,"0","1",1,1,1,0,-2,4.33,10,0.269,1,1,2,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",1,"1","2",1,1,0,1,0,4.09,10,0.255,5,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",2,"0","1",1,"1","2",0,0,0,1,0,4.39,5,0.183,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",3,"0","1",1,"3","2",1,0,0,0,0,3.24,50,0.233,19,1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",2,"1","1",2,1,0,0,0,3.75,0,0.222,0,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"0","1",4,"2","1",2,0,0,0,-2,3.24,5,0.289,1,1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",21,"0","1",6,"0","1",1,0,0,0,2,3.38,63,0.24,20,1,7,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",25,"0","1",6,"0","2",2,1,0,0,0,3.22,68,0.26,16,1,9,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",15,"0","0",5,"3","2",0,0,0,0,0,8.4,5,0.25,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",6,"0","1",2,"0","2",0,0,0,0,0,3.56,4,0.161,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",19,"0","1",6,"0","0",0,1,0,0,2,3.61,1,0.243,0,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",19,"0","1",6,"1","2",2,0,0,0,3,5.03,10,0.228,4,-1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",8,"0","1",2,"0","0",0,0,0,0,-3,3.69,14,0.236,2,1,4,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",3,"0","0",0,0,0,0,1,3.67,13,0.314,1,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",5,"0","1",2,"0","1",0,0,0,0,-1,4.39,3,0.22,0,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",11,"0","0",3,"2","2",0,1,0,0,-2,3.69,48,0.298,16,-1,4,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",25,"0","1",6,"0","0",2,1,0,0,0,3.22,68,0.26,16,1,9,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"0","0",3,"3","2",2,0,0,0,-1,8.4,5,0.328,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",3,"0","0",1,"3","2",1,1,0,0,0,3.67,38,0.302,9,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",23,"0","1",6,"1","2",1,1,0,0,-1,4.67,26,0.185,7,-1,2,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",14,"0","1",4,"0","1",0,0,0,0,-2,3.69,11,0.315,1,-1,4,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CurveBall",9,"0","1",2,"1","2",2,0,0,0,0,3.31,14,0.28,4,-1,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",9,"0","0",3,"0","0",1,0,0,0,0,3.61,0,0.25,0,-1,3,4,3,2,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",21,"0","0",6,"1","1",1,0,1,1,-2,3.2,56,0.259,19,-1,5,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",20,"0","1",6,"0","0",0,0,0,0,2,3.87,19,0.336,6,-1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",19,"0","1",5,"0","1",1,0,0,0,0,3.98,15,0.333,2,-1,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",4,"1","2",0,0,0,0,1,4.33,28,0.285,7,1,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"0","0",3,"0","1",2,0,0,0,1,3.69,2,0.269,0,-1,4,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",16,"0","1",4,"0","1",1,0,0,0,0,3.67,15,0.189,5,-1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",19,"0","1",5,"0","2",1,1,1,0,0,6.55,10,0.22,2,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"3","2",0,0,0,0,-1,3.98,30,0.305,2,-1,3,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",10,"0","0",4,"2","2",0,0,0,0,0,3.44,8,0.287,0,1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",24,"0","1",6,"0","1",2,0,0,0,1,3.67,19,0.209,3,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",21,"0","1",6,"1","2",1,0,0,0,2,3.38,63,0.24,20,1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",3,"0","0",1,"2","2",2,0,0,0,0,4.67,8,0.315,2,-1,2,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",15,"0","1",4,"0","0",2,0,0,1,1,3.04,3,0.2,2,-1,6,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",3,"1","0",0,0,0,0,2,9,1,0.235,1,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","1",0,0,0,0,-1,4.13,8,0.273,0,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"3","1",1,0,0,0,0,3.24,50,0.233,19,1,5,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",19,"0","0",6,"1","1",0,1,1,0,0,3.2,19,0.311,2,-1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",23,"0","1",5,"1","1",2,1,1,1,0,3.44,57,0.29,17,-1,7,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",16,"0","0",5,"0","0",0,1,0,0,5,3.48,6,0.262,0,1,6,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","0",2,"1","2",2,0,0,0,0,3.44,52,0.294,12,-1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",5,"0","1",2,"1","1",0,0,0,0,0,8.4,11,0.318,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",15,"0","1",3,"0","0",0,1,0,0,-2,3.25,31,0.248,5,1,6,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",4,"0","1",1,"1","1",2,1,0,0,0,0,0,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",24,"0","1",7,"0","1",2,0,0,0,0,3.44,32,0.22,12,1,5,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",2,"0","0",1,1,0,0,0,3.26,11,0.295,2,1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",1,"0","1",2,0,0,0,0,3.44,51,0.322,6,1,5,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",2,"2","2",2,0,0,0,0,3.14,14,0.233,3,1,6,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",15,"0","0",4,"2","1",2,0,1,0,1,3.22,73,0.265,19,1,9,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",23,"0","1",5,"0","1",1,1,0,0,-2,3.67,14,0.255,5,-1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","0",1,0,0,0,0,3.75,13,0.303,2,-1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",25,"0","1",6,"2","2",2,0,1,1,0,3.9,13,0.258,3,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",20,"0","0",5,"0","1",2,0,0,0,0,3.95,37,0.279,8,-1,3,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",11,"0","1",3,"3","2",1,1,0,0,0,2.77,7,0.196,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",14,"0","1",3,"1","1",2,0,1,1,-1,5.28,17,0.296,4,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",23,"0","1",6,"1","2",1,1,0,0,3,3.48,59,0.308,17,1,6,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",3,"0","0",0,0,0,0,0,3.81,36,0.28,7,1,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",6,"0","1",1,"0","1",2,1,1,0,-1,5.28,15,0.226,6,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"0","1",0,0,0,0,-1,3.98,4,0.243,0,-1,3,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","0",2,"0","0",1,0,0,0,0,8.4,5,0.25,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",5,"2","0",0,0,0,1,-1,8.4,3,0.237,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",17,"0","1",4,"1","1",0,0,0,0,0,0,1,0.5,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",10,"0","1",3,"0","0",0,0,0,0,-2,3.69,25,0.225,8,-1,4,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"1","2",0,0,0,0,0,3.22,49,0.282,3,1,9,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",4,"0","0",1,"2","2",2,1,0,0,0,3.67,17,0.216,5,-1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"CurveBall",11,"0","1",4,"0","1",0,0,0,0,3,5.03,12,0.25,3,-1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",26,"0","1",8,"0","0",0,0,0,0,-1,3.81,36,0.28,7,1,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",2,"0","0",2,1,0,0,0,3.75,0,0.222,0,-1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"2","2",0,0,0,0,0,4.09,2,0.261,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",3,"0","0",0,0,0,0,2,9,3,0.286,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",1,"1","1",2,0,0,0,0,3.04,64,0.335,9,-1,6,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",16,"0","0",5,"1","1",0,1,0,0,2,3.38,48,0.225,16,1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","0",3,"2","2",0,0,1,0,3,5.03,3,0.189,1,-1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",3,"0","0",1,0,0,0,-1,3.95,40,0.298,11,-1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"0","1",5,"0","0",1,1,1,1,-3,3.04,24,0.216,1,-1,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",16,"0","0",4,"0","2",2,0,1,0,-1,4.67,12,0.226,5,-1,2,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"2","1",0,0,0,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",16,"0","0",5,"1","1",0,0,0,0,3,3,2,0.308,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",22,"0","0",6,"0","1",2,0,1,0,-1,8.4,10,0.339,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",3,"0","0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",22,"0","1",6,"1","1",0,0,0,0,1,3.95,26,0.236,5,-1,3,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",11,"0","1",3,"0","0",1,0,0,0,0,3.67,11,0.231,3,-1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"3","2",0,0,0,0,0,3.61,1,0.243,0,-1,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",18,"0","0",5,"0","1",0,0,0,0,0,3.98,7,0.219,1,-1,3,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",13,"0","0",3,"1","2",2,1,0,0,0,3.67,17,0.216,5,-1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"0","0",3,"3","2",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",8,"0","0",1,"1","2",1,0,1,0,-5,3.59,22,0.164,5,1,3,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",1,"0","0",1,"0","0",0,0,0,0,0,3.14,42,0.297,11,1,6,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",24,"0","0",7,"1","1",1,1,0,0,0,4,10,0.202,0,-1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",3,"1","2",0,0,0,0,-1,3.15,47,0.248,7,1,6,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",12,"0","1",4,"0","1",0,0,0,0,1,3.22,50,0.299,5,1,9,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",3,"0","0",1,"0","1",1,0,0,0,-1,4.13,25,0.283,1,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",24,"0","1",7,"1","2",1,0,0,0,2,3.38,73,0.248,12,1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"0","1",3,"0","0",2,0,0,0,0,3.26,48,0.27,5,1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",4,"0","0",0,1,0,0,-1,3.15,1,0.194,0,1,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",1,"0","1",0,1,1,0,-2,3.59,24,0.254,1,1,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",16,"0","1",4,"2","1",0,0,0,0,-1,2.37,3,0.19,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"0","1",3,"1","2",1,0,1,0,2,9,1,0.214,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",25,"0","1",7,"0","0",2,1,0,0,-1,3.81,22,0.306,5,1,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",27,"0","1",6,"0","0",2,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",27,"0","1",6,"1","2",2,1,0,0,-4,3.59,22,0.287,2,1,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",1,"0","0",2,1,0,0,0,3.9,10,0.286,4,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",3,"0","2",1,0,1,0,0,2.37,3,0.308,1,-1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",5,"0","1",1,"1","1",1,1,1,0,-1,0,0,0.5,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",9,"0","1",2,"0","0",2,0,0,0,-1,5.28,0,0.143,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",2,"1","1",1,0,0,0,-2,3.69,1,0.125,0,-1,4,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",6,"0","0",2,"0","2",2,0,0,0,0,3.69,26,0.338,4,-1,4,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",23,"0","0",7,"1","2",1,0,1,1,4,5.03,18,0.306,6,-1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",22,"0","1",6,"2","2",2,1,1,0,2,3.69,49,0.305,15,-1,4,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",13,"0","1",4,"0","0",0,1,0,0,5,3.48,87,0.328,27,1,6,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",16,"0","0",4,"0","2",1,1,0,0,-1,3.95,28,0.277,9,-1,3,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",18,"0","1",4,"2","2",0,1,0,1,-1,3.15,16,0.246,3,1,6,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",7,"0","0",2,"1","0",0,0,0,0,0,3.14,58,0.193,21,1,6,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",14,"0","1",4,"1","1",0,0,0,0,3,9,4,0.444,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"0","0",3,"2","2",0,0,0,0,0,2.37,4,0.29,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"0","2",0,0,0,0,-1,2.37,8,0.412,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",14,"0","0",3,"0","0",0,0,0,0,-2,3.25,38,0.249,6,1,6,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",3,"2","2",0,0,0,0,5,3.48,12,0.24,0,1,6,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",1,"0","0",1,"0","0",0,0,0,0,1,3.2,19,0.311,2,-1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",22,"0","1",5,"2","2",0,1,0,0,2,3.15,32,0.221,11,1,6,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","0",1,"0","0",0,0,0,0,0,3.59,14,0.256,0,1,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",2,"0","0",0,0,0,1,0,4.28,13,0.221,2,1,2,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",11,"0","0",3,"1","2",2,0,0,0,-1,8.4,5,0.328,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Fastball",13,"0","1",4,"1","0",2,1,0,0,2,3.69,34,0.268,5,-1,4,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",11,"0","0",2,"0","0",2,1,1,0,-2,3.24,36,0.232,8,1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","1",0,0,0,0,0,3.15,33,0.297,6,-1,5,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",3,"1","0",1,1,1,0,1,0,0,0.143,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",24,"0","1",5,"1","1",0,0,1,1,-4,3.31,14,0.297,3,-1,3,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",14,"0","0",4,"3","1",0,0,0,0,3,3.87,40,0.219,13,-1,3,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",8,"0","0",2,"0","0",1,0,0,0,-1,5.28,8,0.214,2,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",6,"0","1",1,"0","0",2,1,1,0,-1,5.28,15,0.226,6,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",1,"1","1",1,1,0,0,-3,3.25,12,0.193,8,1,6,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",16,"0","0",5,"1","1",1,0,0,0,0,3.44,14,0.245,4,1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",22,"0","1",5,"0","2",1,0,0,0,-4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"0","1",3,"0","1",2,0,0,1,1,4.33,23,0.267,1,1,2,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",11,"0","1",3,"1","0",1,1,0,0,0,2.77,7,0.196,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","1",7,"0","1",0,1,0,0,4,5.03,18,0.248,6,-1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",18,"0","1",5,"0","0",0,0,0,0,-3,3.69,22,0.229,5,-1,4,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",26,"0","1",7,"1","1",1,0,0,0,1,3.3,10,0.176,0,-1,8,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",14,"0","1",3,"1","2",1,0,0,0,-1,4.28,3,0.375,1,1,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",14,"0","1",4,"0","1",1,0,0,1,1,3.04,52,0.274,15,-1,6,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",2,"0","1",0,0,0,0,0,3.61,32,0.261,9,-1,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","0",2,0,0,0,0,4.33,36,0.333,11,1,2,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"0","1",3,"2","0",1,0,0,0,1,3.44,10,0.245,1,-1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"0","1",1,"1","0",1,1,1,0,-1,0,0,0.5,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"1","1",0,0,0,0,0,3.31,25,0.283,3,-1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"0","1",2,"0","0",0,0,0,0,0,3.24,39,0.237,11,1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"0","0",5,"0","1",1,0,0,0,-1,3.69,45,0.287,8,1,4,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",2,"0","1",0,0,0,0,1,4,14,0.302,4,-1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",7,"0","0",2,"1","2",0,0,0,0,0,3.14,58,0.193,21,1,6,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",25,"0","1",6,"3","2",2,0,0,0,-1,4.03,24,0.207,6,1,3,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",20,"0","1",4,"0","0",2,1,0,1,-1,3.15,48,0.239,19,1,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",25,"0","0",7,"2","2",2,0,0,0,2,3.38,48,0.225,16,1,7,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",16,"0","0",4,"0","1",2,1,0,0,-1,4.39,23,0.231,5,1,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",5,"0","0",2,0,0,0,2,3.9,0,0.333,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",6,"0","0",2,"0","0",0,0,0,0,-1,4.03,10,0.22,5,1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",9,"0","1",2,"0","0",0,0,0,1,-4,4.09,2,0.457,0,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",14,"0","1",4,"0","0",0,0,0,0,-1,3.95,21,0.284,7,-1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",3,"1","2",1,1,0,0,0,3.9,0,0.333,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CurveBall",16,"0","1",5,"2","1",0,0,0,0,-1,3.81,22,0.306,5,1,4,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
